collected_frames,grad_contrib/shaping,grad_contrib/legacy_joint_vel_var_penalty,grad_contrib/legacy_joint_angle_var_penalty,grad_contrib/legacy_track_vel_var_penalty,grad_contrib/legacy_roll_rate_penalty,grad_contrib/legacy_pitch_rate_penalty,grad_contrib/terminal_bonus
26476544,-0.709570592729655,0.023432340205074762,-0.0675789910356776,-0.002444803149080992,0.012540463323391857,0.027052385892274315,0.1573804236648455
26607616,0.128789301406346,0.07974132703466005,0.02698273626993021,0.10403504672316934,0.06828449893361868,0.08461968325458942,-0.5075474063776862
26738688,-0.12860854653365641,-0.20405994462730684,-0.16846296002617445,-0.2379343096735363,0.03355395634875373,-0.22634154362829081,0.001038739162281457
26869760,-0.03341373642308527,-0.2959553485626985,0.06046286272407329,-0.3113409790730479,-0.015983209104041357,-0.2828438641130536,
27000832,0.23848817932566568,0.3682798385965734,0.1555069680984643,-0.11234691350431478,-0.06001394988078367,0.0653641505941982,
27131904,-0.21052743055591644,0.22160829179129327,-0.2947029744953724,0.2045791477025958,0.0408124436759265,0.027769711778895603,
27262976,0.2947752302379764,0.13745444860394138,-0.1718568406169146,0.1294611214482351,-0.06622674830719714,-0.20022561078573534,
27394048,-0.49195213493014883,-0.07077110093557867,-0.018210979292649306,0.07199268765922923,0.06277266271962535,-0.14795219256311712,0.1363482418996515
27525120,-0.13462622911116218,-0.09881265052006538,0.13893049589473266,-0.08357767578262296,-0.24910854342815592,-0.18307608323817107,0.11186832202508983
27656192,0.13523131374619568,-0.1399274258523318,0.39702700387811046,-0.015942787194527446,0.09026123052227743,0.07504140085920788,-0.14656883794734932
27787264,-0.30000057209288344,0.07459033905396888,-0.21545973061011378,0.1100051885940334,-0.037687383556782215,-0.030420814548476092,-0.2318359715437422
27918336,0.4623433974048741,-0.1732429576780188,0.22616042912249168,-0.09496428042195784,0.01195920510218114,-0.03132973027047642,
28049408,0.5112834531179032,-0.11238169703813367,-0.0071635324572275234,-0.1852596304574169,0.05636273527546881,-0.1239645559764647,0.0035843956773850927
28180480,-0.708192617154477,0.053634708224988725,-0.025856711480477922,0.0848245091558473,0.01527943740653215,0.11221201657767683,
28311552,0.5653985082512031,0.057308882407909,0.12368756931907611,0.0558860358138031,0.01690658125618903,0.16735255868385182,-0.013459864267967806
28442624,-0.6249021636905181,0.0146872030283499,-0.2945957825726234,0.03804268157252419,-0.009308931098180873,-0.009045963574049118,-0.00941727446375441
28573696,-0.5378481986353535,0.17240731347164254,-0.055814470419830516,0.16453776800800865,0.034670747471815054,0.034721501993349696,
28704768,-0.5972382168988489,0.02438668807099877,0.09401467479030384,0.03025870061049783,0.03167604169078532,0.04108459093892789,-0.18134108699963739
28835840,0.2820614583516427,-0.33959748629678854,0.12666394814205173,-0.09351292365515759,0.0054713937218421466,0.03172244200537758,-0.12097034782713971
28966912,0.49479800059930185,0.0038357074756840493,0.06390984905842,-0.018863700681096933,0.029393535427645882,0.03949153395156377,-0.3497076728062875
29097984,-0.6473947307347613,0.06792522346114353,-0.025392745800487462,0.04733699078110804,-0.0024771210400137654,-0.004313844018775367,-0.2051593441637105
29229056,0.37894012053154386,0.1376473524824423,0.2213825368376687,0.007019935018825073,0.08097412078366009,0.17403593434585996,
29360128,-0.3156854070700783,-0.034002924201971325,0.17061163740517435,0.1943673170562681,-0.16871087876651078,-0.03286656861053485,0.0837552668894623
29491200,0.5593165477255869,-0.11372481797294036,0.020189812158683956,-0.17675581760330364,0.05689917806170349,0.07032935845510031,-0.0027844680226812996
29622272,-0.5472620758226568,0.11724399276293099,-0.03176450999389211,0.1034553694952491,0.05383725571366728,0.1387281393799279,-0.007708656831675834
29753344,-0.2470577632513106,-0.08578918954953763,0.38529703947814586,-0.10159498875413853,0.03454672049230958,-0.1336052247636904,-0.01210907371086741
29884416,-0.2971393129794883,0.01919419549974918,-0.631069241027598,0.030873454691282155,0.013148385314032828,-0.008575410487849607,
30015488,-0.11512932811767694,-0.002455120059295834,-0.6217322611519135,0.10885235577229409,-0.11058123003743749,-0.04124970486138217,
30146560,0.21299428178307508,-0.14769677476304838,-0.19678896153245465,-0.09035009150697457,-0.13901357746306117,-0.08372202199090913,-0.12943429096047704
30277632,0.4174317037389487,-0.011559003732960007,-0.00935521227619869,-0.04505906414462487,-0.03575901536264007,0.01183141343623744,-0.4690045873083902
30408704,0.42485198129247753,0.10704696176675305,-0.0262244369212749,0.08606416332159832,-0.10893954411470427,-0.17688879062142115,-0.06998412196177076
30539776,-0.6136675115150758,0.1326827451712905,0.07142107917886797,-0.07317151683009979,0.002487347470675787,-0.0045050238964766615,0.10206477593751342
30670848,0.3496974378877908,-0.012881158963550122,-0.16684855007605007,0.03937218859766493,-0.06403131177409804,-0.24490940294374236,0.12225994975710375
30801920,0.3311251889861194,-0.29422595179524036,0.04857961518878528,-0.29090282414938706,0.028636762304436784,-0.006529657576031039,
30932992,-0.4453347254993991,0.08321784027902784,0.21009847008150892,0.0940832489521474,0.03455652989945055,0.12342841773985466,-0.009280767548611502
31064064,0.524181279935518,0.08926251554077318,0.1203316361637386,0.10737926347000093,0.03095180392229175,0.12789350096767757,
31195136,-0.7110516154745881,-0.04862463359432679,-0.16981492929517625,-0.0012614263015086555,-0.020022118252994922,-0.049225277081405346,
31326208,0.47634262117725984,0.09561208084642181,-0.1462054567020985,0.1722578748776377,-0.026802021610745144,0.01757775956423261,-0.0652021852216044
31457280,0.3807191175239106,-0.03673441789245272,0.1525224082093839,0.1384973810020794,0.044674615869220856,0.02922248006085098,-0.21762957944210162
31588352,-0.41885752409354426,0.02938806566959947,-0.043685740740650195,0.05402279975400927,-0.019630937464835605,-0.015963599629814498,-0.4184513326475467
31719424,0.253227471036352,0.1551987529736416,0.1981360820615002,0.14826291266796798,0.09523516195622712,0.14993961930431104,
31850496,0.28908340199363664,-0.043181685790306644,0.5900477520962369,-0.03116101508083983,0.011069045274897655,0.035457099764082296,
31981568,0.23360812768280817,0.09778937651358406,-0.5287515011478306,0.0760036631685112,0.03126522492893018,0.032582106558335745,
32112640,0.5451842329226451,-0.14754298011149872,0.061577924551171684,-0.2078080527687823,0.015907345669735434,-0.018257000682894084,0.003722463293272721
32243712,0.5200239966429961,-0.09738661613534372,0.12704068891402664,-0.12616807148701945,-0.014366304167852603,-0.11086144665028763,0.004152876002473816
32374784,-0.6801233815202304,-0.0951265548687431,0.06425031844550079,-0.05935341459989875,0.01811920198197636,-0.0830271285836506,
32505856,-0.25439856569898495,-0.0477487183086856,-0.45433383931732274,-0.07265027648528426,0.050635242993231154,-0.12023335719649132,
32636928,0.288555123968745,0.030551151674269066,-0.5278728267869035,0.10613130640896928,0.03367259032562435,0.00308532145402461,0.010131679381464226
32768000,0.3783152577794876,-0.027139474471093165,-0.05088325240289687,-0.034682099692686694,-0.026425034548064903,-0.01575666128842502,-0.46679821981734576
32899072,0.4135908510535122,0.02562728238154006,-0.04586643779915019,0.06667346494143622,0.004300658806190467,-0.0014008477425435338,0.44254045727562735
33030144,0.3489808059186391,0.2412664364946561,0.009878615683538337,0.21348418519127477,0.09024229072877106,0.09614766598312065,
33161216,-0.27068343166718245,-0.2901333603797007,0.08923912807352309,-0.19398348890680314,-0.0015378762239469624,0.1544227147488436,
33292288,-0.5231967251548638,0.05476605396436919,0.005664218493356919,0.30973446758307027,0.049134897918915586,0.057503636885424286,
33423360,0.22704321587442453,0.13075890869792461,0.0044270916887708565,0.33243796487344895,0.08356336939496832,0.022537995029888493,-0.19923145444057427
33554432,0.09120180982207919,-0.16441610768479697,-0.19768040370300635,-0.20849974392474022,-0.023804190818947364,-0.2945319667681865,-0.019865777278243377
33685504,-0.5413475126089983,-0.08518593440237751,-0.17207743823404678,-0.09884830832167779,0.012127241795364306,-0.0904135646375353,
33816576,-0.4687119896496308,-0.010858221782389052,-0.24713950990717276,0.15560428981311514,-0.045444877181889484,-0.07224111166580277,
33947648,0.4911881027000817,0.11382978626267785,-0.09341881302929991,0.22967109843663072,-0.015668946634473595,0.05622325293683625,
34078720,0.49426999563842755,0.020298232660213217,0.06465421121028612,0.038386171405839595,-0.010840762328594718,0.008529719920901225,-0.36302090683573757
34209792,-0.4642333912038503,-0.04047883174328171,-0.008278557110679523,-0.027495794270587025,-0.01638260008252698,-0.03444760520267572,-0.4086832203863987
34340864,-0.4022944754597217,0.17449004982270216,-0.06831833401937883,0.17904461144864214,-0.061763908548978515,-0.08002626451339691,0.03406235618717976
34471936,-0.4538276477498987,0.14430833928839049,0.03351219015229381,0.15122605059767197,0.10746507082935697,0.07116531266733232,-0.03849538871505573
34603008,-0.4251858211156657,-0.1325012551335976,-0.029452814072043552,0.21683837412504622,0.014990676737689876,0.0731896512391646,0.10784140757679245
34734080,0.20523255566121915,-0.1695651756388503,0.006016742737980925,-0.2509421404792143,0.15341005985458178,0.18064190769681965,0.034191417931333894
34865152,-0.3176176307610503,0.13005194595494532,-0.11816482696717906,0.13290787568153153,-3.787398233586388e-05,0.3012198466529579,
34996224,-0.37139444788508263,-0.06909061377739627,-0.3075516665382424,-0.05300816683606468,-0.030474310981007748,-0.16848079398220628,
35127296,-0.4501920177063453,0.002597359902765557,-0.3182401044086277,0.02833827457345162,-0.07892915951580355,-0.12170308389300621,
35258368,0.31508616475899515,0.09358794896888749,-0.07723917862524088,0.08077267981366497,0.047873226336723,0.053367687618844584,-0.33207311387764393
35389440,0.6178125048465801,-0.02931168464430584,0.013163369002945412,-0.056744095411925155,-0.045222643493315465,-0.0008725654744324692,-0.2368731371264955
35520512,0.5812228715433113,0.12107425575297968,0.048910874857617664,0.18250940676318622,-0.003983358174758094,0.06229923290814705,
35651584,-0.39188537752833635,0.1944343659524589,-0.022120529439784844,0.24366527686836514,0.07386916672916938,0.05181628479348767,0.022208998688397704
35782656,-0.5171886556149197,-0.2839585182799188,-0.010336037132093705,0.052787904519577634,-0.08324677609388206,-0.05248210835960813,
35913728,-0.3266621895344791,-0.0009307426561223669,0.03734099005456855,0.10554873163832952,-0.12070620631532232,0.028644070430535618,-0.3801670693706425
36044800,-0.1331301564959099,-0.3902883084341061,0.0007778732844651654,-0.45248571130480825,-0.005687996093565957,-0.010879347345695737,0.006750607041448893
36175872,-0.17217618476707977,0.12305605887469274,-0.35121903126403625,0.17407252492202882,-0.00832842462277229,0.17114777554939012,
36306944,-0.43301334597773394,-0.051108280214220154,-0.3758741214243478,-0.05116113569165768,-0.016155579432999553,-0.07161409403285167,0.0010734432261892118
36438016,-0.18486569322554677,0.025888895433305848,-0.39579675106510387,0.08103227415012565,-0.14055315840720345,-0.17186322771871443,
36569088,0.46138379186790757,0.183152060764691,-0.08447393438537805,0.1474104956468694,-0.05008442223447365,-0.027806221103785042,0.04568907399689527
36700160,0.7458337218563632,-0.03571561435732036,0.10832011940213838,-0.025574661309249288,-0.011746057424488372,-0.00265971480653415,0.0701501108439063
36831232,-0.38930047619162617,-0.009907748657604942,-0.06919835038967116,-0.17228789691091728,0.06619375144045515,0.2152612352943632,-0.07785054111536213
36962304,-0.24746745809764115,0.324588587257942,-0.018408789740701034,0.26448891502377536,0.09556381357459057,0.049482436305349924,
37093376,-0.5768648674663411,-0.07592918637302272,-0.0030469625500590715,0.025678651285212014,-0.08777994632503913,-0.05208071402243542,-0.17861967197789053
37224448,0.4080690411827226,0.10241816427488569,-0.002361370643630829,0.05053865100782622,0.001532059198416924,-0.020480017205352526,-0.41460069648716524
37355520,-0.7661092673509536,-0.13400757970790922,-0.0033191764397665735,0.0035137785597128234,0.012620512951988372,0.08042968498966933,
37486592,-0.15163020394539203,0.13621125822682303,-0.3314669113295417,0.19091190424014268,0.011774488090245075,0.17295566967609355,0.00504956449176193
37617664,-0.33545867673821783,-0.07758927915037055,-0.40410834534108486,-0.09901902842252479,-0.017533748811575472,-0.0662909215362265,
37748736,-0.49730151410189893,0.0023612578276822126,-0.3230390783861102,0.013767259498978696,-0.07103678559696926,-0.09249410458836074,
37879808,-0.10141025127636745,0.2640028135315568,-0.2624033050205774,0.3089748571085326,0.029391974876356967,0.012541852946184014,-0.021274945240424722
38010880,0.7264106766713955,-0.029950746560628797,0.029668803532629004,0.01659231727604111,-0.01848059281712097,-0.0042123881680395095,-0.17468447497414516
38141952,-0.15263394443998704,0.0904686377391653,-0.4052863247662142,0.07621012419637277,0.03211154524008454,0.2389655659362693,0.004323857681906848
38273024,-0.3399048678745625,0.24044327441511146,0.01218458593259866,0.283601997368748,0.08125855664250962,0.042606717766469744,
38404096,0.6537084325222406,-0.0615053755279442,0.08425713749599098,-0.08440365547406738,0.07943351213891961,0.03669188684083713,
38535168,-0.24491389139520894,-0.23140593225828002,0.017986044271991908,-0.31069125060194525,-0.036601681325833094,-0.009382161706873358,-0.1490190384398674
38666240,-0.13510461695782042,-0.3595466659860262,0.013323433909612402,-0.3720612666290692,-0.012503059449805771,0.0943541418772185,-0.013106815190447553
38797312,0.4182235179231673,0.006352538866407842,0.46257707873056786,0.03734684993928543,0.06274361171790098,0.012756402822670616,
38928384,-0.34954018229388384,-0.10195032951248595,-0.37267823245043613,-0.09607821829964495,-0.014613800498656722,-0.06513923694489239,
39059456,-0.48529215629561695,-0.01244698187503831,-0.27879186851963,-0.04982658006646742,-0.07729367479851752,-0.09634873844472983,
39190528,0.2230406734157922,0.2753499526464994,-0.2757574425631288,0.19232151261363392,0.008444225903339831,0.003623887245438701,-0.02146230561216719
39321600,0.8071451285193396,-0.012898539186548043,0.042392044238331934,-0.04825023895449008,-0.00867794654281649,-0.006223737365384887,0.07441236519308898
39452672,0.5880571230280062,-0.021430922650508027,-0.012685244194875512,-0.02425295751267367,-0.07441494547282293,-0.14328446555373384,0.13587434158737982
39583744,-0.2115678312970809,0.2248100029038058,0.23506506532730262,0.17896946563277813,0.08724521430638106,0.06234242053265153,
39714816,0.42842588752147476,-0.0030372873477297474,0.36228728278015,-0.008518461754520486,0.030743519180547182,0.05711686204747358,0.10987069936810426
39845888,-0.3780400053315366,0.11528596415446017,0.057073610693045916,-0.17866279151128914,0.10278628002822401,0.06220838267037358,0.10594296561107058
39976960,-0.42094718862276737,-0.17891669764568172,-0.16808254545734447,-0.08247281651863196,-0.12094710066929695,-0.02755736829296949,0.0010762827933080389
40108032,0.05728681952943473,-0.21163349746285445,-0.26191911953317265,-0.2620408329862857,-0.04529128855651893,-0.16046360481671573,0.0013648371150177707
40239104,-0.3856084075737395,-0.12220057562969262,-0.33235421527071446,-0.11976091478345705,0.0006220366393592711,-0.03945385010303707,
40370176,-0.4556837713333489,-0.026560283997257732,-0.36970619418211437,-0.03197617986426975,-0.049267733471785424,-0.06680583715122379,
40501248,-0.14430426305184083,0.2239828834749645,-0.23809411503859865,0.1916507340053622,0.022629451093084514,0.035419416933201255,-0.14391913640294804
40632320,0.7853833818152884,-0.029386215656640728,-1.295454446664034e-05,-0.006551642198385407,-0.02491299377688155,-0.020869373352818472,0.1328834386555188
40763392,0.3062701293353908,0.08395907174703664,-0.18057324366869923,0.05454006357371892,-0.14363846713964742,-0.1895535259446332,-0.041465498590873805
40894464,-0.2949618430498794,0.3481939243362767,-0.04550426227122509,0.27358128523188413,0.03145060637444247,0.006308078736292221,
41025536,0.8402906487522451,0.018141707794208525,0.07903445596332781,-0.003117066790137403,-0.036144433880478825,0.0232716868196023,
41156608,-0.11490108730105543,-0.18642110982165241,-0.0001701922776155601,-0.1386100122893402,-0.013223300428657703,0.06594117827596956,-0.48073311960570914
41287680,-0.47183899131160184,-0.08669437446221837,0.025870677791584668,-0.30169735885260157,0.06682683605570815,-0.007203332488975731,-0.03986842903730967
41418752,-0.33467248571809527,0.057124096941243076,-0.4012470031756457,0.10059488415852441,-0.003130640312060086,0.10323088969443144,
41549824,-0.32459497954620936,-0.09887775880655574,-0.3002724828978889,-0.15427082756176544,-0.03467845297158286,-0.08730549821599774,
41680896,-0.3932382187257538,0.016353340703796734,-0.3584429704353701,-0.053336085123623624,-0.07752934126070367,-0.10110004375075206,
41811968,-0.09344455936507254,0.2588543139286935,-0.25124506315406375,0.32776675485804113,-0.042088487973937085,0.009360510597309328,0.017240310122882657
41943040,0.6266279558720611,-0.040685629110517596,-0.05091353510550156,-0.04956465853403133,-0.020932118282360385,-0.012484999566773444,-0.19879110352875454
42074112,0.6457204409158074,0.02701308733666181,-0.10204788149921253,0.11392059332701986,0.01842752325415895,-0.06855975050370863,0.024310723163430817
42205184,-0.18792679688917427,0.23203322139805968,0.23333109962883403,0.29161419342380873,0.032885107010153576,-0.009171569404092675,-0.013038012245877032
42336256,-0.4163751949731181,0.2049988482284347,-0.1614550491748234,0.015286539153557715,0.023461570633416404,-0.010853833011059237,0.16756896482559044
42467328,0.1478010678260656,-0.12344273806202588,0.02391513428115761,-0.2537850056903832,-0.1335764117177098,-0.24297091532762047,0.07450872709503745
42598400,0.5300147746429898,0.014662725151540767,-0.0773406951097417,0.116968274970107,0.028620340734414655,0.04335071885809772,-0.1890424705331083
42729472,0.2936158161101862,-0.1588423957423382,0.25307288760983954,-0.19836907002597648,0.015318084954694318,-0.08078174555696521,
42860544,-0.030284587647540842,-0.1799683608369731,-0.4843492498371239,-0.20909845800285168,-0.04404257945942248,-0.05225676421608796,
42991616,-0.37437007582533605,-0.053930977285154745,-0.36413973043823405,-0.06219830340452952,-0.05841203998189837,-0.08694887306484728,
43122688,-0.3195752853193549,0.15037892963675703,-0.36932405132025015,0.08610530980505601,-0.0067570684955074855,0.025996936752530075,-0.04186241867054436
43253760,0.8159725272559317,-0.03642633516538974,-0.05059871142161675,0.007157877750274875,-0.004208427396194997,-0.024657224712316635,-0.06097889629827523
43384832,0.533478358471573,0.03681398306371852,-0.20910924959695557,0.07016896754650163,0.00022789186766624373,0.020414050743631944,0.12978749870995313
43515904,-0.3638628088309177,0.25598305459573073,0.03565882704185574,0.30138290836445353,0.04173849939663881,-0.0013739017704035089,
43646976,0.5472952190148701,-0.038705017136135424,0.30719384342640865,-0.07055228446983398,-0.005328752031440265,-0.030924883921311607,
43778048,-0.5214236300077493,0.017014181973588106,0.14514272257631425,-0.06665937868862339,0.06821010124982411,0.08312805749068843,-0.09842192801321249
43909120,-0.40123997277050544,-0.18826128943873155,-0.0025235807802722137,-0.22248293563684024,0.04313855181522156,-0.042275009711057944,0.10007865984737105
44040192,0.2765279655492143,-0.14875314836700054,-0.20229169704444072,-0.21107816620645473,-0.035597042048805025,-0.11155997154577749,0.014192009238307162
44171264,0.015207989273201463,-0.1860935271057869,-0.4441311255736466,-0.23716054450478907,-0.052241787910558245,-0.06516502563201772,
44302336,-0.38904611789302657,-0.06590915177093715,-0.33554198727705414,-0.1083570594053444,-0.03131822032292961,-0.06982746333070813,
44433408,-0.3161921893659099,0.182524876110889,-0.21341226267818228,0.15839900529831474,0.011229046615854943,0.020487190816550163,-0.09775542911429896
44564480,0.7047827170277245,-0.06733087550112261,-0.009776241996139452,-0.034345643896034464,-0.03504183791476284,-0.023050519690706487,0.12567216397350958
44695552,-0.30387165227989665,-0.09522673605866315,-0.31285019417631477,-0.10890650234518591,-0.0913383910180281,-0.05705629347873425,-0.03075023064317719
44826624,-0.33568231305386587,0.2535848979653592,-0.02292722695673467,0.340296029178168,0.04096285915124539,0.006546673694626886,
44957696,0.6938597887147017,0.08665191296726626,-0.0012386249866442078,0.07970625297019915,0.06804099877221821,0.07050242158897055,
45088768,0.3111698888663793,-0.07491424123232754,0.07414909968898577,-0.149672076671947,-0.005059475170559162,-0.023350976602688367,-0.36168424176711284
45219840,-0.638527187716338,-0.025926841801563162,-0.012894831064833754,0.02954337154112235,0.04594781364549077,0.022464820557516432,0.22469513367313557
45350912,0.041633142947061816,-0.1870523540813419,-0.30112206594780117,-0.2539440098419819,-0.06240700090080744,-0.15384142628100578,
45481984,-0.18877195400387214,-0.1566311656938959,-0.358540206745168,-0.1928714923765374,-0.03633676220064752,-0.06684841897987903,
45613056,-0.5772218140820532,-0.019136262411485215,-0.23956846452147107,-0.03465053916364771,-0.040490941256915734,-0.06722886372102456,0.02170311484340248
45744128,-0.1960216229519976,0.25123762344615463,-0.093489282530102,0.3161099997587193,0.04799309616091815,0.09514837515210833,
45875200,0.7472247868661178,-0.03590184506399997,-0.038296414182639446,-0.058007530370928026,-0.01913167266409965,-0.00882360002660061,0.09261415082561446
46006272,0.7217296601504682,0.04780383122113784,-0.11210203981845546,-0.029863128891025853,-0.04245770849593355,-0.013220428768210259,0.03282320265476881
46137344,-0.2868444156148467,0.2721625511216657,-0.023352936349774648,0.3257173520335149,0.0561560386554469,0.035766706224751185,
46268416,-0.26486560308373325,0.060985661146528855,0.07897940345820038,0.19330081942543922,0.12493504916575093,0.19664062045573422,-0.08029284326461315
46399488,0.03250900624274823,0.1610032347847825,-0.10392340405879452,0.3252082928328421,0.09483976677157348,-0.10553703207360947,-0.17697926323564975
46530560,-0.7150420921949945,0.02784145367649943,0.18946385298267915,-0.010088187671286613,-0.039040332671124035,-0.014759942603635563,-0.0037641381997807343
46661632,0.2954077901724393,-0.15856989744520603,-0.15717619250017512,-0.21783952287703168,-0.04502584297436159,-0.1259807540307863,
46792704,0.0708154864022282,-0.19101624258172414,-0.2333524325331835,-0.2959635204846189,-0.06526688893841924,-0.14358542905982602,
46923776,-0.5073620954109048,-0.05251210678490799,-0.2808563117979794,-0.05294460599625322,-0.03633587293717565,-0.06998900707277894,
47054848,-0.2260527352389827,0.17619547108234734,-0.030581807993947288,0.19152288689867367,0.17188726104432311,0.2037598377417259,
47185920,0.42848484057660186,-0.03920685618278896,-0.059534985582429624,-0.08718549298680328,-0.064288483239091,-0.04960114916530783,-0.27169819226697745
47316992,0.5476871613429803,-0.005732256973031142,-0.056003318296410955,-0.042570801743997154,-0.05789090965439191,-0.04837704627212544,0.2417385057170631
47448064,-0.3381498616000346,0.2734479868704909,0.0007020658878114432,0.30163148766657777,0.044139303704623135,0.006801478408022003,0.0351278158624402
47579136,0.35411679002830976,0.20830548777674604,-0.012320813773185132,0.29049458098409564,0.027630304915543833,-0.10713202252211959,
47710208,0.010220645958495303,-0.3188614273102053,0.022118757212913294,0.007338833129775822,-0.10891440844738048,-0.11839650329054187,-0.41414942465068794
47841280,0.029786926776453934,-0.36154440395503995,0.017777111958216994,-0.4815775569848349,-0.06719173037752507,0.02050160014979744,0.02162066979813168
47972352,0.4445171660123236,-0.07247576345705044,0.2815331103884446,-0.11974523283417202,-0.003658965364775644,-0.07322437331562963,-0.00484538862760407
48103424,-0.15346849585720074,-0.15491226812567283,-0.31082690590191775,-0.19173334750273135,-0.06188616177009283,-0.12433146548295863,0.0028413553594258743
48234496,-0.7297580320690008,-0.0478663579692228,-0.13424883970405158,-0.02166488115589348,-0.029817548079626013,-0.036644341022205346,
48365568,-0.43760313263835293,0.20938876403047102,-0.09020036151870127,0.16634759562037302,0.020243903392742003,0.02118578519733754,0.0550304576020222
48496640,0.6037729008545057,-0.08363513036003432,7.842858355753631e-05,-0.06886105220662998,-0.04646026750914566,-0.044293687899868955,-0.15289853258625785
48627712,0.41041665578210845,-0.13233292319070947,-0.04481094300374659,-0.11727986860060108,-0.03677308392297855,-0.025929845597669112,0.23245667990218674
48758784,-0.36229524927419193,0.24158531562938176,-0.01880530848335959,0.2342515960991166,0.0850207386017096,0.044463510006422,0.013578281905818489
48889856,0.0013596602477066585,-0.24678010330881908,0.018278459974074582,-0.2846420254118937,-0.09588385878699927,-0.10977195769564094,-0.2432839345748658
49020928,-0.7553828576600935,0.008763442515614176,-0.04618516340936008,0.09106124091340993,-0.0011931386414397302,-0.025896445642252474,-0.07151771121783011
49152000,-0.6337725775260872,0.10939140835283807,-0.0005254834471799239,0.14791970528289697,0.06931877128243552,0.03907205410856235,
49283072,0.24174921463462803,-0.16663441378959704,-0.20859955537614,-0.21179295150385452,-0.05242265332414827,-0.11880121137163212,
49414144,-0.05666907335071674,-0.20711533184024622,-0.40452892236584564,-0.18062499681379934,-0.06946994423466347,-0.08159173139472856,
49545216,-0.39985137523103953,-0.07145436205611695,-0.34272883927266184,-0.05047187456184836,-0.046715038040429605,-0.08728377793183319,0.0014947329060705187
49676288,0.41596590919064014,0.05347099115074176,-0.05111079538117189,0.08621600164467388,-0.015441183693346686,0.010971528169646493,-0.36682359076977916
49807360,0.6114931722128051,-0.06425371801087215,-0.02160457849097233,-0.04887397543065191,-0.05710244589073234,-0.04111587763186934,0.1555562323320969
49938432,-0.3844098719228392,-0.010466082807267983,-0.3422377953088401,-0.032110103102113735,0.11262452585131467,0.11815162100762432,
50069504,-0.4592624942235159,0.22096001734751217,0.0474098513314135,0.23260516686527025,0.005736560181019408,0.0016071131390306915,0.03241879691223808
50200576,0.3760145716684605,0.04443016663687587,-0.08758732487003953,0.10295112771380836,0.15292567864881115,0.024481686637659733,-0.21160944382434485
50331648,-0.2343967878887635,-0.26201081153847855,0.06509133586263108,-0.26164670499548376,-0.002238170715521107,-0.07560163349842929,-0.09901455550069271
50462720,-0.01752504628537724,0.3342989769145619,-0.17236354976635593,0.11056329010088187,0.0623798080952078,0.0036389112191477805,0.29923041761846747
50593792,0.3833044553694501,-0.18439564549330123,-0.08007467279912704,-0.23129726640428727,-0.03538469495052601,-0.08270526056238825,0.0028380044209200934
50724864,-0.7330057197575174,0.0018394278430815302,-0.16379985875178185,0.004948996333978602,-0.01856376208344799,-0.0778422352301927,
50855936,-0.4677652326236862,-0.10449906106464465,-0.15276915460172863,-0.12108392844786048,-0.03776993902575816,-0.11406753759866833,-0.002045146637653587
50987008,0.11996842828624045,-0.23117531518186057,0.19252409957382974,-0.22234555752705795,-0.08773640801688458,-0.0537668589119921,0.09248333250213461
51118080,0.5291728352059748,-0.04644061731738494,-0.0604340644853507,-0.058770693071837535,-0.01784208883285753,-0.01802426338455359,0.2693154377020409
51249152,-0.2616714425468269,0.01539053684974769,-0.3397141960611611,-0.28841534974061017,-0.01651563729872549,-0.07829283750292869,
51380224,-0.329581254093432,0.21806907589285396,-0.015399243843208184,0.3223999345840998,0.07738432085295506,0.037166170733450986,
51511296,0.459171046162334,-0.18136097886140096,0.04013303934668969,-0.10351861058142696,0.0018845307770132098,-0.04442330475822942,-0.16950848951290573
51642368,-0.7538201213448142,0.038277970743087385,-0.003892175708303415,0.08099325315683527,0.05709733948272633,0.021311109700044233,-0.04460802986418911
51773440,-0.5903790608548671,0.08147500865792832,0.04113719704883099,0.2093516957195908,-0.046692827426236316,0.030964210292546472,
51904512,0.16670780689898215,-0.17869121865614132,-0.19888060980260502,-0.25438944036905314,-0.06677538779810575,-0.13455553647511256,
52035584,-0.0962448134223672,-0.16640767596939232,-0.32457741896462355,-0.2451664328985686,-0.05525075296380096,-0.11235290578124733,
52166656,-0.37880269156661,-0.06277155256975922,-0.36938853437268676,-0.056062456517703065,-0.06787466465499202,-0.06014040033270326,0.0049596999855457
52297728,0.3564985179196168,0.01909480775048689,-0.2619398556796268,0.0686749705144326,-0.008037647952469607,0.03202326474940262,-0.2537309354339647
52428800,0.5914412048687788,-0.06076868975720952,-0.0053048385713415245,-0.06923152322887774,-0.03751867459120617,-0.02131009547549577,0.21442497350709042
52559872,-0.42995172160258743,-0.04140485115932076,-0.3718142161047767,0.02918023866614885,-0.0673257525114585,-0.036026454551232,0.02429676540447578
52690944,-0.460599493590416,0.16734141118016443,-0.03542115270802909,0.21841740252443728,0.06695704354439916,0.03052614996576979,0.020737346486784238
52822016,-0.41378008330881016,0.07538407165956892,0.0616160457662365,0.11043704721302831,0.01701545021401313,0.02721490381090042,-0.29455239802744254
52953088,-0.4596078990727541,-0.0892844023860731,-0.0478846914984395,0.0037093052845835086,-0.09925977066530874,-0.11864189684225898,-0.1816120342505821
53084160,0.25707201938895863,0.13022348932411457,-0.15108934451018546,0.10990120759904941,-0.09857193630787321,0.0007474648225929532,-0.2523945380472258
