attempt,collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std,action/chunk_step_delta,action/chunk_step_delta_flipper,action/chunk_step_delta_max,action/loc_step_delta,action/loc_step_delta_flipper,action/loc_abs_mean,action/scale_mean,action/sat_frac_099,action/sat_frac_09,action/abs_mean
3,35651584,0.8593380451202393,0.1917940080165863,-0.015281815081834793,0.6141700148582458,0.051009975373744965,0.6199017763137817,0.08453439176082611,0.6155405044555664,0.10533113777637482,0.6310012340545654,0.0900084525346756,0.6161166429519653,0.5956491827964783,0.6798598170280457,1.996626377105713,0.05568589270114899,0.05966037139296532,0.44299206137657166,0.8821775317192078,0.011385600082576275,0.21323776245117188,0.6040534973144531
3,36175872,0.8581721782684326,0.19464805722236633,-0.008917208760976791,0.6119093298912048,0.047800008207559586,0.6215317845344543,0.0845281183719635,0.6148223280906677,0.09356711804866791,0.6320006847381592,0.08001144975423813,0.6144739985466003,0.5961722731590271,0.6806682348251343,1.9938828945159912,0.05577182024717331,0.06055893748998642,0.4379923343658447,0.8806089758872986,0.011369387619197369,0.21215152740478516,0.6029840707778931
3,36700160,0.8598426580429077,0.1941472440958023,-0.017088361084461212,0.6107217669487,0.03652569279074669,0.621663510799408,0.0827459990978241,0.6137830018997192,0.09534400701522827,0.6310222148895264,0.08232560753822327,0.6107243895530701,0.594437837600708,0.6790698766708374,1.9937862157821655,0.054544735699892044,0.05998688191175461,0.4393802583217621,0.8773671388626099,0.01124445628374815,0.21169058978557587,0.6020724177360535
3,37224448,0.8631078600883484,0.1895958036184311,-0.02151815965771675,0.6109626889228821,0.041287586092948914,0.619421660900116,0.08280368149280548,0.6141014099121094,0.09322622418403625,0.6291454434394836,0.08162161707878113,0.6088056564331055,0.5920029878616333,0.6762427091598511,1.9921494722366333,0.053169723600149155,0.058794379234313965,0.44405147433280945,0.8717672824859619,0.011172930710017681,0.21119436621665955,0.6016284227371216
3,37748736,0.8662469387054443,0.18473923206329346,-0.023009896278381348,0.6099560856819153,0.034801363945007324,0.6179556250572205,0.08224885165691376,0.6142007112503052,0.09507466107606888,0.628040075302124,0.0877421572804451,0.6083618998527527,0.5897555947303772,0.6742104291915894,1.9947699308395386,0.053472090512514114,0.05976702272891998,0.4473350942134857,0.8672962188720703,0.010773658752441406,0.21140289306640625,0.6016572117805481
3,38273024,0.8689408898353577,0.17990948259830475,-0.019624631851911545,0.6086987853050232,0.03306122496724129,0.6174321174621582,0.07677721977233887,0.6132053136825562,0.09326810389757156,0.6278502941131592,0.09698304533958435,0.6032324433326721,0.5886565446853638,0.6738225817680359,1.995764970779419,0.053527072072029114,0.060408055782318115,0.44511160254478455,0.8628727793693542,0.010421117767691612,0.21045207977294922,0.6006342768669128
3,38797312,0.8683581352233887,0.18025964498519897,-0.022663293406367302,0.6073364615440369,0.027838613837957382,0.6160586476325989,0.0745997205376625,0.6151277422904968,0.09293218702077866,0.6272751688957214,0.08652570843696594,0.6006973385810852,0.5885258913040161,0.6740545034408569,1.9930613040924072,0.05468139424920082,0.06283377856016159,0.4412775933742523,0.8618692755699158,0.010492324829101562,0.20934073626995087,0.599452018737793
3,39321600,0.8701958656311035,0.18038269877433777,-0.024605445563793182,0.6074615716934204,0.03046603500843048,0.620786726474762,0.07720226794481277,0.6134551763534546,0.09899630397558212,0.628884494304657,0.09225575625896454,0.6015993356704712,0.5876495242118835,0.6728775501251221,1.9941954612731934,0.05513507127761841,0.06417776644229889,0.45341357588768005,0.8629562258720398,0.010673841461539268,0.21240076422691345,0.6012317538261414
3,39845888,0.8719292879104614,0.18068668246269226,-0.02152203768491745,0.605728268623352,0.029458820819854736,0.6213088035583496,0.07609721273183823,0.6141130328178406,0.10256563127040863,0.6280563473701477,0.0993129163980484,0.5997248291969299,0.5854257941246033,0.6703629493713379,1.9933738708496094,0.05724607780575752,0.0652354434132576,0.45819973945617676,0.8606119155883789,0.010961851105093956,0.21296565234661102,0.601229727268219
3,40370176,0.8729978203773499,0.18023104965686798,-0.015217557549476624,0.605171263217926,0.032922785729169846,0.6218891739845276,0.08095785230398178,0.6136177182197571,0.1054418683052063,0.6273710131645203,0.08767121285200119,0.6010810136795044,0.5846714377403259,0.6697683334350586,1.994080662727356,0.057156793773174286,0.06321392953395844,0.46016281843185425,0.8591957092285156,0.010971387848258018,0.2135661542415619,0.6013025045394897
