collected_frames,action/v_mean,action/w_mean,action/front_mean,action/rear_mean
4980736,0.5,0.0,0.037628173828125,0.0382843017578125
5111808,0.5,0.0,0.0029754638671875,0.04177093505859375
5242880,0.5,0.0,0.01372528076171875,0.014190673828125
5373952,0.5,0.0,-0.0130462646484375,0.034088134765625
5505024,0.5,0.0,0.6291046142578125,0.8783645629882812
5636096,0.5,0.0,0.01422119140625,0.0203857421875
5767168,0.5,0.0,-0.02935028076171875,0.02709197998046875
5898240,0.5,0.0,0.04016876220703125,0.0625152587890625
6029312,0.5,0.0,-0.000732421875,0.05722808837890625
6160384,0.5,0.0,0.0002593994140625,0.0229644775390625
6291456,0.5,0.0,0.04395294189453125,0.034912109375
6422528,0.5,0.0,0.00533294677734375,0.04874420166015625
6553600,0.5,0.0,0.00237274169921875,0.7982711791992188
6684672,0.5,0.0,-0.05678558349609375,0.05877685546875
6815744,0.5,0.0,0.0294342041015625,0.03560638427734375
6946816,0.5,0.0,0.0378875732421875,0.0607452392578125
7077888,0.5,0.0,-0.02384185791015625,0.05267333984375
7208960,0.5,0.0,0.01688385009765625,0.04596710205078125
7340032,0.5,0.0,0.0095367431640625,0.04723358154296875
7471104,0.5,0.0,0.043609619140625,0.05388641357421875
7602176,0.5,0.0,0.341400146484375,0.7647552490234375
7733248,0.5,0.0,-0.0253143310546875,0.06255340576171875
7864320,0.5,0.0,-0.0001220703125,0.0650482177734375
7995392,0.5,0.0,-0.00154876708984375,0.04864501953125
8126464,0.5,0.0,0.06574249267578125,0.04860687255859375
8257536,0.5,0.0,0.0009002685546875,0.0636138916015625
8388608,0.5,0.0,0.043212890625,0.06893157958984375
8519680,0.5,0.0,-0.03232574462890625,0.061492919921875
8650752,0.5,0.0,0.00728607177734375,0.59619140625
8781824,0.5,0.0,0.03057861328125,0.0535888671875
8912896,0.5,0.0,0.03897857666015625,0.06719970703125
9043968,0.5,0.0,-0.01763153076171875,0.05210113525390625
9175040,0.5,0.0,0.00267791748046875,0.0615386962890625
9306112,0.5,0.0,0.003082275390625,0.05295562744140625
9437184,0.5,0.0,0.01998138427734375,0.01560211181640625
9568256,0.5,0.0,-0.0125579833984375,0.03522491455078125
9699328,0.5,0.0,-0.05699920654296875,0.5696487426757812
9830400,0.5,0.0,0.07269287109375,0.0746307373046875
9961472,0.5,0.0,-0.03748321533203125,0.06671142578125
10092544,0.5,0.0,-0.0244140625,0.04235076904296875
10223616,0.5,0.0,0.02852630615234375,0.06992340087890625
10354688,0.5,0.0,0.0089111328125,0.0466156005859375
10485760,0.5,0.0,0.02355194091796875,0.07921600341796875
10616832,0.5,0.0,-0.019134521484375,0.05628204345703125
10747904,0.5,0.0,0.5752334594726562,0.1367950439453125
10878976,0.5,0.0,-0.0684967041015625,0.09383392333984375
11010048,0.5,0.0,-0.00872802734375,0.06298065185546875
11141120,0.5,0.0,-0.004058837890625,0.0505828857421875
11272192,0.5,0.0,-0.02225494384765625,0.06558990478515625
11403264,0.5,0.0,0.00649261474609375,0.05718994140625
11534336,0.5,0.0,0.034912109375,0.0634613037109375
11665408,0.5,0.0,0.0067901611328125,0.0866546630859375
11796480,0.5,0.0,-0.0337677001953125,0.6865310668945312
11927552,0.5,0.0,0.03432464599609375,0.11724090576171875
12058624,0.5,0.0,-0.02503204345703125,0.01711273193359375
12189696,0.5,0.0,0.01030731201171875,0.03079986572265625
12320768,0.5,0.0,-0.0089111328125,0.00902557373046875
12451840,0.5,0.0,0.12520599365234375,0.13128662109375
12582912,0.5,0.0,0.0081329345703125,0.031646728515625
