collected_frames,rew/shaping,rew/step_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/action_bonus,rew/flipper_action_bonus,rew/terminal_bonus,rew/total_reward
7733248,1.1477289525792003,-0.06667713149553756,-0.06188107337220572,-0.2247551082400605,-0.43196609150618315,-0.19720883388072252,-0.0402074309240561,5.961532041430473,0.7212380962446332,0.046433378534857184,6.852214969694614
7864320,1.1304906215518713,-0.06680106668419114,-0.06451952591305599,-0.22537290561012924,-0.4370402682106942,-0.19837699260096997,-0.03911009725561598,5.858221765607595,0.7313143294304609,0.046125029446557164,6.732431907206774
7995392,1.3079590676352382,-0.06692500187284446,-0.049547836009878665,-0.21709094382822514,-0.3841567626222968,-0.2078064086381346,-0.050933327234815806,6.679816320538521,0.7125598597340286,0.034950942324940115,7.756157226860523
8126464,1.5174412224441767,-0.06704893706149775,-0.03228187312197406,-0.2164852028945461,-0.33125172078143805,-0.20769762038253248,-0.06047914749069605,7.084039509296417,0.7173627070151269,0.048112694115843624,8.450231112539768
8257536,1.2872606813907623,-0.06717287225015135,-0.04759684012969956,-0.22487556049600244,-0.39268644945695996,-0.2032467087265104,-0.03621617503813468,6.2853654734790325,0.7156505575403571,0.0406577680259943,7.355235602706671
8388608,1.2558963848277926,-0.06729680743880456,-0.0473098824149929,-0.23129746865015477,-0.36123256012797356,-0.20325045404024422,-0.04525688590365462,6.617914870381355,0.7150521306321025,0.08041816287732217,7.71171148493886
8519680,1.2804373307153583,-0.06742074262745829,-0.04671105509623885,-0.22478532325476408,-0.3631093385629356,-0.20531388302333653,-0.04440401351894252,6.716506365686655,0.7138343988917768,0.07493983158201445,7.831368342041969
8650752,1.2345100501552224,-0.06754467781611158,-0.04983482329407707,-0.22180176503024995,-0.35027741617523134,-0.20547793549485505,-0.044478267067461275,6.47303169220686,0.7244989480823278,0.05897843179991469,7.549553077667952
8781824,1.2517784461379051,-0.06766861300476477,-0.050487559026805684,-0.2148880569729954,-0.32064066058956087,-0.20864978770259768,-0.04636891381232999,6.6049739345908165,0.7149582337588072,0.08025845327938441,7.740286290645599
8912896,1.2479538219049573,-0.06779254819341847,-0.049174955405760556,-0.2141339563531801,-0.3221303632017225,-0.21549261081963778,-0.046433185823843814,6.533941723406315,0.7188240443356335,0.07509400583512615,7.658401552587748
9043968,1.2346464600414038,-0.0679164833820717,-0.052487435954390094,-0.21281901304610074,-0.33636503270827234,-0.21747690276242793,-0.04229549749288708,6.40092908591032,0.7185617219656706,0.06536520557710901,7.488222029060125
9175040,1.2389927171170712,-0.06804041857072528,-0.04565440467558801,-0.21481316804420203,-0.33762683323584497,-0.2162281151395291,-0.043860694640898146,6.434047557413578,0.7238539350219071,0.07996117367292754,7.548641167581081
9306112,1.3302135299891233,-0.06816435375937858,-0.04595422514830716,-0.20761233603116125,-0.3251725595910102,-0.21664277755189687,-0.04867828810529318,6.740604139864445,0.7393113314174116,0.0648338969622273,7.960814170539379
9437184,1.5243069995194674,-0.0682882889480319,-0.03818507393589243,-0.2105724518187344,-0.34838251455221325,-0.21729246235918254,-0.05820941604179097,7.100523144006729,0.7376974383369088,0.0304719786363421,8.45005439221859
9568256,1.284091985784471,-0.06841222413668548,-0.05384308585780673,-0.21755864832084626,-0.388484803494066,-0.20830685191322118,-0.03240065360296285,6.205213006585836,0.7460081134922802,0.03906384186120704,7.303817834705114
9699328,1.2738380711525679,-0.06853615932533878,-0.04492365857004188,-0.2207058584317565,-0.3513383900281042,-0.20683199854101986,-0.042453697373275645,6.577004689723253,0.7476549707353115,0.09190059905813541,7.754080001264811
9830400,1.3186555448919535,-0.06866009451399242,-0.04518966606701724,-0.22428866766858846,-0.36829529772512615,-0.22531199222430587,-0.0478343402792234,6.7474183067679405,0.7474552732892334,0.08565692970296368,7.916694905608892
