collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr
1867776,-0.009898785501718521,-5.732001304626465,-5.722102519124746,-0.4185795485973358,-2.663428783416748,4.301185607910156,-0.001738307997584343,-0.09355026483535767,2.6699275970458984,-0.0004518348432611674,0.0,-0.4185795485973358,7.475980758666992,10.2786865234375,7.866921610104278e-05,0.0004231900489614854
1884160,-0.14119288325309753,-9.179343223571777,-9.03815034031868,-1.1524015665054321,-2.663735866546631,4.466997146606445,-0.00197857478633523,-0.09314731508493423,2.6584272384643555,2.8690672479569912e-05,0.0,-1.1524015665054321,8.489727973937988,4.870292663574219,7.841449606525131e-05,0.00042181981814236026
1900544,-0.058169104158878326,-10.464255332946777,-10.406086228787899,-0.08977911621332169,-2.6552796363830566,4.459123611450195,-0.0014545973390340805,-0.0928984135389328,2.6513237953186035,0.0005401296075433493,0.0,-0.08977911621332169,7.74819278717041,6.062824726104736,7.815977602945983e-05,0.0004204495873232351
1916928,-0.16600146889686584,-14.314933776855469,-14.148932307958603,-0.5153300166130066,-2.647439479827881,4.872169494628906,-0.0016205236315727234,-0.09290255606174469,2.651442050933838,-0.00032469036523252726,0.0,-0.5153300166130066,8.847543716430664,7.620193958282471,7.790505599366835e-05,0.00041907935650410997
1933312,0.25596773624420166,-10.866901397705078,-11.12286913394928,2.7551429271698,-2.6447877883911133,5.976813316345215,-0.0005339967319741845,-0.0933312326669693,2.6636767387390137,0.0005539049161598086,0.0,2.7551429271698,10.698591232299805,10.676284790039062,7.765033595787688e-05,0.0004177091256849848
1949696,-0.07464918494224548,-11.59446907043457,-11.519819885492325,-0.6462323069572449,-2.6440200805664062,4.752020835876465,-0.0013532433658838272,-0.09307695925235748,2.656419515609741,0.0004945856635458767,0.0,-0.6462323069572449,8.40410041809082,6.888794898986816,7.73956159220854e-05,0.0004163388948658597
1966080,-0.12209974229335785,-14.016889572143555,-13.894789829850197,-0.40515050292015076,-2.654440402984619,4.970245838165283,-0.0015120110474526882,-0.09326213598251343,2.6617045402526855,0.0002816877677105367,0.0,-0.40515050292015076,9.093512535095215,8.05350112915039,7.714089588629394e-05,0.0004149686640467346
1982464,-0.0016979272477328777,-10.179525375366211,-10.177827448118478,0.8709930777549744,-2.655238389968872,4.72760009765625,-0.0022898148745298386,-0.09316970407962799,2.6590664386749268,-0.00024993278202600777,0.0,0.8709930777549744,8.4722261428833,10.843703269958496,7.688617585050248e-05,0.0004135984332276095
1998848,-0.14328373968601227,-14.453446388244629,-14.310162648558617,-0.5193549394607544,-2.6372947692871094,5.3111491203308105,-0.0013718083500862122,-0.09221571683883667,2.6318397521972656,0.001100076362490654,0.000244140625,-0.5193549394607544,9.362420082092285,6.489841461181641,7.6631455814711e-05,0.00041222820240848434
2015232,0.2589719891548157,-8.82036304473877,-9.079335033893585,3.5836715698242188,-2.6497464179992676,6.019038200378418,-0.0010787793435156345,-0.0925680547952652,2.641895294189453,0.0001842064957600087,0.000732421875,3.5836715698242188,10.253006935119629,11.591660499572754,7.637673577891954e-05,0.00041085797158935925
2031616,-0.062285616993904114,-3.5677943229675293,-3.505508705973625,-1.8925352096557617,-2.6521952152252197,4.750977993011475,-0.00048816693015396595,-0.09297523647546768,2.6535162925720215,0.00028368495986796916,0.0,-1.8925352096557617,8.061787605285645,10.488240242004395,7.612201574312806e-05,0.0004094877407702341
2048000,-0.14591531455516815,-10.530817031860352,-10.384901717305183,-1.679795742034912,-2.6443822383880615,5.298588752746582,-0.001291519496589899,-0.09265444427728653,2.6443610191345215,-1.6535515896975994e-05,0.0,-1.679795742034912,9.091694831848145,11.243721008300781,7.58672957073366e-05,0.000408117509951109
