collected_frames,var_decomp/shaping,var_decomp/joint_ang_from_flat_penalty,var_decomp/joint_angle_var_penalty,var_decomp/roll_penalty,var_decomp/roll_rate_penalty,var_decomp/pitch_penalty,var_decomp/pitch_rate_penalty,var_decomp/shock_penalty,var_decomp/clearance,var_decomp/action_bonus,var_decomp/flipper_action_bonus,var_decomp/terminal_bonus
3538944,1.621548056602478,0.10833669453859329,0.04885610193014145,0.12774229049682617,-0.08902791142463684,-0.08601440489292145,-0.13389118015766144,-0.10328666865825653,0.04110629856586456,4.166224479675293,0.010508127510547638,0.37538981437683105
3670016,0.47208333015441895,0.0014321752823889256,0.0053251576609909534,-0.05602852255105972,0.04501049965620041,0.07264051586389542,0.00042054918594658375,0.045015592128038406,-0.0012430127244442701,2.356942892074585,0.04625626653432846,2.5312068462371826
3801088,0.3737391233444214,-0.015279804356396198,0.0710260197520256,0.08365762233734131,0.10016382485628128,0.11561023443937302,0.037591300904750824,0.02600937895476818,0.0239358302205801,3.2279679775238037,-0.005403368268162012,1.9828373193740845
3932160,0.3705335259437561,0.019387366250157356,-0.028007620945572853,0.09597829729318619,0.008782144635915756,-0.01687462441623211,0.06671743094921112,0.026893476024270058,-0.00503493333235383,2.5073580741882324,0.059355106204748154,2.3646862506866455
4063232,1.6806049346923828,0.13581493496894836,0.044248197227716446,-0.007209285628050566,0.04555382952094078,0.17063812911510468,0.017753247171640396,-0.07539741694927216,0.08878631144762039,4.303518772125244,-0.07929393649101257,0.10283107310533524
4194304,0.40504714846611023,0.013128929771482944,0.03072979301214218,0.031529299914836884,0.09066998213529587,0.045771680772304535,0.07518494129180908,0.01544582936912775,0.0396856814622879,2.4696879386901855,0.04823162034153938,2.9752330780029297
4325376,0.298615038394928,-0.002261294052004814,-0.025816088542342186,0.11586228013038635,0.05402686446905136,0.014255977235734463,0.0016272282227873802,0.008187474682927132,0.037743959575891495,2.6424977779388428,-0.01706581749022007,3.127741575241089
4456448,0.22756291925907135,-0.014528077095746994,0.01692848838865757,0.05116290971636772,-0.017318854108452797,0.002237932523712516,0.0293593630194664,-0.01313744392246008,0.0029117842204868793,2.658076286315918,0.010429085232317448,3.609110116958618
4587520,0.5514527559280396,0.016307318583130836,-0.0030406219884753227,-0.008396340534090996,0.053162313997745514,-0.024422835558652878,0.057183194905519485,0.010295341722667217,-0.0014882092364132404,2.4152700901031494,0.019189801067113876,3.524120807647705
4718592,1.0578913688659668,0.08489581942558289,0.028406018391251564,0.06561233103275299,0.012707028537988663,0.05217217281460762,-0.024264954030513763,-0.03778975084424019,0.015407118946313858,3.818516731262207,-0.06060708314180374,1.5324923992156982
4849664,0.32153820991516113,0.00028736991225741804,0.00010631640179781243,0.021993106231093407,0.01848095841705799,-0.005861051846295595,0.08154290914535522,-0.007304044906049967,0.008395652286708355,2.4272351264953613,0.1009095087647438,3.785578489303589
4980736,0.27683815360069275,0.000576022663153708,-0.0004084730171598494,0.015260345302522182,0.0482475683093071,0.042233359068632126,0.016178255900740623,0.06683877855539322,0.03974005952477455,3.3337087631225586,0.023073146119713783,2.960580348968506
5111808,0.36216723918914795,0.0017630181973800063,-0.003022584365680814,0.022976713255047798,0.0497022345662117,-0.0609576441347599,-0.005060594528913498,0.052218884229660034,0.013497887179255486,2.52706241607666,0.042436517775058746,3.880699634552002
5242880,0.7930107116699219,0.03786245360970497,0.004378213081508875,0.0037764422595500946,-0.06549543887376785,-0.02743145450949669,0.00525261415168643,0.007824561558663845,-0.009994427673518658,3.650343179702759,-0.01795363798737526,2.121225357055664
5373952,0.4489869773387909,0.013724381104111671,0.000213403080124408,0.057257525622844696,0.008016359992325306,0.038324061781167984,-0.007642301265150309,0.04721120372414589,0.010870471596717834,3.0137417316436768,0.10479141771793365,2.9903738498687744
5505024,1.3148119449615479,0.08799857646226883,0.061427146196365356,0.09016990661621094,0.09661737829446793,0.16952168941497803,0.04705410078167915,-0.06176447868347168,0.0824347734451294,3.3379833698272705,-0.10225506871938705,0.053740400820970535
5636096,1.2268013954162598,0.08446992188692093,0.052433568984270096,0.06522438675165176,-0.02207229658961296,0.04586487635970116,-0.11421795189380646,-0.0547502227127552,0.03306201472878456,3.8833365440368652,-0.01328003779053688,1.3088785409927368
5767168,0.2522912323474884,-0.005575786344707012,0.007483129855245352,-0.025193002074956894,-0.032036274671554565,0.028950432315468788,-0.0035872480366379023,0.01654185727238655,-0.00747627904638648,2.1365814208984375,0.023647669702768326,3.774812698364258
5898240,0.6300002336502075,-0.0006873242673464119,-0.006784794852137566,-0.14483192563056946,-0.011971870437264442,0.0027006124146282673,-0.024529172107577324,-0.02384626679122448,0.002881096675992012,3.7009153366088867,0.011595387011766434,3.334329843521118
6029312,1.7906514406204224,0.17495639622211456,0.030763279646635056,0.021204331889748573,0.044617824256420135,0.06250900775194168,0.026268787682056427,-0.06863201409578323,0.058737561106681824,4.952404975891113,-0.05654999613761902,0.434322327375412
6160384,1.0694257020950317,0.08123486489057541,0.04202498123049736,0.024613026529550552,-0.03112488053739071,-0.019905880093574524,-0.05163421109318733,-0.05743659287691116,-0.014595425687730312,3.7912042140960693,-0.02846008725464344,2.170886278152466
6291456,0.6614072918891907,0.038990993052721024,-0.009278953075408936,-0.06474199891090393,0.04310573264956474,0.20104235410690308,0.06636172533035278,0.022629788145422935,0.03794768825173378,2.564283847808838,-0.009006164036691189,2.6416609287261963
6422528,0.5053892731666565,0.00858586747199297,0.0007963411626406014,0.030947016552090645,-0.014305461198091507,-0.03352050110697746,0.03359157219529152,0.007950705476105213,-0.006972465198487043,3.1257529258728027,0.07993436604738235,3.335465669631958
6553600,0.5213204622268677,-0.009865903295576572,0.01796071231365204,0.053193897008895874,0.032093752175569534,-0.010441632010042667,0.041224393993616104,0.02905309572815895,-0.0054269940592348576,2.630258321762085,0.011311757378280163,3.5785272121429443
6684672,0.9804583787918091,0.08307996392250061,0.02095986157655716,0.006528750061988831,0.04325834661722183,0.03719167411327362,0.012460743077099323,-0.0346466489136219,0.02034812979400158,3.7717037200927734,0.07784345746040344,1.9457712173461914
6815744,0.7183424234390259,0.031194206327199936,0.041384849697351456,0.01743657886981964,0.05360891669988632,0.030880508944392204,-0.016311541199684143,-0.03288457170128822,-0.0027551506645977497,3.268745183944702,-0.03983280435204506,3.1039552688598633
6946816,0.5055302977561951,0.009847979992628098,0.01890181377530098,0.027470514178276062,-0.0239010788500309,-0.009009812027215958,0.019571084529161453,0.029417993500828743,0.02048519253730774,3.1963443756103516,0.01927102915942669,3.0426735877990723
7077888,0.3088208734989166,0.0026444438844919205,0.003682379610836506,-0.024055371060967445,0.06962659955024719,-0.026020681485533714,0.03866934776306152,0.04864012077450752,-0.0017789795529097319,2.6756949424743652,0.06702645123004913,4.083595275878906
7208960,0.5454543232917786,0.010790696367621422,-0.005396886728703976,-0.02077551558613777,-0.019460361450910568,0.022724391892552376,-0.004017715808004141,0.05739513784646988,0.018399344757199287,2.274989366531372,-0.0291545819491148,4.384675025939941
7340032,0.738228976726532,0.03241719678044319,0.031039023771882057,0.03784544765949249,0.07622238248586655,0.11806585639715195,0.0474073588848114,0.003336212132126093,0.046580057591199875,3.108222246170044,-0.043398838490247726,2.5271685123443604
7471104,0.3541271984577179,-3.6827466828981414e-05,0.0188320092856884,0.1292608678340912,0.03002232499420643,0.005431325640529394,0.02650974690914154,0.0008633506367914379,0.014976679347455502,2.6908726692199707,-0.018397821113467216,4.100762844085693
7602176,0.24473941326141357,-0.0020161967258900404,-0.014432728290557861,0.019029531627893448,5.234712079982273e-05,-0.042646508663892746,-0.0023164842277765274,0.042160894721746445,0.00432347459718585,2.130025625228882,0.09855998307466507,4.666275501251221
7733248,0.23079828917980194,-0.016427557915449142,-0.002618750324472785,0.04103219509124756,0.06169762834906578,0.10537058115005493,-0.0017181382281705737,0.06733236461877823,0.029221924021840096,2.890369415283203,0.057699281722307205,3.3759961128234863
7864320,0.37793320417404175,-0.015087309293448925,0.012319440953433514,0.0074758874252438545,-0.08322743326425552,0.11486928164958954,-0.0034208782017230988,0.021365320309996605,-0.0026803086511790752,2.994704008102417,0.06047074869275093,3.6302459239959717
7995392,0.6228287220001221,0.014281856827437878,0.008580120280385017,-0.006961730308830738,-0.03216824680566788,-0.01182723231613636,0.009023242630064487,0.04463760182261467,0.017413552850484848,3.2560815811157227,-0.02278466895222664,3.3586626052856445
