attempt,collected_frames,train/mean_reward,train/epsilon,train/replay_buffer_size,train/q_network_lr,train/loss,train/grad_norm,train/q_mean,train/target_q_mean
3,10223616,-0.004911466035991907,0.8396875,2000000,0.000966250000000001,0.006948830559849739,0.0011328222462907434,-0.4842110276222229,-0.4834643304347992
3,10354688,-0.004091550596058369,0.8377083333333334,2000000,0.0009658333333333343,0.0047094374895095825,0.0015871385112404823,-0.48358896374702454,-0.4832703173160553
3,10485760,-0.004331462550908327,0.8357291666666666,2000000,0.0009654166666666676,0.008802590891718864,0.0010240970877930522,-0.48389366269111633,-0.4823521375656128
3,10616832,-0.00561878876760602,0.83375,2000000,0.000965000000000001,0.005706284195184708,0.001316538779065013,-0.4860801696777344,-0.4851672053337097
3,10747904,-0.004753293469548225,0.8317708333333333,2000000,0.0009645833333333343,0.009194184094667435,0.0017328395042568445,-0.4868406653404236,-0.48286449909210205
3,10878976,-0.004176686517894268,0.8297916666666667,2000000,0.0009641666666666676,0.008360438048839569,0.0009023575694300234,-0.49010929465293884,-0.48932957649230957
3,11010048,-0.003933020867407322,0.8278125000000001,2000000,0.0009637500000000011,0.00781305879354477,0.0016588387079536915,-0.4886041283607483,-0.4887544512748718
3,11141120,-0.003265760373324156,0.8258333333333333,2000000,0.0009633333333333344,0.007463744375854731,0.002639497397467494,-0.48877155780792236,-0.48618268966674805
3,11272192,-0.005092388018965721,0.8238541666666667,2000000,0.0009629166666666677,0.0065063973888754845,0.0015381249831989408,-0.4877338409423828,-0.48862791061401367
3,11403264,-0.003961062058806419,0.821875,2000000,0.000962500000000001,0.007023613899946213,0.0017169323982670903,-0.4866364896297455,-0.4837495684623718
3,11534336,-0.003981744404882193,0.8198958333333333,2000000,0.0009620833333333343,0.0059115407057106495,0.001338559901341796,-0.48733335733413696,-0.48692262172698975
3,11665408,-0.004693941213190556,0.8179166666666666,2000000,0.0009616666666666676,0.005444353446364403,0.0025406433269381523,-0.4872250556945801,-0.4883444309234619
3,11796480,-0.0040225675329566,0.8159375,2000000,0.000961250000000001,0.006051347590982914,0.002206050092354417,-0.4904598593711853,-0.4879034459590912
3,11927552,-0.0020476439967751503,0.8139583333333333,2000000,0.0009608333333333343,0.00807010754942894,0.0016717953840270638,-0.49095895886421204,-0.49048441648483276
3,12058624,-0.005063487682491541,0.8119791666666667,2000000,0.0009604166666666676,0.006287859287112951,0.002708769403398037,-0.4960991442203522,-0.4921491742134094
3,12189696,-0.002016861457377672,0.81,2000000,0.000960000000000001,0.008280038833618164,0.002904618391767144,-0.49390676617622375,-0.49415215849876404
3,12320768,-0.0036754580214619637,0.8080208333333334,2000000,0.0009595833333333343,0.0077429162338376045,0.0013691578060388565,-0.493457168340683,-0.492552787065506
3,12451840,-0.0049526323564350605,0.8060416666666667,2000000,0.0009591666666666677,0.007173946127295494,0.0006980733014643192,-0.49359601736068726,-0.49409857392311096
3,12582912,-0.00425746850669384,0.8040625,2000000,0.000958750000000001,0.006365320645272732,0.0018038916168734431,-0.49264755845069885,-0.4903791844844818
3,12713984,-0.00521849375218153,0.8020833333333334,2000000,0.0009583333333333345,0.006190897896885872,0.0014265815261751413,-0.49238571524620056,-0.4911563992500305
3,12845056,-0.004445601720362902,0.8001041666666667,2000000,0.0009579166666666678,0.009796508587896824,0.0017151505453512073,-0.4908190369606018,-0.48785024881362915
3,12976128,-0.00409074267372489,0.798125,2000000,0.0009575000000000012,0.006768424995243549,0.005265379324555397,-0.4883401691913605,-0.4919063448905945
3,13107200,-0.006254500709474087,0.7961458333333333,2000000,0.0009570833333333345,0.008010245859622955,0.0013660378754138947,-0.48880741000175476,-0.48737627267837524
3,13238272,-0.0037412168458104134,0.7941666666666667,2000000,0.0009566666666666678,0.010234644636511803,0.001264766906388104,-0.4886520206928253,-0.48618853092193604
3,13369344,-0.0046924324706196785,0.7921875,2000000,0.0009562500000000012,0.007812356576323509,0.002678647870197892,-0.4889174699783325,-0.4899522066116333
3,13500416,-0.006216579116880894,0.7902083333333334,2000000,0.0009558333333333346,0.006519485265016556,0.002431390341371298,-0.4881358742713928,-0.48769164085388184
3,13631488,-0.0037493116687983274,0.7882291666666666,2000000,0.0009554166666666679,0.006790190935134888,0.001178075443021953,-0.48897066712379456,-0.4878883957862854
3,13762560,-0.004710106179118156,0.78625,2000000,0.0009550000000000013,0.007087904494255781,0.0013708083424717188,-0.4906032383441925,-0.48985588550567627
3,13893632,-0.0049002221785485744,0.7842708333333334,2000000,0.0009545833333333346,0.007671073079109192,0.0022052398417145014,-0.49074873328208923,-0.49141472578048706
3,14024704,-0.0015374417416751385,0.7822916666666666,2000000,0.0009541666666666679,0.006578247528523207,0.002339879283681512,-0.48907628655433655,-0.48968780040740967
3,14155776,-0.004214216489344835,0.7803125,2000000,0.0009537500000000013,0.006585704628378153,0.0012688543647527695,-0.49051180481910706,-0.4906938672065735
3,14286848,-0.004227896686643362,0.7783333333333333,2000000,0.0009533333333333346,0.00882689282298088,0.004574529826641083,-0.49319690465927124,-0.487541139125824
3,14417920,-0.004299711436033249,0.7763541666666667,2000000,0.0009529166666666679,0.005650337785482407,0.0015693841269239783,-0.49080365896224976,-0.49077045917510986
3,14548992,-0.004902722779661417,0.774375,2000000,0.0009525000000000012,0.007324160076677799,0.003676335560157895,-0.4927569627761841,-0.4895482659339905
