attempt,collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
13,42336256,1.52587890625e-05,0.0,0.0
13,42467328,7.62939453125e-06,0.0,0.0
13,42598400,4.57763671875e-05,0.0,0.0
13,42729472,7.62939453125e-06,0.0,0.0
13,42860544,7.62939453125e-06,0.0,0.0
13,42991616,1.52587890625e-05,0.0,0.0
13,43122688,0.0,0.0,0.0
13,43253760,6.985951618975904e-05,0.0,0.0
13,43384832,1.52587890625e-05,0.0,0.0
13,43515904,2.288818359375e-05,0.0,0.0
13,43646976,7.62939453125e-06,0.0,0.0
13,43778048,0.0,7.62939453125e-06,0.0
13,43909120,7.62939453125e-06,0.0,0.0
13,44040192,4.57763671875e-05,6.103515625e-05,0.0
13,44171264,2.288818359375e-05,3.814697265625e-05,0.0
13,44302336,0.0006147637424698795,0.0,0.0
13,44433408,0.00016021728515625,0.0,0.0
13,44564480,3.0517578125e-05,0.0,0.0
13,44695552,4.57763671875e-05,0.0,0.0
13,44826624,7.62939453125e-06,0.0,0.0
13,44957696,0.0001678466796875,0.0,0.0
13,45088768,5.340576171875e-05,0.0,0.0
13,45219840,2.288818359375e-05,0.0,0.0
13,45350912,7.35363328313253e-07,0.0,0.0
13,45481984,5.340576171875e-05,0.0,0.0
13,45613056,6.103515625e-05,0.0,0.0
13,45744128,0.0,0.0,0.0
13,45875200,7.62939453125e-06,0.0,0.0
13,46006272,3.0517578125e-05,0.0,0.0
13,46137344,2.288818359375e-05,0.0,0.0
13,46268416,7.62939453125e-06,0.0,0.0
13,46399488,7.35363328313253e-07,0.0,0.0
13,46530560,7.62939453125e-06,0.0,0.0
13,46661632,0.0,0.0,0.0
13,46792704,0.00026702880859375,0.0,0.0
13,46923776,0.0003509521484375,1.52587890625e-05,0.0
13,47054848,3.0517578125e-05,6.103515625e-05,0.0
13,47185920,6.866455078125e-05,7.62939453125e-06,0.0
13,47316992,3.0517578125e-05,0.0,0.0
13,47448064,6.618269954819277e-06,0.0,0.0
13,47579136,4.57763671875e-05,7.62939453125e-06,0.0
13,47710208,3.0517578125e-05,0.0,0.0
13,47841280,2.288818359375e-05,0.0,0.0
13,47972352,0.0001678466796875,0.0,0.0
13,48103424,3.814697265625e-05,0.0,0.0
13,48234496,7.62939453125e-06,0.0,0.0
13,48365568,6.866455078125e-05,0.0,0.0
13,48496640,0.0,0.0,0.0
13,48627712,0.0,0.0,0.0
13,48758784,7.62939453125e-06,0.0,0.0
13,48889856,0.0,0.0,0.0
13,49020928,7.62939453125e-06,0.0,0.0
13,49152000,0.0,0.0,0.0
13,49283072,0.0,0.0,0.0
13,49414144,1.52587890625e-05,0.0,0.0
13,49545216,0.0,0.0,0.0
13,49676288,7.62939453125e-06,0.0,0.0
13,49807360,9.1552734375e-05,0.0,0.0
13,49938432,7.62939453125e-06,0.0,0.0
13,50069504,0.0,0.0,0.0
13,50200576,0.0,0.0,0.0
13,50331648,0.0,0.0,0.0
13,50462720,0.0,1.52587890625e-05,0.0
13,50593792,0.0,0.0,0.0
13,50724864,0.0,0.0,0.0
13,50855936,0.0,0.0,0.0
13,50987008,0.0,0.0,0.0
13,51118080,0.0,0.0,0.0
13,51249152,0.0,0.0,0.0
13,51380224,0.0,0.0,0.0
14,51511296,0.0,0.0,0.0
14,51642368,0.0,0.0,0.0
14,51773440,0.0,0.0,0.0
14,51904512,7.62939453125e-06,0.0,0.0
14,52035584,0.0,0.0,0.0
14,52166656,0.0,0.0,0.0
14,52297728,0.0,0.0,0.0
14,52428800,0.0,0.0,0.0
14,52559872,7.62939453125e-06,0.0,0.0
14,52690944,0.0,0.0,0.0
14,52822016,0.0,0.0,0.0
14,52953088,0.0,0.0,0.0
14,53084160,0.0,0.0,0.0
14,53215232,0.0,0.0,0.0
14,53346304,0.0,0.0,0.0
14,53477376,0.0,0.0,0.0
15,53608448,0.0,0.0,0.0
15,53739520,0.0,0.0,0.0
