attempt,collected_frames,rew/flipper_penalty,rew/pitch_penalty,rew/contact_penalty,rew/terminal_bonus,rew/total_reward
1,22282240,-0.0027040313216275536,-1.947178811434469e-05,-0.0010792123121063923,-0.000244140625,-0.004045768785545079
1,22413312,-0.0031443459920410533,-2.2598800200057667e-05,-0.0009652285025367746,-0.002044677734375,-0.006175287314363231
1,22544384,-0.003338854279718362,-2.134094786043761e-05,-0.0009699272350189858,-0.00396728515625,-0.008297040905745234
1,22675456,-0.002954452220365056,-2.3192879368139074e-05,-0.000915633899239765,-0.0021820068359375,-0.006074997420000727
1,22806528,-0.003148695117488387,-2.088148180234839e-05,-0.000961799810283992,-0.0027923583984375,-0.006923573546373518
1,22937600,-0.003101406749919988,-2.4404438178748933e-05,-0.0009220425126841292,-0.0026397705078125,-0.00668731573068726
1,23068672,-0.0031902326463750796,-2.8672405377960786e-05,-0.0009612309345357062,-0.0010833740234375,-0.005262812599994504
1,23199744,-0.0034942840175062884,-2.9628115214563877e-05,-0.0011842480421364598,-0.002960205078125,-0.007667541206046735
1,23330816,-0.004099688781934674,-8.161912344917255e-05,-0.0012379114668874536,-0.0028839111328125,-0.008298965523408697
1,23461888,-0.0036400409717316506,-3.7415885870473176e-05,-0.001159351647402218,-0.000946044921875,-0.005781707407095382
1,23592960,-0.0032562433098064503,-3.210516995011403e-05,-0.0010391633595645544,-0.002960205078125,-0.0072873883541433315
1,23724032,-0.0032811926412250614,-3.841699989948211e-05,-0.0010514120021980489,-0.0031585693359375,-0.007529092641561874
1,23855104,-0.003313109678856563,-2.732841404906594e-05,-0.0009409906542714452,-0.0026092529296875,-0.006890420516356244
1,23986176,-0.0028851011047663633,-2.162542979533555e-05,-0.0008828372565403697,-0.00299072265625,-0.006780114939374471
1,24117248,-0.002949695168354083,-2.3476938636690647e-05,-0.0008721740778128151,-0.001800537109375,-0.005645621436997317
2,24248320,-0.0032204006175859945,-2.632804407259881e-05,-0.001239451736182673,0.002105712890625,-0.0023793221212145
2,24379392,-0.00357743419954204,-2.5271250926550692e-05,-0.0012210889003654302,-0.0022430419921875,-0.007064473423270101
2,24510464,-0.0036963319616916124,-2.1799041434178434e-05,-0.001274800472856441,-0.0013427734375,-0.006334369627893466
2,24641536,-0.003473118576948764,-2.2994872750814466e-05,-0.001166003235084645,-0.0045013427734375,-0.009162843253761821
2,24772608,-0.0032354096128983656,-2.254547698044007e-05,-0.0011291148134660034,-0.0022735595703125,-0.006660160720912245
2,24903680,-0.0031592562572768657,-2.3318899138757843e-05,-0.0010616279250825755,-0.0029449462890625,-0.0071885405104694655
2,25034752,-0.003123104750557104,-4.326848834068642e-05,-0.0009017595730256289,-0.001739501953125,-0.00580676324216256
2,25165824,-0.002898105458370992,-4.259598236444617e-05,-0.0009088733299904561,-0.0003662109375,-0.0042153726421929605
2,25296896,-0.0028370266936690314,-2.2868128979780522e-05,-0.0009011432912302553,-0.002838134765625,-0.006599026886760839
2,25427968,-0.00363790653864271,-7.292904962241664e-05,-0.0011183446613358683,-0.002044677734375,-0.006871392989978631
2,25559040,-0.003343021466207574,-3.519271699303772e-05,-0.001118515241159912,-0.0009307861328125,-0.00542643956896427
2,25690112,-0.003442049022851279,-2.1231276619460004e-05,-0.0011029126330868166,-0.0030517578125,-0.007617601474976254
2,25821184,-0.0033603277206566418,-2.3131570969781023e-05,-0.0010586763487481221,-0.0022735595703125,-0.006715120615353953
2,25952256,-0.0034255909886269365,-1.8443812102475476e-05,-0.0010794737090691342,-0.0029144287109375,-0.007437492904045939
2,26083328,-0.00340826725550869,-2.3560766450714254e-05,-0.0010617341640681843,-0.00384521484375,-0.008338333874689852
2,26214400,-0.0034762021005008137,-2.6301354694169277e-05,-0.0011206063491044915,-0.001800537109375,-0.006423014129723015
2,26345472,-0.0034830073454941157,-2.981098177201602e-05,-0.0011523831917656935,-0.004180908203125,-0.008845328994539159
2,26476544,-0.003745783498743549,-6.685811685258614e-05,-0.0011542472661858483,-0.0016937255859375,-0.006659129570380173
2,26607616,-0.0033779591030906886,-4.072535193699878e-05,-0.001159034708962281,-0.00140380859375,-0.005980551846732851
2,26738688,-0.0033602746934775496,-2.6636511385902395e-05,-0.0010459663481015014,-0.0047760009765625,-0.009207993242398516
2,26869760,-0.0034641849997569807,-2.556359848426837e-05,-0.001161692591267638,-0.0029296875,-0.007580661790143495
2,27000832,-0.003296991668321425,-2.8220415671853516e-05,-0.0010119352368747059,-0.003448486328125,-0.007784938012719067
2,27131904,-0.003356084074766841,-2.5445736739015956e-05,-0.0009496477791799407,-0.0022125244140625,-0.006543275551848637
2,27262976,-0.003208868594811065,-2.4671665741493598e-05,-0.0009107915034292091,-0.0005035400390625,-0.004647205254059372
2,27394048,-0.003169074851030018,-2.1904844558662262e-05,-0.0009352020078949863,-0.0032806396484375,-0.0074061898699255835
2,27525120,-0.002374578559283691,-2.4600031238719566e-05,-0.0010202015191680402,0.00103759765625,-0.0023815370177544537
2,27656192,-0.0029437511730066035,-2.7069398129242472e-05,-0.0010535302521930134,-0.0003814697265625,-0.00440501671482707
2,27787264,-0.0035604625027190195,-2.951869190326306e-05,-0.00119295594504365,-0.0032196044921875,-0.008000491573966428
2,27918336,-0.0033608682206249796,-2.2484532877342644e-05,-0.0010277327251060342,-0.0020599365234375,-0.006470638060363854
