attempt,collected_frames,explosions/rate,explosions/dirty_transitions
5,55574528,0.0,0
5,55705600,0.0,0
5,55836672,0.0,0
5,55967744,0.0,0
5,56098816,0.0,0
5,56229888,0.0,0
5,56360960,0.0,0
5,56492032,0.0,0
5,56623104,0.0,0
5,56754176,0.0,0
5,56885248,0.0,0
5,57016320,0.0,0
5,57147392,0.0,0
5,57278464,0.0,0
5,57409536,0.0,0
5,57540608,0.0,0
5,57671680,0.0,0
5,57802752,0.0,0
5,57933824,0.0,0
5,58064896,0.0,0
5,58195968,0.0,0
5,58327040,0.0,0
5,58458112,0.0,0
5,58589184,0.0,0
5,58720256,0.0,0
5,58851328,0.0,0
