collected_frames,train/mean_reward,train/epsilon,train/replay_buffer_size,train/q_network_lr,train/loss,train/grad_norm,train/q_mean,train/target_q_mean
19398656,-0.02606167271733284,0.7489285714285714,2000000,0.0009471428571428556,,,,
19398656,,,,,0.4684672951698303,3.241121530532837,6.067294120788574,5.983823776245117
19529728,-5.213276017457247e-05,0.7472321428571429,2000000,0.0009467857142857127,,,,
19529728,,,,,0.4724286198616028,3.329228639602661,6.3217291831970215,6.282550811767578
19660800,-0.010924405418336391,0.7455357142857143,2000000,0.0009464285714285699,,,,
19660800,,,,,0.48856478929519653,6.88444185256958,6.020812034606934,6.1054487228393555
19791872,-0.0009620692580938339,0.7438392857142857,2000000,0.000946071428571427,,,,
19791872,,,,,0.4745583236217499,4.725308895111084,6.325144290924072,6.354248523712158
19922944,0.016517460346221924,0.7421428571428572,2000000,0.0009457142857142841,,,,
19922944,,,,,0.4820398986339569,7.472160339355469,6.05067253112793,6.112188339233398
20054016,-0.011057460680603981,0.7404464285714285,2000000,0.0009453571428571412,,,,
20054016,,,,,0.4909679591655731,11.614289283752441,6.217304706573486,6.00520658493042
20185088,0.02991589531302452,0.73875,2000000,0.0009449999999999984,,,,
20185088,,,,,0.45307064056396484,1.6735508441925049,6.033677577972412,6.006012916564941
20316160,0.006072539836168289,0.7370535714285714,2000000,0.0009446428571428555,,,,
20316160,,,,,0.4818817973136902,3.8855974674224854,6.31603479385376,6.290604591369629
20447232,-0.017442863434553146,0.7353571428571428,2000000,0.0009442857142857127,,,,
20447232,,,,,0.4886062741279602,2.265530824661255,6.288912296295166,6.3037919998168945
20578304,-0.004903674125671387,0.7336607142857143,2000000,0.0009439285714285698,,,,
20578304,,,,,0.5137494802474976,5.284444808959961,6.286971569061279,6.324974536895752
20709376,-0.006922060623764992,0.7319642857142857,2000000,0.000943571428571427,,,,
20709376,,,,,0.47007715702056885,4.417780876159668,6.182918071746826,6.250484466552734
20840448,0.000224023824557662,0.7302678571428571,2000000,0.0009432142857142841,,,,
20840448,,,,,0.5124685764312744,5.591293811798096,6.449986457824707,6.4567155838012695
20971520,0.013876790180802345,0.7285714285714286,2000000,0.0009428571428571412,,,,
20971520,,,,,0.4866161346435547,7.2270660400390625,6.144430637359619,6.1806159019470215
21102592,-0.010562349110841751,0.7268749999999999,2000000,0.0009424999999999984,,,,
21102592,,,,,0.49367767572402954,2.5653958320617676,6.236708164215088,6.231566429138184
21233664,0.030930446460843086,0.7251785714285715,2000000,0.0009421428571428555,,,,
21233664,,,,,0.49886035919189453,3.4552810192108154,6.375303745269775,6.254427433013916
21364736,0.003293580375611782,0.7234821428571429,2000000,0.0009417857142857126,,,,
21364736,,,,,0.48168790340423584,5.058539390563965,6.415944576263428,6.3153886795043945
21495808,-0.028365500271320343,0.7217857142857143,2000000,0.0009414285714285697,,,,
21495808,,,,,0.5020031332969666,9.7067289352417,6.1688971519470215,6.292224884033203
21626880,-0.00217974791303277,0.7200892857142858,2000000,0.0009410714285714269,,,,
21626880,,,,,0.48199814558029175,10.319541931152344,6.180703639984131,6.05193567276001
21757952,-0.0047861868515610695,0.7183928571428572,2000000,0.000940714285714284,,,,
21757952,,,,,0.4678604006767273,3.2658565044403076,6.42219352722168,6.404808044433594
21889024,-3.605615347623825e-06,0.7166964285714286,2000000,0.0009403571428571411,,,,
21889024,,,,,0.4796156883239746,2.2900757789611816,6.539839267730713,6.53535795211792
22020096,0.010813312605023384,0.7150000000000001,2000000,0.0009399999999999982,,,,
22020096,,,,,0.4778357148170471,5.327907562255859,6.0892534255981445,6.143263816833496
22151168,-0.013869578950107098,0.7133035714285715,2000000,0.0009396428571428554,,,,
