collected_frames,grad_contrib/shaping,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
16908288,-0.07010541960382277,0.007985295405706373,0.012316719221248535,0.017728680086628642,-0.008546121923834447,0.05862882901212597,0.011062989961344865,0.039974915313459744,0.7736510294718286
17039360,-0.38171491596523854,-0.02456095049039419,-0.02938331592636428,-0.009106282306233176,0.02510643225691947,0.19849195021912736,-0.21717782128533059,0.059693669878523294,-0.054764661671869115
17170432,-0.102858409456462,0.003236158910026402,0.03497393522071824,-0.05959555098843408,0.022265121608407504,0.009017251298357227,-0.7218312563763002,-0.004409292034155441,0.041813024107138864
17301504,0.03741876748931495,-0.021613474272882214,-0.0003697563302967275,-0.0797784107928942,-0.05246606672902773,0.13218175405737692,-0.011016661550554778,0.052380487623420686,-0.6127746211542318
17432576,0.11414208694460375,-0.013934935323482656,-0.025038077575165695,-0.06759449381054208,-0.06561954336233895,-0.10659922410961904,0.43359837924327527,-0.01621173969151706,0.1572615199394555
17563648,-0.11435903512503945,-0.02474237995810826,0.0036415447663122207,0.010257917819982532,-0.01360766111347455,0.10530092812178163,-0.2453503699556861,-0.016435825527394216,-0.46630433761222106
17694720,-0.1260715631189204,-0.055338434113789796,0.020651531559273982,-0.010522558842271858,-0.041060977520557825,0.10542501974550304,-0.42286664169209837,0.006088402811481872,0.21197487059610287
17825792,-0.22762056825367402,0.06901972367639349,0.16471607629290458,0.07920236050438267,0.15224746203827647,0.015549019768864653,-0.06137901340731347,-0.050955347176843864,0.1793104288813468
17956864,-0.3054233092153307,0.023342252238399024,0.05220453258904581,0.2305954219459175,0.02359438314390729,0.11024436939537437,0.1902683066398188,0.00121769902874166,0.06310972580346488
18087936,-0.11484202204364671,0.006323408060373661,0.014339632673876793,0.034945354881378385,0.056906798061527514,0.04975715440062879,-0.6968494063675227,0.012800410979474677,-0.013235812531570803
18219008,-0.1322314145858093,-0.0017301563368561463,-0.019816917718707135,-0.052901581322172465,-0.03615135910108244,0.028984222758743797,0.43017196709932615,0.032447690323710913,0.2655646907535917
18350080,-0.15404165465057057,0.0036215360229918214,0.001589895731222446,-0.045692047415524156,0.0012074907822710854,0.11462285952994641,-0.08783023592191534,0.08043831056253169,0.5109559693830265
18481152,0.06197800774320982,-0.008449176864602198,-0.012292728170748963,-0.029273972746263567,-0.02550018504499869,0.11539178793896065,0.25348988517685317,0.01087721277465583,-0.4827470435397071
18612224,-0.18471654668599657,-0.001353523525436265,-0.013590385540772977,-0.04155804024939581,-0.010644118829746948,0.0457053817360617,-0.593842709581195,-0.00037458567662641416,-0.1082147081747683
18743296,-0.22828423254962274,-0.02772861061984256,0.006833001827472203,-0.08032274715207585,0.03514660611033173,0.12494442871332567,-0.21717757548116282,0.026288933169067913,-0.25327386437709853
18874368,-0.17088729190498772,0.0065466449721293144,0.044235954964519444,-0.04886654573279469,-0.020599050485289382,0.09686873569248887,-0.13699166729017415,0.032588526925565575,0.44241558203205084
19005440,-0.11047174683445835,-0.00022865279281702357,-0.005851651239162362,-0.047223711195874575,-0.022978781670619494,-0.033666270024269355,-0.5149519567619631,-0.003079596875295886,-0.2615476326055398
19136512,0.06883700887963985,-0.004753191525713488,0.048067369630707804,0.031421669562585325,0.0067361385275281115,0.05738948270607576,0.40095565643831954,-0.05212673503095286,0.32971274769847725
19267584,-0.29784144492725523,-0.04063369816947152,-0.011607333734381447,-0.005726370035251405,0.003684167867746878,-0.06574599801047216,0.38710904886631947,0.049057425222690444,-0.13859451316641144
19398656,0.06749021087476227,-0.005586921800876488,-0.0270320909455316,0.01788561480329565,0.05344139374319452,0.002303837754740332,0.07587101699496004,0.024324208441934562,0.7260647046407045
19529728,-0.08202076257014193,-0.003973044840612475,-0.02894993436524873,-0.036091890270213006,0.0041087357831603565,-0.02540933277328186,0.42131988934778325,-0.040860216574609955,0.3572661934749485
19660800,-0.0365195470922956,-0.0072444322269825554,0.01208860695781241,-0.044904187269181516,-0.009257479736633831,0.09731023015859629,0.531081222517419,0.015381340931167558,0.2462129531099113
