collected_frames,rew/shaping,rew/step_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/action_bonus,rew/flipper_action_bonus,rew/terminal_bonus,rew/total_reward
6291456,2.2890495620667934,-0.064481708153677,-0.03673269475984853,-0.3848679626826197,-0.32652253471314907,-0.8904689983464777,-0.21692599426023662,8.715321198105812,0.7233374114148319,0.43205482710618526,10.231830604374409
6422528,2.2954556066542864,-0.06458793831538025,-0.0344362762698438,-0.3840664338786155,-0.3164490591734648,-0.9000114602968097,-0.21313756896415725,8.735909827053547,0.7195642204023898,0.365681552561,10.19370786845684
6553600,2.3135848361998796,-0.06469416847708312,-0.03873968930565752,-0.3942397516220808,-0.3187628861051053,-0.8874780968762934,-0.21842500183265656,8.627021990716457,0.7190857548266649,0.4008964099921286,10.12862093001604
6684672,2.3538307268172503,-0.06480039863878594,-0.0384397302987054,-0.40759926941245794,-0.311221826588735,-0.9018163639120758,-0.22444225917570293,8.829876601696014,0.7194218896329403,0.42470241605769843,10.369950607419014
6815744,2.32055295817554,-0.06490662880048877,-0.03442563959106337,-0.40954956761561334,-0.31558982748538256,-0.8983957064338028,-0.2118808669038117,8.750575475394726,0.724702313542366,0.4083520779386163,10.259810961782932
6946816,2.330966217443347,-0.06501285896219165,-0.035246601211838424,-0.3994449693709612,-0.2980929983314127,-0.8926929500885308,-0.21582228690385818,8.78125649690628,0.7196297207847238,0.4033237263793126,10.318864792585373
7077888,2.3359310124069452,-0.06511908912389487,-0.035733354510739446,-0.3996076681651175,-0.29428323125466704,-0.8806757889688015,-0.20591174645232968,8.846151173114777,0.7140539968386292,0.40731215151026845,10.413004167377949
7208960,2.33736464753747,-0.06522531928559773,-0.03127456264337525,-0.39510176982730627,-0.2961600555572659,-0.878005163744092,-0.21319149096962065,8.796692423522472,0.711119728628546,0.4166223095962778,10.372635886073112
7340032,2.3460703156888485,-0.06533154944730056,-0.03357086022151634,-0.3923923810943961,-0.2996286782436073,-0.8855632483027875,-0.21149959531612694,8.865237787365913,0.7159629599191248,0.42905469750985503,10.45919869095087
7471104,2.3630757704377174,-0.0654377796090034,-0.029768225489533506,-0.39559317915700376,-0.30646533030085266,-0.8887411588802934,-0.220937730075093,8.957313194870949,0.7093353304080665,0.4187726345844567,10.53182277828455
7602176,2.3719410467892885,-0.06554400977070628,-0.02880493701377418,-0.3943623127415776,-0.3032411248423159,-0.8820868963375688,-0.22068392753135413,8.933606453239918,0.7091107126325369,0.43385769112501293,10.544985249638557
7733248,2.37023120559752,-0.06565023993240951,-0.027302689137286507,-0.38923956523649395,-0.31343289464712143,-0.8914855462498963,-0.2208168119250331,8.97219167649746,0.7091178754344583,0.4511963289696723,10.586154535412788
7864320,2.35265520401299,-0.06575647009411235,-0.02692845261481125,-0.38264581747353077,-0.3161241651978344,-0.8779959329403937,-0.20857169188093394,8.893375106155872,0.7119035692885518,0.43456900119781494,10.50646147876978
7995392,2.339199038222432,-0.0658627002558152,-0.029075316182570532,-0.3868825505487621,-0.31820258079096675,-0.8827389357611537,-0.21205793364788406,8.924236766994,0.7080306950956583,0.42555222008377314,10.492885045707226
8126464,2.4139142986387014,-0.06596893041751804,-0.027349282827344723,-0.3782884278334677,-0.3080422568600625,-0.8594036647118628,-0.21855854260502383,8.9372029453516,0.7141325841657817,0.5028836358105764,10.70369839668274
8257536,2.36563091352582,-0.06607516057922089,-0.035088874225039035,-0.3918639605399221,-0.31047955621033907,-0.882145241368562,-0.22677980089792982,8.952744878828526,0.7035997649654746,0.4736501865554601,10.575297743082047
8388608,2.343974081799388,-0.06618139074092413,-0.036757838795892894,-0.3944531388115138,-0.3175336930435151,-0.8845358900725842,-0.21591207830351777,8.917536273598671,0.7090698340907693,0.41575611126609147,10.461994461715221
8519680,2.335428209975362,-0.06628762090262698,-0.02882196137215942,-0.39115138980560005,-0.32983093336224556,-0.8803006806410849,-0.22012280102353543,8.852269515395164,0.7136837826110423,0.42016001557931304,10.395970188081264
8650752,2.386291930451989,-0.06639385106432984,-0.031276459150831215,-0.38931032666005194,-0.3209851284045726,-0.8841765387915075,-0.21836179547244683,9.03235574066639,0.7059560781344771,0.4535367761272937,10.65843715518713
8781824,2.381711456924677,-0.06650008122603268,-0.02702898818824906,-0.3883435612078756,-0.3256934047676623,-0.8956230552867055,-0.2209424032480456,9.001085609197617,0.7062047501094639,0.4608023202745244,10.617778964340687
8912896,2.3543066047132015,-0.06660631138773553,-0.0286893118172884,-0.38427487085573375,-0.33071701880544424,-0.8959839623421431,-0.2140894915210083,8.954000525176525,0.7123439689166844,0.43312998581677675,10.525566138327122
9043968,2.309902347624302,-0.06671254154943876,-0.026614692571456544,-0.38149410556070507,-0.32692547398619354,-0.8894321350380778,-0.22294286714168265,8.863825179636478,0.7125276713632047,0.4332684825640172,10.397245779633522
9175040,2.338546620681882,-0.0668187717111416,-0.0260512433887925,-0.38606321532279253,-0.3285053267609328,-0.8884844765998423,-0.21047423599520698,8.826449289917946,0.7083360916003585,0.4290030677802861,10.387576393783092
9306112,2.3330865129828453,-0.06692500187284446,-0.03177176904864609,-0.3989993711002171,-0.3157128712628037,-0.8928700126707554,-0.22249378956621513,8.977026283740997,0.7029234557412565,0.4304068440105766,10.505043774843216
9437184,2.347703367471695,-0.0670312320345473,-0.028308473076322116,-0.40126973506994545,-0.31791760376654565,-0.9012994784861803,-0.22508737462339923,8.939756855368614,0.7009930904023349,0.42801477236207575,10.467133052647114
9568256,2.349278047680855,-0.06713746219625015,-0.026531439609243535,-0.402994534233585,-0.305204990087077,-0.8946281815879047,-0.21915321151027456,9.014139465987682,0.7035494591109455,0.4141433679033071,10.555957987904549
9699328,2.3398547880351543,-0.06724369235795341,-0.02874802314909175,-0.39777732943184674,-0.30738051305525005,-0.8884018347598612,-0.21204503712942824,8.959061726927757,0.7083008382469416,0.4211483169347048,10.517595492303371
9830400,2.32049629278481,-0.06734992251965621,-0.0276176853076322,-0.3940296364016831,-0.3018194364849478,-0.875931013841182,-0.2129079719306901,8.94043643027544,0.7106422134675086,0.4075891360407695,10.48958344757557
9961472,2.328238958492875,-0.06745615268135909,-0.027221545038628392,-0.39464490534737706,-0.297784682828933,-0.8777268617413938,-0.21581551115377806,8.891466945409775,0.7167682303115726,0.4197093016700819,10.466540366411209
10092544,2.3386173993349075,-0.06756238284306194,-0.03178026592649985,-0.39986641495488584,-0.2973322600591928,-0.8751940443180501,-0.21018100017681718,8.906375505030155,0.7101426827721298,0.4329562586499378,10.497695408761501
10223616,2.362282557412982,-0.06766861300476477,-0.027057905928813852,-0.40233674086630344,-0.3023704120423645,-0.8817590693943202,-0.22651046374812722,9.076276548206806,0.7061772588640451,0.4391114010941237,10.667483314871788
10354688,2.3715136274695396,-0.06777484316646804,-0.025605890099541284,-0.39827229059301317,-0.30833843047730625,-0.8698380263522267,-0.212317709607305,9.076500818133354,0.6970669189468026,0.450884104706347,10.70481637865305
10485760,2.371066028252244,-0.06788107332817084,-0.03406544425524771,-0.39692284958437085,-0.3035190920345485,-0.8762675607576966,-0.21653451112797484,9.037062183022499,0.7031399351544678,0.42546535772271454,10.631802305579185
10616832,2.3677308466285467,-0.06798730348987371,-0.03119375044479966,-0.39428181992843747,-0.29676511394791305,-0.874508127104491,-0.20990637177601457,8.999133132398129,0.698036071844399,0.4428392332047224,10.624548241496086
10747904,2.279199117794633,-0.06809353365157667,-0.0407395095389802,-0.4060453614220023,-0.2969939731992781,-0.8450334058143198,-0.2085805360111408,8.632194370031357,0.7099371338263154,0.4079365987563506,10.15535370260477
10878976,2.221514269709587,-0.0681997638132794,-0.042780021496582776,-0.3970442481804639,-0.3000972664449364,-0.837480578571558,-0.19221653189742938,8.541222840547562,0.7036349577829242,0.36512757965829223,9.985168814659119
11010048,2.254259392619133,-0.06830599397498266,-0.03888144779193681,-0.3956403404008597,-0.2914820194710046,-0.8452774253673851,-0.19853200140642002,8.673976339399815,0.7019197726622224,0.40745063964277506,10.190227806568146
11141120,2.3047495912760496,-0.06841222413668548,-0.03245834850531537,-0.3891273511108011,-0.29629779048264027,-0.8576136087067425,-0.20235098677221686,8.784950412809849,0.7035099240019917,0.41535702359396964,10.352894969284534
11272192,2.3263895213603973,-0.06851845429838833,-0.030549095070455223,-0.38669826183468103,-0.29765914008021355,-0.8764711352996528,-0.20803638530196622,8.840815491974354,0.7078093611635268,0.4198830318637192,10.418624676764011
11403264,2.342829005792737,-0.0686246844600913,-0.024700843932805583,-0.3875040498096496,-0.30311145656742156,-0.8770349356345832,-0.20923935910104774,8.866584107279778,0.7098421389237046,0.4316041092388332,10.472667157649994
11534336,2.3413720838725567,-0.06873091462179402,-0.027596118845394813,-0.3970259034540504,-0.2993019463028759,-0.8883084976114333,-0.21654752310132608,8.899787962436676,0.7093016146682203,0.4124273679917678,10.456882908940315
11665408,2.312879940494895,-0.0688371447834973,-0.029786129234707914,-0.40283986390568316,-0.3108023661188781,-0.8869857001118362,-0.2191358733107336,8.953590005636215,0.7079836460761726,0.42860398232005537,10.475678212940693
11796480,2.2793890722095966,-0.0689433749452001,-0.030465930118225515,-0.40707895695231855,-0.31659505353309214,-0.8832749174907804,-0.21920090459752828,8.855747297406197,0.7132581551559269,0.3906495835399255,10.304084740579128
11927552,2.2555178683251143,-0.06904960510690296,-0.03543671240913682,-0.4016213193535805,-0.31570620043203235,-0.8769107088446617,-0.22193672449793667,8.824455186724663,0.7133174068294466,0.39073644974268973,10.25434097647667
12058624,2.2775147072970867,-0.06915583526860593,-0.032639598750392906,-0.39486643858253956,-0.323726462200284,-0.8900931179523468,-0.21307275898288935,8.846257343888283,0.7129625324159861,0.4043472562916577,10.308509163558483
12189696,2.2748059295117855,-0.06926206543030865,-0.03348734510655049,-0.3879895815625787,-0.3298382281791419,-0.8855230929329991,-0.2112774125416763,8.827804334461689,0.710420249029994,0.3742992462357506,10.26045523583889
12320768,2.264312159270048,-0.06936829559201192,-0.032385522572440095,-0.3819726975634694,-0.3278497066348791,-0.8943865243345499,-0.20973278564633802,8.700619332492352,0.7159414738416672,0.39567793696187437,10.151921570301056
12451840,2.285470047965646,-0.06947452575371472,-0.035978970016003586,-0.39411915582604706,-0.33224493521265686,-0.890723675955087,-0.2181171835400164,8.688805729150772,0.716051961760968,0.407936597825028,10.149211935698986
12582912,2.3038316033780575,-0.06958075591541758,-0.027088583723525517,-0.39212726498954,-0.3311622766777873,-0.8968494194559753,-0.21872776158852503,8.774219900369644,0.716610852163285,0.4147161884466186,10.265703745186329
12713984,2.2751977853477,-0.06968698607712057,-0.027479157390189357,-0.3867310187779367,-0.334896894171834,-0.8907075789757073,-0.2133062499924563,8.721935622394085,0.7210267325863242,0.42454753536731005,10.212479799985886
12845056,2.289555488154292,-0.06979321623882366,-0.03209706833877135,-0.37639660364948213,-0.3362756911665201,-0.8894854942336679,-0.21146711910841987,8.729735665023327,0.7215291550382972,0.40264764975290745,10.218272857367992
12976128,2.3235043697059155,-0.06989944640052655,-0.03185524734726641,-0.3779601308051497,-0.3362093309406191,-0.8923179842531681,-0.22008246270706877,8.803284928202629,0.7147346106357872,0.4223103439435363,10.327120758593082
13107200,2.3453760035336018,-0.07000567656222934,-0.027871569036506116,-0.38173220166936517,-0.3315177510958165,-0.8948574899695814,-0.21091348596382886,8.857469707727432,0.7151257232762873,0.4251883722608909,10.41748472303152
13238272,2.354321541264653,-0.07011190672393221,-0.0339776485634502,-0.38612607563845813,-0.3314056694507599,-0.8853641962632537,-0.22018157743150368,8.882799863815308,0.7131057674996555,0.4385738222626969,10.452996358275414
13369344,2.4002191685140133,-0.0702181368856352,-0.030162944734911434,-0.3840766476932913,-0.31836813502013683,-0.8673702757805586,-0.2282627405365929,8.887609638273716,0.7197567787952721,0.4621544653782621,10.562916159629822
13500416,2.3324065692722797,-0.07032436704733828,-0.031013544969027862,-0.3861286570318043,-0.3174986056983471,-0.8744824202731252,-0.21085889992536977,8.820042878389359,0.7128047803416848,0.4584266357123852,10.425061725080013
13631488,2.3185375183820724,-0.07043059720904117,-0.029506218692404218,-0.38004539324902,-0.31567799067124724,-0.8675711969844997,-0.2141640066402033,8.783661052584648,0.7206119080074131,0.4301650964189321,10.367848254740238
13762560,2.361253082752228,-0.07053682737074396,-0.027312952821375802,-0.3800384309142828,-0.309944354230538,-0.8810897036455572,-0.21585633920039982,8.871729284524918,0.7173729324713349,0.44921973266173154,10.50621084868908
13893632,2.365622391924262,-0.07064305753244686,-0.028406063283910044,-0.3854236723855138,-0.30985057656653225,-0.8916806811466813,-0.2160792131908238,8.995849169790745,0.7168660028837621,0.4367357180453837,10.603806234896183
14024704,2.365963978692889,-0.07074928769414983,-0.029273703577928245,-0.38675116444937885,-0.30591619084589183,-0.8863790212199092,-0.21060345767182298,8.970351912081242,0.7112364200875163,0.43399618403054774,10.582623966038227
14155776,2.3635297548025846,-0.0708555178558529,-0.028376786402077414,-0.39512235508300364,-0.30825237394310534,-0.8897289573214948,-0.21683797030709684,8.940305009484291,0.7151394104585052,0.4301298576174304,10.53105302900076
14286848,2.3650683145970106,-0.07096174801755589,-0.028753260208759457,-0.38956720009446144,-0.3069560050498694,-0.8913271850906312,-0.22466165098012425,8.94961728900671,0.719904872123152,0.4442782454425469,10.557964563369751
14417920,2.3528408762067556,-0.07106797817925858,-0.0300746332941344,-0.39102479722350836,-0.3143049387726933,-0.8954278738237917,-0.2157578514306806,8.880005113780499,0.7185090417042375,0.44198943150695413,10.466884687542915
14548992,2.352374956011772,-0.07117420834096148,-0.0290424602717394,-0.38918826496228576,-0.3106377434451133,-0.8915487038902938,-0.21858747559599578,8.90077219158411,0.714423184748739,0.41064089396968484,10.458436705172062
14680064,2.3498624991625547,-0.07128043850266445,-0.030812824217719026,-0.3788190244231373,-0.307774328161031,-0.8811201737262309,-0.20946849015308544,8.85961975902319,0.7190921073779464,0.42622829566244036,10.4660120382905
14811136,2.3357060439884663,-0.07138666866436752,-0.03009749141347129,-0.3892310878727585,-0.3100204679649323,-0.8871383504010737,-0.21137250328320079,8.798127986490726,0.7150779874064028,0.423923087422736,10.365602277219296
14942208,2.3439909406006336,-0.07149289882607052,-0.035512738846591674,-0.3983068601228297,-0.3125124291982502,-0.8923415606841445,-0.21229843772016466,8.823943011462688,0.7180441152304411,0.4333201078698039,10.388019606471062
15073280,2.3478216286748648,-0.0715991289877732,-0.028560810576891527,-0.4002589045558125,-0.3052026145160198,-0.8775280406698585,-0.2052615256397985,8.855094462633133,0.7147880727425218,0.4378108768723905,10.458389587700367
15204352,2.3409588914364576,-0.07170535914947611,-0.035843468460370786,-0.408019996015355,-0.302137881051749,-0.8839541156776249,-0.2208004046115093,8.845310501754284,0.7072092276066542,0.41773270547855645,10.379851631820202
15335424,2.3308139387518167,-0.0718115893111791,-0.03566465724725276,-0.4006554970983416,-0.29882880626246333,-0.877265830989927,-0.21204595628660172,8.787366561591625,0.7155430703423917,0.42366249090991914,10.352256685495377
15466496,2.2990017104893923,-0.07191781947288216,-0.031052298450958915,-0.40279276273213327,-0.2958007385022938,-0.8801649175584316,-0.21458759179222398,8.685404904186726,0.7102611172012985,0.4010701453080401,10.190303780138493
15597568,2.274203712120652,-0.07202404963458514,-0.03214350497000851,-0.40633911872282624,-0.3015396383125335,-0.8734153611585498,-0.2175148200476542,8.598232261836529,0.7128035482019186,0.37929235748015344,10.05158805847168
15728640,2.276614347472787,-0.07213027979628782,-0.0311418544879416,-0.4036439526826143,-0.3110061576589942,-0.8598515018820763,-0.19769201200688258,8.590341456234455,0.7042907332070172,0.37757635838352144,10.064244642853737
15859712,2.2915946282446384,-0.07223650995799075,-0.028213384954142384,-0.3990807752124965,-0.3196989537682384,-0.8599780104123056,-0.21309072320582345,8.679052218794823,0.6974710864014924,0.4028213795972988,10.169625923037529
15990784,2.3895686119794846,-0.07234274011969374,-0.024706079202587716,-0.3795748190023005,-0.3323376118205488,-0.8534407070837915,-0.22635186125990003,8.782406762242317,0.7017694786190987,0.49412744876462966,10.472146764397621
16121856,2.3603695575147867,-0.07244897028139677,-0.023677594435866922,-0.389536538394168,-0.32955861440859735,-0.8600028324872255,-0.20860655332216993,8.714925698935986,0.7002644361928105,0.47597424301784486,10.36123152077198
16252928,2.3330442141741514,-0.07255520044309977,-0.027032181838876568,-0.3839333294890821,-0.3353528880979866,-0.8452260121703148,-0.19490474049234763,8.731863617897034,0.6992700230330229,0.4426491108024493,10.340557470917702
16384000,2.332263180986047,-0.0726614306048027,-0.026992982027877588,-0.380256830714643,-0.3223408081103116,-0.861278357449919,-0.21233120618853718,8.76197013258934,0.6988013447262347,0.44315145583823323,10.352208636701107
16515072,2.3338675796985626,-0.07276766076650537,-0.025952012656489387,-0.38345748581923544,-0.3236220527905971,-0.8700964418239892,-0.20846122916555032,8.68710159510374,0.7027790914289653,0.44368903909344226,10.27519078552723
16646144,2.350837355479598,-0.07287389092820837,-0.021122547273989767,-0.3823241658974439,-0.3154749213717878,-0.8750107921659946,-0.22089406818849966,8.797153323888779,0.7016515117138624,0.45402272837236524,10.40783528238535
16777216,2.34760713391006,-0.07298012108991139,-0.023319975334743503,-0.38087469968013465,-0.31001765094697475,-0.8645883821882308,-0.20892361510777846,8.722085647284985,0.6996558285318315,0.4124789945781231,10.312059372663498
16908288,2.3491383735090494,-0.0730863512516144,-0.023322523236856796,-0.38320959615521133,-0.3169860311318189,-0.8761075576767325,-0.20655953561072238,8.721339523792267,0.7035142118111253,0.4497573171975091,10.33615630120039
