collected_frames,rew/shaping,rew/step_penalty,rew/legacy_joint_vel_var_penalty,rew/legacy_joint_angle_var_penalty,rew/legacy_track_vel_var_penalty,rew/legacy_roll_rate_penalty,rew/legacy_pitch_rate_penalty,rew/terminal_bonus,rew/total_reward
39976960,0.12667582015274093,-0.2670372370808396,-0.07454138161847368,-0.004048646196679329,-0.04089431930333376,-0.019285540343844332,-0.018239015218568966,0.0,-0.2973680440336466
40108032,0.1261264363420196,-0.26737784580160534,-0.09444529173197225,-0.036181675885018194,-0.06489124972722493,-0.024758554602158256,-0.035685716415173374,0.0,-0.39721099101006985
40239104,0.11958516592858359,-0.2677184545223732,-0.08351968735223636,-0.04408350121229887,-0.05067651148419827,-0.025123508341494016,-0.027281229631626047,0.0,-0.37881773826666176
40370176,0.14926494774408638,-0.2680590632431393,-0.07737801078474149,-0.017962971607630607,-0.043135130690643564,-0.02349889834295027,-0.023473176916013472,0.0,-0.30424231523647904
40501248,0.16271352639887482,-0.2683996719639054,-0.07790333003504202,-0.008062241402512882,-0.04278054658789188,-0.021868599418667145,-0.021697164746001363,0.0003204345703125,-0.2776776070240885
40632320,0.15025797102134675,-0.26874028068467165,-0.07982541510136798,-0.0066714301574393176,-0.04539870491134934,-0.021409317501820624,-0.02234212774783373,0.0041656494140625,-0.289959060261026
40763392,0.1333358697593212,-0.26908088940543773,-0.07958057132782415,-0.004835610019654268,-0.045241055864607915,-0.0210762864589924,-0.02152851573191583,0.000213623046875,-0.3077794483397156
40894464,0.14338185777375986,-0.26942149812620597,-0.03183853140462449,-0.005486886134911313,-0.014699204773124721,-0.0115779917448377,-0.013499293362059982,0.0010683760683760685,-0.20207316119119215
41025536,0.120337052969262,-0.26976210684697116,-0.07896052399883047,-0.0014490048852167092,-0.04413582541747019,-0.01952422379690688,-0.018354437910602428,0.0,-0.31184906233102083
41156608,0.11589245987124741,-0.2701027155677378,-0.07872828526888043,-0.001207499878546514,-0.04334264979115687,-0.01955134331365116,-0.018459695114870556,0.000213623046875,-0.3152836293447763
41287680,0.11942314374027774,-0.27044332428850354,-0.0784878003760241,-0.0013075165446707615,-0.04333792594843544,-0.019470586892566644,-0.018363203067565337,-0.0001068115234375,-0.3120916308835149
41418752,0.11606178630609065,-0.2707839330092697,-0.09524490562034771,-0.0388812065939419,-0.06546860380331054,-0.02499913572682999,-0.03494323625636753,0.0,-0.41425923397764564
41549824,0.1230988095048815,-0.2711245417300363,-0.08372676064027473,-0.02973343488702085,-0.04892731999279931,-0.02372100786305964,-0.027116461380501278,0.0,-0.36125071765854955
41680896,0.149692322476767,-0.27146515045080205,-0.07969995687017217,-0.01420038782816846,-0.04413967509754002,-0.021724581136368215,-0.022808201581938192,0.0,-0.3043456308078021
41811968,0.15778215741738677,-0.2718057591715698,-0.08010976109653711,-0.009533200820442289,-0.04480800955207087,-0.02043670583225321,-0.021799586233100854,-0.000213623046875,-0.2909200896974653
41943040,0.15265474596526474,-0.27214636789233587,-0.08001619396964088,-0.00988604955637129,-0.045091541338479146,-0.019852632613037713,-0.021895243189646862,0.004486083984375,-0.29174269502982497
42074112,0.1354279931401834,-0.2724869766131021,-0.07950329373124987,-0.00801121078984579,-0.044981653336435556,-0.019740887291845866,-0.021566137176705524,-0.000213623046875,-0.31105682416819036
42205184,0.1433323317053128,-0.272827585333865,-0.031106619597441213,-0.0191704681828879,-0.01408078151817885,-0.011665194106796768,-0.01317806593970927,0.0010568443251533742,-0.21763916587902724
42336256,0.12424804328475147,-0.2731681940546344,-0.07550317171262577,-0.010291201120708138,-0.041453826386714354,-0.019140149815939367,-0.018227700886200182,-0.000213623046875,-0.31374512682668865
42467328,0.11949073034338653,-0.2735088027754007,-0.07581196172395721,-0.007085983659635531,-0.04129938196274452,-0.019411216911976226,-0.018496834600227885,0.000213623046875,-0.31590742617845535
42598400,0.12014084728434682,-0.27384941149616787,-0.07595458469586447,-0.0057159994103130884,-0.041839139215881005,-0.019773114239796996,-0.01871906673477497,0.0001068115234375,-0.31560364412143826
42729472,0.13202828873181716,-0.2741900202169345,-0.09667896165046841,-0.04149637646605697,-0.0672990767925512,-0.027141092694364488,-0.03539103152434109,0.0,-0.4101682580076158
42860544,0.12650792434578761,-0.27453062893770014,-0.08517316897632554,-0.05339640431338921,-0.053110927663510665,-0.025550617414410226,-0.027691750743542798,0.0,-0.3929455643519759
42991616,0.14744200056884438,-0.2748712376584664,-0.07747468759771436,-0.024794782148092054,-0.043994442850816995,-0.022890579362865537,-0.023828775811125524,0.0,-0.3204124947078526
43122688,0.15608476160559803,-0.2752118463792326,-0.07784462859854102,-0.012664451736782212,-0.04341738868970424,-0.021659985126461834,-0.02216009884432424,0.0001068115234375,-0.29676455981098115
43253760,0.1542426070664078,-0.2755524550999987,-0.0797497506137006,-0.01001368612924125,-0.04566031604190357,-0.02148908030358143,-0.022356255052727647,0.0048065185546875,-0.295767790870741
43384832,0.13175011717248708,-0.2758930638207665,-0.08026037696981803,-0.008502442829922074,-0.04640504386043176,-0.021376848308136687,-0.02215134390280582,0.0001068115234375,-0.3227224184665829
43515904,0.14482951190953497,-0.276233672541535,-0.033788753173812504,-0.010170469945262694,-0.01564260952724938,-0.012671710355771413,-0.014210086177726022,0.0010815822002472187,-0.216806208192197
43646976,0.116319022141397,-0.2765742812622988,-0.07756877754582092,-0.003686311796627706,-0.0436575734638609,-0.02019391291833017,-0.01973333665227983,0.0,-0.32509517576545477
43778048,0.11308645637473091,-0.27691488998306507,-0.0770587750012055,-0.002628921589348465,-0.043458574305986986,-0.020276991737773642,-0.01964683945698198,-0.0001068115234375,-0.32699537463486195
43909120,0.11308903846656904,-0.2772554987038307,-0.07757895032409579,-0.002557986317697214,-0.04389953162171878,-0.020267738087568432,-0.01975269451213535,-0.000213623046875,-0.3284294551704079
44040192,0.14474539656657726,-0.2775961074245973,-0.0970297148451209,-0.03224773015631399,-0.07037348364247009,-0.025671037619758863,-0.03493017578148283,-0.0001068115234375,-0.3932071814779192
44171264,0.12399762636050582,-0.2779367161453645,-0.08735242090187967,-0.04712516814470291,-0.05789979614201002,-0.026272133967722766,-0.029018089087912813,0.0,-0.4016067076008767
44302336,0.14068370673339814,-0.2782773248661308,-0.0777087098103948,-0.019703946381923743,-0.044335497193969786,-0.02298536071612034,-0.023465824269806035,0.0,-0.32579296827316284
44433408,0.15405432099942118,-0.2786179335868967,-0.07673686294583604,-0.00701400045727496,-0.042697505617979914,-0.02118763000180479,-0.020740362961078063,0.000640869140625,-0.2922991197556257
44564480,0.14184102194849402,-0.2789585423076631,-0.0779621321707964,-0.006220045754162129,-0.044910801225341856,-0.020699900604085997,-0.021268180935294367,0.004913330078125,-0.3032628195360303
44695552,0.12345444434322417,-0.2792991510284294,-0.07695693167624995,-0.004286273127945606,-0.04415609172428958,-0.020061787450686097,-0.019990154600236565,0.0,-0.3212934802286327
44826624,0.14198984887687532,-0.27963975974919375,-0.03328718772508287,-0.0056685762114739476,-0.015348580637471205,-0.011898171052262466,-0.013765272688454627,0.0010726377646326276,-0.21654505184289083
44957696,0.11967469833325595,-0.27998036846996316,-0.07421443937346339,-0.0017634021714911796,-0.039660282112890854,-0.018384027454885654,-0.01784214671351947,0.0,-0.3121699618641287
45088768,0.11661077727330849,-0.2803209771907288,-0.07429732533637434,-0.0014597651156691427,-0.03934393380768597,-0.018232072179671377,-0.01737199777562637,0.00042724609375,-0.3139880415983498
45219840,0.11986522580264136,-0.2806615859114954,-0.07423036557156593,-0.0012203449969092617,-0.03895758686121553,-0.01865758562053088,-0.01780535363650415,-0.000213623046875,-0.3118765288963914
45350912,0.12214769230922684,-0.2810021946322617,-0.09589549381053075,-0.03364025424025385,-0.06915093041607179,-0.026008128799730912,-0.035918436107749585,0.0,-0.4194677455816418
45481984,0.111287253908813,-0.28134280335302736,-0.08366584003670141,-0.042552616650937125,-0.05255884025245905,-0.02652693235722836,-0.02835127362050116,0.0,-0.40371105214580894
45613056,0.14563181344419718,-0.281683412073794,-0.07439913385314867,-0.013162576302420348,-0.04080893992795609,-0.022321799100609496,-0.022591433866182342,-0.0003204345703125,-0.30964894173666835
45744128,0.16310541320126504,-0.28202402079455957,-0.07594644249184057,-0.006759926702216035,-0.042578764143399894,-0.02168685322976671,-0.021742304554209113,0.0,-0.28763290401548147
45875200,0.15439226652961224,-0.2823646295153275,-0.07697955844923854,-0.006060915100533748,-0.044193669833475724,-0.0211700570944231,-0.02168185738264583,0.0043792724609375,-0.29367221239954233
46006272,0.13682921847794205,-0.28270523823609334,-0.07532747922232375,-0.004659000565879978,-0.04338838820694946,-0.02049439870461356,-0.021048452370450832,-0.0003204345703125,-0.31109994393773377
46137344,0.14580170197188486,-0.28304584695686086,-0.03533387324476183,-0.006870410211319473,-0.014881426802013518,-0.012358948196569524,-0.01458030412795283,0.0010842627013630732,-0.2201848559847847
46268416,0.11816950497450307,-0.28338645567762616,-0.07561973360134289,-0.002258150816487614,-0.042089657770702615,-0.01956121598777827,-0.018717710743658245,0.0001068115234375,-0.3233566207345575
46399488,0.11665135965449736,-0.28372706439839196,-0.07538320810999721,-0.0023126054866224877,-0.04134053341113031,-0.019089941153652035,-0.018294810026418418,0.0003204345703125,-0.32317137345671654
46530560,0.11558340274496004,-0.28406767311915837,-0.07522808166686445,-0.002480038023350062,-0.04151184612419456,-0.019315948462462984,-0.018460841703927144,-0.0001068115234375,-0.3255853659939021
46661632,0.14859821775462478,-0.28440828183992534,-0.09499403869267553,-0.023366794201365337,-0.06677532379399054,-0.025461194236413576,-0.03529051611258183,0.0,-0.38169792178086936
46792704,0.12360926042310894,-0.2847488905606921,-0.08650700969155878,-0.02890810179815162,-0.055065809428924695,-0.024125827170792036,-0.02680721318756696,0.0,-0.3825535823125392
46923776,0.14342726313043386,-0.28508949928145766,-0.08018228004220873,-0.013510191784007475,-0.04671560024144128,-0.02112287242198363,-0.021698393233236857,0.0,-0.3248915665317327
47054848,0.1488841132959351,-0.28543010800222396,-0.07926128129474819,-0.007576074309326941,-0.04688103013904765,-0.0211608906975016,-0.020936336295562796,0.0,-0.31236160290427506
47185920,0.14475540444254875,-0.28577071672299076,-0.079190767952241,-0.006748367995896842,-0.04624581019743346,-0.02087603473046329,-0.020490559050813317,0.00299072265625,-0.31157612591050565
47316992,0.12961156450910494,-0.2861113254437563,-0.07833921595010906,-0.005359555900213309,-0.04578482304350473,-0.01974020902707707,-0.02002973204071168,0.003204345703125,-0.32254894683137536
47448064,0.14234363658861682,-0.2864519341645196,-0.030282007785457553,-0.004745804727685316,-0.014008416155296745,-0.010678439729028578,-0.013419322151916496,0.001027462121212121,-0.21621420679670392
47579136,0.11814471014076844,-0.28679254288529,-0.07490533025702462,-0.001937584180268459,-0.04049357454641722,-0.017918023208039813,-0.01755823772691656,0.0,-0.32146058534272015
47710208,0.11795899231219664,-0.2871331516060564,-0.07558755250647664,-0.0018630061886142357,-0.04083872147020884,-0.018369198151049204,-0.0177405455178814,0.0003204345703125,-0.3232527547515929
47841280,0.11769871646538377,-0.28747376032682276,-0.07599550939630717,-0.0015968131474437541,-0.04198430335964076,-0.01821063227544073,-0.01745521300472319,0.000213623046875,-0.32480390137061477
47972352,0.1353798974887468,-0.2878143690475883,-0.09648599731735885,-0.033122477751021506,-0.07064233589335345,-0.027120111393742263,-0.03700777255289722,-0.0001068115234375,-0.4169170658569783
48103424,0.11623529740609229,-0.288154977768355,-0.08263367577455938,-0.021788109042972792,-0.04963797773234546,-0.022490562769235112,-0.025814691733103245,0.0001068115234375,-0.37417789828032255
48234496,0.1426428162958473,-0.288495586489122,-0.07679001399083063,-0.008032361845835112,-0.043116233457112685,-0.019900911865988746,-0.020728013012558222,0.0,-0.3144203186966479
48365568,0.15742381219752133,-0.2888361952098884,-0.07660269091138616,-0.005193030214286409,-0.04405107264756225,-0.019338096142746508,-0.020104616836761124,-0.0001068115234375,-0.2968064278829843
48496640,0.1542047276161611,-0.28917680393065426,-0.08028068498242646,-0.005903973345994018,-0.04751040393603034,-0.020536444542813115,-0.021337577301892452,0.00384521484375,-0.3066959339194
48627712,0.1365185818867758,-0.28951741265142067,-0.07736751111224294,-0.005023040612286422,-0.04458627410349436,-0.01955049227399286,-0.020563177560688928,0.001068115234375,-0.31900903047062457
48758784,0.14530875392258166,-0.2898580213721907,-0.032492010383866725,-0.007591208366297266,-0.015360326840891503,-0.01202861093915999,-0.01366592593025416,0.00104248046875,-0.22464396009221674
48889856,0.11685491888783872,-0.29019863009295294,-0.0721231295610778,-0.0012927109492011368,-0.03848168140393682,-0.01796571590239182,-0.017245220209588297,0.0003204345703125,-0.3201317300554365
49020928,0.11629705037921667,-0.2905392388137208,-0.07149517326615751,-0.0010576277941254375,-0.037966736970702186,-0.017892949865199625,-0.017080720921512693,0.0001068115234375,-0.319628581404686
49152000,0.11629707820247859,-0.2908798475344863,-0.07184711203444749,-0.001054661938269419,-0.03838475595694035,-0.01825353584717959,-0.01755997103464324,0.0,-0.3216828026343137
49283072,0.14433635672321543,-0.2912204562552531,-0.09479347063461319,-0.027502059940843537,-0.06746752047911286,-0.02586831501685083,-0.03422862098523183,0.0,-0.396744086407125
49414144,0.12092111597303301,-0.2915610649760195,-0.08581376582151279,-0.04791942425072193,-0.05442190830945037,-0.025855107625829987,-0.028248130693100393,0.0,-0.41289828927256167
49545216,0.13546432025032118,-0.291901673696785,-0.07526686578057706,-0.022966736207308713,-0.042402709572343156,-0.02238540575490333,-0.02264331748301629,-0.000213623046875,-0.3423109215218574
49676288,0.15221790899522603,-0.2922422824175517,-0.07674156676512212,-0.01217002683551982,-0.04362386156572029,-0.02228957525221631,-0.021961295933579095,0.0005340576171875,-0.31627177563495934
49807360,0.1415239271009341,-0.29258289113831865,-0.07682273129466921,-0.009825435918173753,-0.04523975669872016,-0.0216869895812124,-0.021419281416456215,0.0054473876953125,-0.3206032607704401
49938432,0.1353497157106176,-0.2929234998590851,-0.07479356770636514,-0.00912013319612015,-0.043569500325247645,-0.020519797093584202,-0.02063990358146839,0.0,-0.3262166955973953
50069504,0.14971765119426603,-0.2932641085798484,-0.037894114715027113,-0.016317749944997878,-0.016719061809300394,-0.013826762182350035,-0.015413542635767179,0.0012302954689480355,-0.2424861476278577
50200576,0.12433109217090532,-0.2936047173006173,-0.07173439243342727,-0.008001974409125978,-0.04048339172732085,-0.01980839963653125,-0.019476429777569138,0.0005340576171875,-0.32824416854418814
50331648,0.12638711760519072,-0.29394532602138385,-0.0725016719661653,-0.006619191695790505,-0.04078749709879048,-0.02030336851021275,-0.019704281468875706,0.00042724609375,-0.32704447605647147
50462720,0.12423546815989539,-0.29428593474214954,-0.07241027901181951,-0.005121863927342929,-0.04085831297561526,-0.020065343400347047,-0.019390327841392718,0.0,-0.3278840403072536
50593792,0.1634843921638094,-0.2946265434629175,-0.09279344626702368,-0.01580887090131,-0.06739622604800388,-0.02497615260654129,-0.030537051665305626,-0.0001068115234375,-0.3627581619657576
50724864,0.127026806876529,-0.2949671521836829,-0.09010087279602885,-0.03203519330418203,-0.06132016540504992,-0.02502449076564517,-0.029670587377040647,0.0,-0.406091648619622
50855936,0.1420434649917297,-0.29530776090444966,-0.08021411864319816,-0.02601782765123062,-0.04846248740796,-0.02148880074673798,-0.024321558288647793,0.0,-0.35376626369543374
50987008,0.15397358150221407,-0.2956483696252151,-0.07895806099986658,-0.015731924861029256,-0.047019085264764726,-0.020914055305183865,-0.021386359774623998,0.0009613037109375,-0.32472296548075974
51118080,0.1370384703623131,-0.29598897834598165,-0.0804535872885026,-0.010118559235706925,-0.04896804931922816,-0.02136551788134966,-0.021732931592850946,0.005340576171875,-0.3362485743127763
51249152,0.12404697894817218,-0.29632958706674845,-0.0791497555328533,-0.0065218077616009396,-0.04774054171866737,-0.020451902761124074,-0.020524007239146158,0.0,-0.3466706245671958
51380224,0.14422331056262874,-0.2966701957875197,-0.03598441000131867,-0.00779480522018422,-0.014508042856166728,-0.013269924944195944,-0.014480488801587232,0.001072982594936709,-0.23741157666037355
51511296,0.11445541924331337,-0.2970108045082817,-0.07563350565033033,-0.0008702118479959609,-0.04203138960292563,-0.019385448642424308,-0.018110023840563372,0.0001068115234375,-0.3384766145609319
51642368,0.11253002501325682,-0.2973514132290475,-0.07567484461469576,-0.0009307090153924946,-0.04239163879537955,-0.01945230338606052,-0.01811104826629162,0.000213623046875,-0.3411683151498437
51773440,0.11525977757992223,-0.297692021949814,-0.07615674653789029,-0.0011330108072797884,-0.04306719999294728,-0.01974394371791277,-0.0184940942999674,0.0,-0.3410272509790957
51904512,0.12596714834216982,-0.29803263067058045,-0.09601415426004678,-0.02278029657827574,-0.07081338434363715,-0.027235462577664293,-0.03389580856310204,0.0,-0.42280460125766695
52035584,0.11927814380032942,-0.2983732393913462,-0.08920349640538916,-0.0447500484297052,-0.06015882908832282,-0.02661682790494524,-0.029672834993107244,0.0,-0.42949714278802276
52166656,0.14070715254638344,-0.2987138481121127,-0.08059196145040914,-0.0225383160286583,-0.04737927802489139,-0.02283715584781021,-0.023175844849902205,0.0,-0.3545264496933669
52297728,0.15017240250017494,-0.2990544568328795,-0.08113161165965721,-0.01196507114218548,-0.04837822640547529,-0.022203464308404364,-0.02247999249084387,0.000640869140625,-0.33439697325229645
52428800,0.13670136290602386,-0.29939506555364637,-0.08054353902116418,-0.009490344928053673,-0.04870652797399089,-0.02151600702200085,-0.022682458642520942,0.005126953125,-0.3405029489658773
52559872,0.13205439457669854,-0.2997356742744118,-0.07900858554057777,-0.006958651098102564,-0.046515257679857314,-0.020969635719666258,-0.021815071115270257,0.0,-0.34294592472724617
52690944,0.14757845044860143,-0.30007628299517825,-0.0346234826671193,-0.01576133948494053,-0.01705192834498537,-0.01433158132171406,-0.015261088081699846,0.0010140265345268543,-0.248509997344764
52822016,0.11545863974606618,-0.30041689171594477,-0.07825258380034938,-0.003481627587461844,-0.044088729948271066,-0.020887671402306296,-0.02014160818362143,0.0005340576171875,-0.3512764098122716
52953088,0.1144065519911237,-0.3007575004367105,-0.07796435564523563,-0.0033380725799361244,-0.04313999507576227,-0.020427972893230617,-0.01972814032342285,0.0001068115234375,-0.350840013474226
53084160,0.1161421847064048,-0.3010981091574784,-0.07802297436865047,-0.0029245905170682818,-0.04341151480912231,-0.020426554707228206,-0.019709897052962333,0.000213623046875,-0.34923782967962325
53215232,0.14659886847948655,-0.3014387178782438,-0.09447873232420534,-0.02755880260065169,-0.06850666843820363,-0.02743475909664994,-0.03518018074828433,0.0,-0.4079989946912974
53346304,0.12900343583896756,-0.3017793265990107,-0.09021931397728622,-0.09956363297533244,-0.06206186566851102,-0.030173917330102995,-0.030364632286364213,0.0,-0.4851592581253499
53477376,0.14453119970858097,-0.3021199353197772,-0.08080819953465834,-0.05066202730813529,-0.04660263497498818,-0.02558384876465425,-0.023748831925331615,0.0,-0.3849942833185196
53608448,0.1522471869830042,-0.30246054404054257,-0.0818008614005521,-0.01905850124603603,-0.04824846633709967,-0.025901315166265704,-0.023331753283855505,0.00042724609375,-0.3481270151678473
53739520,0.14274372393265367,-0.3028011527613095,-0.08227322390303016,-0.012593652092618868,-0.048721397819463164,-0.025571681107976474,-0.023553007122245617,0.0045928955078125,-0.34817475243471563
53870592,0.12794735212810338,-0.30314176148207617,-0.08257103466894478,-0.008292596914543537,-0.048530913481954485,-0.02381283308204729,-0.02296034709434025,0.0,-0.3613511517178267
54001664,0.14648307921335646,-0.3034823702028368,-0.04077956746015405,-0.012312940400953619,-0.015821585273223866,-0.015468821358008807,-0.016543448665569394,0.0010021269633507853,-0.25692141181862477
54132736,0.11045113339787349,-0.30382297892360843,-0.08017028128961101,-0.0021768508522654884,-0.045647692517377436,-0.02174721243500244,-0.020448717623366974,-0.0001068115234375,-0.3636638829484582
54263808,0.1039197092759423,-0.30416358764437496,-0.08007778553292155,-0.0020636224562622374,-0.04499409283744171,-0.021256766776787117,-0.019819137887679972,0.0003204345703125,-0.36813483806326985
54394880,0.1040916457423009,-0.3045041963651415,-0.07948968355776742,-0.0017691790644676075,-0.045036472991341725,-0.020827201777137816,-0.01937052170978859,0.0,-0.3669056005310267
54525952,0.1302775215008296,-0.30484480508590717,-0.0933522519771941,-0.013981176836864506,-0.06704552209703252,-0.02507562735263491,-0.03155870880436851,0.0,-0.4055805627722293
54657024,0.11561265616910532,-0.30518541380667513,-0.0928407491883263,-0.051026852161157876,-0.06597073990269564,-0.027712735420209356,-0.03195748099824414,0.0,-0.45908130961470306
54788096,0.12894752953434363,-0.30552602252744043,-0.0829506783047691,-0.02151253716147039,-0.05004923915839754,-0.024232880954514258,-0.023870511882705614,0.0,-0.37919433671049774
54919168,0.1454882899997756,-0.3058666312482073,-0.08196350187063217,-0.009375718094815966,-0.04753571259789169,-0.022946584620513022,-0.022706728006596677,0.0001068115234375,-0.34479977283626795
55050240,0.13970307703129947,-0.3062072399689739,-0.08296952286036685,-0.007262563802214572,-0.05006450868677348,-0.023366759225609712,-0.023243665214977227,0.004058837890625,-0.3493496561422944
55181312,0.12661849346477538,-0.3065478486897392,-0.08174306445289403,-0.006142213052953593,-0.04969563981285319,-0.022833948634797707,-0.02329545379325282,0.0003204345703125,-0.36330808280035853
55312384,0.13959528517191577,-0.306888457410508,-0.04105833020939189,-0.02910329422237365,-0.018121589666861258,-0.017151223367471605,-0.016746319771097723,0.001149482484076433,-0.2883244513136566
55443456,0.12355756998294964,-0.3072290661312714,-0.08182233420666307,-0.005933558488322888,-0.04915898764738813,-0.02778991470404435,-0.02506057999562472,-0.0001068115234375,-0.37354085501283407
55574528,0.11909661133540794,-0.3075696748520394,-0.08341557439416647,-0.0032490986359334784,-0.05053286103066057,-0.028175591505714692,-0.02550610405160114,0.0,-0.37934944313019514
55705600,0.11873755091801286,-0.307910283572805,-0.0842059274436906,-0.002045588076725835,-0.051608889509225264,-0.027743982354877517,-0.02605313177627977,0.0001068115234375,-0.3807234507985413
55836672,0.13989052135730162,-0.30825089229357155,-0.0978218374075368,-0.01679672244017638,-0.07444336320622824,-0.027917124214582145,-0.03509786420909222,0.0,-0.4204372956883162
55967744,0.1159976264461875,-0.30859150101433824,-0.0948139347601682,-0.0370820589014329,-0.06832572788698599,-0.02693866916524712,-0.031513276902842335,-0.0001068115234375,-0.45137099642306566
56098816,0.13164362125098705,-0.30893210973510377,-0.08739748928928748,-0.025579049746738747,-0.054966123920166865,-0.024973424631753005,-0.026215592719381675,-0.00042724609375,-0.39683575625531375
56229888,0.1481699018040672,-0.3092727184558704,-0.0859252818627283,-0.01361443793575745,-0.05233203148236498,-0.023907847906230018,-0.02507719241839368,0.0,-0.36195683712139726
56360960,0.14417085994500667,-0.3096133271766371,-0.08475291065406054,-0.008909880511055235,-0.05285099541652016,-0.02339178694819566,-0.0248153796128463,0.0045928955078125,-0.3555677398107946
56492032,0.1302232246962376,-0.309953935897404,-0.08401873812545091,-0.006639479692239547,-0.052280973439337686,-0.02297356561757624,-0.024425988376606256,0.000640869140625,-0.36942289490252733
56623104,0.14219122262329842,-0.3102945446181651,-0.0360409342168965,-0.03263711979606552,-0.015602336704214969,-0.015478999521424891,-0.015218031993826098,0.00106318347509113,-0.2820175548116897
56754176,0.11479006317676976,-0.3106351533389358,-0.0849498740863055,-0.02034699970681686,-0.053575573867419735,-0.02602860049228184,-0.023923777349409647,0.0,-0.40466991323046386
56885248,0.10698900552233681,-0.31097576205970284,-0.08522894326597452,-0.015237472900480498,-0.05317568642203696,-0.025075211204239167,-0.02313943806802854,0.000213623046875,-0.40562988515011966
57016320,0.10892853897530586,-0.3113163707804681,-0.08661363698774949,-0.0103142279349413,-0.05460698591195978,-0.024325425823917612,-0.022343310542055406,0.0,-0.40058534895069897
57147392,0.14153064298443496,-0.31165697950123605,-0.09808134951163083,-0.022619273549935315,-0.07581132865743712,-0.027778029849287122,-0.034638139928574674,0.0,-0.42905446188524365
57278464,0.12945444061188027,-0.31199758822200163,-0.09128702356247231,-0.025634163641370833,-0.06241068977396935,-0.024017186588025652,-0.02869411870779004,0.0,-0.41458633355796337
57409536,0.14104367699474096,-0.31233819694276826,-0.08665064262459055,-0.02020333278051112,-0.053811740333912894,-0.02185768642812036,-0.025207932412740774,-0.0001068115234375,-0.3791298186406493
57540608,0.14429323188960552,-0.3126788056635349,-0.08561587752774358,-0.013134072287357412,-0.05225614763912745,-0.021624844943289645,-0.02351439927588217,-0.0001068115234375,-0.3646349795162678
57671680,0.14111970836529508,-0.3130194143843005,-0.08542770444182679,-0.009099375733057968,-0.05257643142249435,-0.021849550103070214,-0.023524810298113152,0.006195068359375,-0.3581825194414705
57802752,0.1225205107475631,-0.3133600231050671,-0.08306042558979243,-0.008307390096888412,-0.04981088079512119,-0.021291960059897974,-0.023109876856324263,-0.0001068115234375,-0.3765210988931358
57933824,0.13880948883606425,-0.31370063182583713,-0.03948697717559167,-0.060405477882994205,-0.015244422313080758,-0.017762473505511602,-0.01625906792816831,0.0010883084577114428,-0.32296126745455894
58064896,0.11767658381722867,-0.31404124054660065,-0.08507063484285027,-0.05269606289220974,-0.05073175352299586,-0.029659278588951565,-0.026272919087205082,0.0,-0.44079529331065714
58195968,0.11584497970761731,-0.3143818492673659,-0.08614856313215569,-0.04247988425777294,-0.052217797900084406,-0.030007107023266144,-0.027590079320361838,0.0,-0.436976971803233
58327040,0.1200839735683985,-0.31472245798813253,-0.08790269790915772,-0.03161116791306995,-0.05430543364491314,-0.03134098775626626,-0.0303159693867201,-0.00042724609375,-0.4305222111288458
58458112,0.14303407701663673,-0.3150630667088992,-0.0974579524481669,-0.018618615958985174,-0.07265153407934122,-0.027002121933037415,-0.03185330434644129,-0.0003204345703125,-0.41992319701239467
58589184,0.14142372133210301,-0.31540367542966474,-0.09287604928249493,-0.022378248526365496,-0.06396064630826004,-0.023809554550098255,-0.02978653955506161,-0.00042724609375,-0.4072058203164488
58720256,0.14279308449476957,-0.3157442841504327,-0.08988268219400197,-0.016986693161015864,-0.05805011774646118,-0.022399465859052725,-0.02787356854241807,-0.00042724609375,-0.3885591987054795
58851328,0.14514578832313418,-0.31608489287119795,-0.08648031146731228,-0.01319372774742078,-0.05348494424833916,-0.021457995564560406,-0.025828852434642613,0.0,-0.3713849338237196
58982400,0.14636425802018493,-0.316425501591965,-0.0849302148562856,-0.010440524521982297,-0.05171339915250428,-0.02076630671217572,-0.024141871865140274,0.00042724609375,-0.3616235922090709
59113472,0.13174408406484872,-0.3167661103127316,-0.08389379503205419,-0.007841716153052403,-0.05045160261215642,-0.020658619861933403,-0.02282082973397337,0.005340576171875,-0.36534801544621587
59244544,0.1423980919589259,-0.3171067190334959,-0.028315335369219184,-0.009758059030950027,-0.012760605769168142,-0.012482866176998918,-0.013580657209686434,0.0010330578512396695,-0.2505730976743146
59375616,0.11788684473140165,-0.3174473277542639,-0.08183590334374458,-0.0011837647239190119,-0.0453058258863166,-0.02157689628074877,-0.02107668697135523,0.0,-0.3705395683646202
59506688,0.11454502504784614,-0.31778793647503034,-0.08251038281014189,-0.0010968758347189578,-0.046024456911254674,-0.021866587121621706,-0.021019434221670963,0.00042724609375,-0.37533341185189784
59637760,0.1210525548667647,-0.31812854519579703,-0.08646377245895565,-0.002023022915409456,-0.05352412426145747,-0.022426707044360228,-0.022706897296302486,0.0,-0.38422052492387593
59768832,0.1462289523333311,-0.3184691539165625,-0.09548212576191872,-0.044256053006392904,-0.06896442046854645,-0.029629925978952087,-0.03487499880429823,0.0,-0.4454477389808744
59899904,0.14372599811758846,-0.31880976263732924,-0.08659816073486581,-0.04054196321521886,-0.05329022911610082,-0.026792123477207497,-0.028389634171617217,0.0,-0.4106958876363933
60030976,0.15393097628839314,-0.31915037135809593,-0.08042655035387725,-0.013137107125658076,-0.04251803140505217,-0.023598145678988658,-0.022836195959826,0.0,-0.3477354117203504
