collected_frames,grad_contrib/shaping,grad_contrib/joint_ang_from_flat_penalty,grad_contrib/joint_angle_var_penalty,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/clearance,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
8388608,-0.16640020198727357,-0.001193485431176855,-0.0013676970793075572,0.010005216829004784,-0.005599428056070248,-0.032119416897504964,0.0014048790616470468,0.003116181353326266,-0.0017935244549549612,-0.35709366951843435,-0.01722042453161607,-0.4026858747996833
8519680,-0.32931739043837716,3.8270608984017095e-05,-0.0001447848545172233,0.007712898702701714,0.003448901769800621,-0.011209321031284154,0.00044311843229854776,-0.0025841020877095154,0.0008944695753881216,-0.39974737426657986,0.0027453139903780145,-0.24171405424198103
8650752,-0.3372417191533741,-0.0036588706288470064,-0.005367357984396989,-0.004164797642574665,-0.004200917818811414,-0.02699263346110853,0.004103910059105263,-0.0012728556929075359,-0.005004022778245087,-0.5243494048128279,0.0175237784495155,-0.06611973151828604
8781824,-0.27926648712106955,-0.014136880013344106,-0.016265080584898273,-0.10219242250289035,-0.007893624948470701,-0.011224487679702244,-0.03409710435748927,0.00015839435299666647,-0.011460722606375144,-0.23741602515270413,0.07845406770194481,0.20743470297811475
8912896,-0.3447042977161314,0.0013279049121974864,-0.0014819909096773528,0.0021636718441690314,-0.002975713645214114,-0.01767649406908105,0.0032464917306963244,0.003698024560873529,0.0005840346282861614,-0.564031778914002,-0.01366251609268375,-0.04444708097698772
9043968,-0.2864723387146989,-0.0015901459907116018,-0.0028484318262734613,-0.0048092136805500205,-0.014573431761653498,-0.038477695909400256,-0.013215877538630239,0.003941380704598892,0.0006660216047782508,-0.4130607616488613,-0.006063080023527169,-0.2142816205963164
9175040,-0.3555459934374068,0.005760387431229601,0.015021670385686553,-0.051834982286298605,0.010041140207476937,-0.13501676229342333,0.03629479884065004,-0.022729287610949146,-0.004075135027542622,0.0657380544757432,-0.012709599866179273,-0.2852321881374139
9306112,-0.17339722289806228,-0.004901497622410361,-0.005411127467324156,0.013942934100971678,0.00416559566092735,-0.020685245865966526,0.01046189563788993,0.002450112630636365,-0.0009689238937033296,-0.3624737867894678,0.01792774685715408,-0.38321391057548615
9437184,-0.1898364536121323,-0.0035287688070136324,-0.004434827948949932,-0.023390982255768675,0.0445085772810426,-0.02605339461829034,0.017038689251741825,-0.004647668030221795,0.0033765521396769776,-0.5002412777415135,0.02820644832216723,-0.15473635999148122
9568256,-0.3542866935111229,0.0008422910266011991,0.0030179879371634993,-0.03160841937429593,0.00966623238285048,-0.030633583554852618,0.01785364993761236,0.005519200001313372,0.008341241409251994,-0.22222267846726731,0.009996008970206293,-0.30601201342746204
9699328,-0.36545264869329325,-0.008646137673621768,-0.01183231321744467,-0.021749136847998937,-0.0126732936818794,-0.06455073128179226,-0.000752020041754367,0.0003761249498335215,-0.007164195365389969,-0.4575006555006186,0.032134930659229045,0.017167812087144258
9830400,-0.3444405290356825,0.0056787586480324505,0.00991730626748075,0.03831410582249172,0.0030528992998321144,-0.03224777070065105,-0.012769939160591805,-0.000280230308220937,0.007206201151780321,-0.2955741434996966,-0.008432641529099612,-0.2420854745764401
9961472,-0.49630353689510875,0.0015367979666693248,-0.0010029975931671344,0.026083307691079992,0.045361661124886536,-0.05832969936863916,0.02457051143251256,0.00015161485421083138,-6.8523749637149e-05,-0.2084456894346463,0.025478064668705475,0.11266759522073676
10092544,-0.3092658341309085,-0.002297998910681394,-0.0027662717463483194,0.0031826615097426936,-0.00391088959704473,-0.014298841051090971,0.004732894640532223,0.003340480382309926,-0.0016031362858751948,-0.4003576190696898,0.018499524322818133,-0.23574384835295809
10223616,-0.3372209763794924,-0.002450749774575316,-0.0019546017180838175,0.003492174605186104,0.0020877587364873224,-0.027092397538674595,0.010138985903059774,-0.002619591137070401,0.0020358322051475955,-0.20295364945773706,0.02301817151589008,-0.3849351110285955
10354688,-0.3388015221250951,7.402856579840935e-05,0.001745460141839916,-0.0010551391186055838,0.024939078294728585,-0.053500641947863706,0.012606738998365811,0.0015379406765903903,0.00150666930030722,-0.41038301967654006,0.007070033218054727,-0.14677972793621047
10485760,-0.24668106847311563,-0.0012737060480451903,-0.001449935354493434,0.009093071744361785,0.0010382748112994244,-0.0240063549332793,0.0006127021245888094,0.0011895299742186616,0.0009314864583963248,-0.4818094925423135,0.009956883768771732,-0.22195749376711624
10616832,-0.36595817181752416,-0.002019820706810921,-0.002320365816082964,0.019636408997200802,0.0014783318163039676,-0.05109767828223952,0.02108105463563998,-0.0026917841567705996,-0.00013121184208107108,-0.2766238630988384,0.01691622093145168,-0.24004508789905593
10747904,-0.3704139582942995,-0.004594810865138321,-0.0052973490263917115,-0.00028547962916107886,-0.0077686951515106495,-0.020818009947392108,0.006928994887843444,0.0003562623575537681,-0.005715613035136222,-0.5075935461844996,0.01916468976591302,-0.05106259085516058
10878976,-0.42057329634489227,-0.0016307676199098808,0.0008404693864873391,-0.012431541838193075,0.005495830594746059,-0.004241803016797855,0.011133395040473039,-0.0003393238407504173,-0.005025713437742383,-0.4988308071116201,0.005789633908266129,-0.03366741786012143
11010048,-0.2466049038580154,-0.002696356091339785,-0.00334380125900958,-0.0013530143639669263,0.008674521589248321,-0.023993033166482776,0.010446203326084383,9.422623390483342e-05,-0.0008501307216546712,-0.3206322312557943,0.01017717405374077,-0.3711344040807582
