collected_frames,env/success_rate,env/failure_rate,env/explosion_rate
27197440,0.4642857142857143,0.17857142857142858,0.0
27262976,0.30864197530864196,0.20987654320987653,0.0
27328512,0.803921568627451,0.19607843137254902,0.0
27394048,0.8421052631578947,0.15789473684210525,0.0
27459584,0.46938775510204084,0.24489795918367346,0.0
27525120,0.5416666666666666,0.125,0.0
27590656,0.375,0.1388888888888889,0.0
27656192,0.7872340425531915,0.2127659574468085,0.0
27721728,0.7857142857142857,0.17857142857142858,0.0
27787264,0.5283018867924528,0.22641509433962265,0.0
27852800,0.39622641509433965,0.1509433962264151,0.0
27918336,0.2571428571428571,0.14285714285714285,0.0
27983872,0.6785714285714286,0.32142857142857145,0.0
28049408,0.7777777777777778,0.2,0.0
28114944,0.4418604651162791,0.20930232558139536,0.0
28180480,0.24489795918367346,0.2653061224489796,0.0
28246016,0.3037974683544304,0.16455696202531644,0.0
28311552,0.8205128205128205,0.1794871794871795,0.0
28377088,0.8536585365853658,0.14634146341463414,0.0
28442624,0.6388888888888888,0.05555555555555555,0.0
28508160,0.32142857142857145,0.125,0.0
28573696,0.25,0.1323529411764706,0.0
28639232,0.8837209302325582,0.11627906976744186,0.0
28704768,0.8378378378378378,0.16216216216216217,0.0
28770304,0.7073170731707317,0.14634146341463414,0.0
28835840,0.3076923076923077,0.20512820512820512,0.0
28901376,0.3048780487804878,0.06097560975609756,0.0
28966912,0.9142857142857143,0.08571428571428572,0.0
29032448,0.8297872340425532,0.1702127659574468,0.0
29097984,0.5405405405405406,0.1891891891891892,0.0
29163520,0.5111111111111111,0.08888888888888889,0.0
29229056,0.3389830508474576,0.13559322033898305,0.0
29294592,0.8809523809523809,0.11904761904761904,0.0
29360128,0.8484848484848485,0.15151515151515152,0.0
29425664,0.425,0.225,0.0
29491200,0.6296296296296297,0.05555555555555555,0.0
29556736,0.3382352941176471,0.10294117647058823,0.0
29622272,0.9230769230769231,0.07692307692307693,0.0
29687808,0.8787878787878788,0.09090909090909091,0.0
29753344,0.45,0.15,0.0
29818880,0.4634146341463415,0.1951219512195122,0.0
29884416,0.391304347826087,0.10144927536231885,0.0
29949952,0.8936170212765957,0.0851063829787234,0.0
30015488,0.8620689655172413,0.13793103448275862,0.0
30081024,0.6140350877192983,0.08771929824561403,0.0
30146560,0.5306122448979592,0.08163265306122448,0.0
30212096,0.3939393939393939,0.10606060606060606,0.0
30277632,0.725,0.275,0.0
30343168,0.8809523809523809,0.11904761904761904,0.0
30408704,0.675,0.125,0.0
30474240,0.42592592592592593,0.037037037037037035,0.0
30539776,0.3972602739726027,0.1232876712328767,0.0
30605312,0.9,0.1,0.0
30670848,0.8717948717948718,0.10256410256410256,0.0
30736384,0.7857142857142857,0.08928571428571429,0.0
30801920,0.42424242424242425,0.07575757575757576,0.0
30867456,0.3870967741935484,0.06451612903225806,0.0
