collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr,train/action_bonus_coef
9437184,-0.009358294308185577,-3.6957788467407227,-3.686420552432537,0.45747190713882446,-3.460409164428711,2.1638362407684326,-0.0747314840555191,-0.17199388146400452,3.439877510070801,0.03379933536052704,0.37451171875,0.45747190713882446,10.945466041564941,5.902447700500488,0.0004661477138683609,0.0022287060306158167,2.9780132980625478
9502720,-0.0027716842014342546,-2.7240521907806396,-2.7212805065792054,-0.4095473289489746,-3.457095146179199,2.1695899963378906,-0.0786135345697403,-0.17105457186698914,3.4210915565490723,0.02096879482269287,0.34912109375,-0.4095473289489746,10.598631858825684,6.103285789489746,0.0004660346444034834,0.0022281654324518576,2.977861177397881
9568256,0.004032869823276997,-2.9655344486236572,-2.9695673184469342,0.502402126789093,-3.4481146335601807,2.4913997650146484,-0.07420392334461212,-0.1733589619398117,3.467179298400879,0.028255771845579147,0.33447265625,0.502402126789093,11.278999328613281,6.56984806060791,0.0004659215749386059,0.0022276248342878984,2.977709064503729
9633792,0.04240380600094795,2.1260788440704346,2.0836750380694866,-0.21592532098293304,-3.450972080230713,2.970942497253418,-0.07263042032718658,-0.1727791130542755,3.4555821418762207,0.024090755730867386,0.318115234375,-0.21592532098293304,12.740318298339844,7.124645709991455,0.0004658085054737284,0.0022270842361239392,2.977556959379695
9699328,-0.01402957458049059,-0.08793648332357407,-0.07390690874308348,-0.7299115657806396,-3.461465358734131,2.1300830841064453,-0.07690948992967606,-0.1742604374885559,3.485208511352539,0.024568960070610046,0.3408203125,-0.7299115657806396,10.809871673583984,7.310184001922607,0.00046569543600885095,0.00222654363795998,2.9774048620253817
9764864,-0.012936094775795937,-0.6666310429573059,-0.65369494818151,-0.5314037203788757,-3.459291934967041,2.264824867248535,-0.07546946406364441,-0.17318928241729736,3.4637856483459473,0.02535507082939148,0.362548828125,-0.5314037203788757,11.462397575378418,4.303704738616943,0.0004655823665439735,0.002226003039796021,2.977252772440393
9830400,0.00015268614515662193,-0.07154084742069244,-0.07169353356584907,-0.10052695870399475,-3.461228609085083,2.3049378395080566,-0.07044731080532074,-0.17371460795402527,3.474292039871216,0.03397989273071289,0.352294921875,-0.10052695870399475,10.762449264526367,5.441736221313477,0.00046546929707909595,0.0022254624416320617,2.9771006906243316
9895936,-0.00888395868241787,0.09098915755748749,0.09987311623990536,-0.970329999923706,-3.478794574737549,2.044693946838379,-0.07573407888412476,-0.1727064847946167,3.454129695892334,0.02072967402637005,0.36376953125,-0.970329999923706,10.518938064575195,8.244450569152832,0.0004653562276142185,0.0022249218434681026,2.9769486165768004
9961472,0.05896594002842903,3.8386101722717285,3.7796442322432995,-0.7404704689979553,-3.4848289489746094,2.91485595703125,-0.07030892372131348,-0.1752590835094452,3.5051817893981934,0.02550964616239071,0.32763671875,-0.7404704689979553,11.157632827758789,7.368980884552002,0.00046524315814934096,0.0022243812453041434,2.9767965502974025
10027008,-0.01012303214520216,-0.6479238271713257,-0.6378007950261235,-1.166642665863037,-3.495469093322754,2.083986520767212,-0.07712601870298386,-0.17499816417694092,3.4999632835388184,0.02489118091762066,0.358154296875,-1.166642665863037,10.528826713562012,3.741523265838623,0.00046513008868446343,0.0022238406471401843,2.976644491785742
10092544,-0.009935848414897919,-0.7511892914772034,-0.7412534430623055,-0.4280991554260254,-3.484741687774658,2.540889263153076,-0.06861770898103714,-0.17494063079357147,3.498812437057495,0.02181020751595497,0.328125,-0.4280991554260254,12.047821998596191,6.943556308746338,0.0004650170192195859,0.002223300048976225,2.976492441041421
10158080,-0.004691509995609522,1.020842432975769,1.0255339429713786,-0.8262356519699097,-3.494821310043335,2.3381874561309814,-0.07322332262992859,-0.17635755240917206,3.527150869369507,0.019586751237511635,0.330322265625,-0.8262356519699097,11.32495403289795,5.150354385375977,0.0004649039497547084,0.002222759450812266,2.976340398064044
10223616,0.0009024146711453795,0.3493652045726776,0.34846278990153223,-0.3562065064907074,-3.5032620429992676,2.5623974800109863,-0.0662468746304512,-0.1740112155675888,3.480224132537842,0.019686473533511162,0.343017578125,-0.3562065064907074,12.512242317199707,6.098638534545898,0.00046479088028983086,0.0022222188526483068,2.976188362853213
10289152,0.053293582051992416,4.853596210479736,4.800302628427744,-0.2692084312438965,-3.512143611907959,2.719332218170166,-0.07048524916172028,-0.1763186752796173,3.5263733863830566,0.030115272849798203,0.34521484375,-0.2692084312438965,11.625039100646973,7.409977912902832,0.00046467781082495333,0.0022216782544843476,2.9760363354085317
10354688,-0.004290654323995113,0.8967852592468262,0.9010759135708213,-1.702445387840271,-3.535581588745117,1.8101558685302734,-0.07464952021837234,-0.1755124032497406,3.5102477073669434,0.019111692905426025,0.33984375,-1.702445387840271,10.175827026367188,5.397239685058594,0.0004645647413600758,0.0022211376563203884,2.9758843157296035
10420224,-0.00595123041421175,-0.5483441352844238,-0.5423929048702121,-0.003672882914543152,-3.523003578186035,1.8513891696929932,-0.07416334003210068,-0.17478948831558228,3.4957895278930664,0.027130229398608208,0.3671875,-0.003672882914543152,10.518250465393066,5.383975982666016,0.0004644516718951983,0.0022205970581564293,2.9757323038160317
10485760,0.006106693297624588,0.2180251181125641,0.2119184248149395,-0.09776676446199417,-3.500166416168213,2.1478819847106934,-0.07376931607723236,-0.17456954717636108,3.4913909435272217,0.02493986487388611,0.353515625,-0.09776676446199417,11.618247032165527,3.5894172191619873,0.00046433860243032076,0.00222005645999247,2.9755802996674197
10551296,-0.0012783391866832972,1.3432533740997314,1.3445317132864147,-0.4577924311161041,-3.5115671157836914,2.0709357261657715,-0.07225842028856277,-0.17574426531791687,3.514885187149048,0.028914786875247955,0.36083984375,-0.4577924311161041,10.261590957641602,5.742818355560303,0.00046422553296544323,0.002219515861828511,2.975428303283371
10616832,0.038148656487464905,3.311161994934082,3.273013338446617,-0.29221653938293457,-3.5241591930389404,2.5281119346618652,-0.07378706336021423,-0.17507129907608032,3.5014257431030273,0.022654585540294647,0.34130859375,-0.29221653938293457,11.183812141418457,6.376312255859375,0.00046411246350056576,0.0022189752636645518,2.9752763146634886
10682368,0.006357979960739613,0.9274184703826904,0.9210604904219508,-0.2004615217447281,-3.515167713165283,1.974491834640503,-0.07711216062307358,-0.17451569437980652,3.49031400680542,0.029271956533193588,0.367919921875,-0.2004615217447281,10.041505813598633,4.958227634429932,0.0004639993940356883,0.0022184346655005926,2.9751243338073756
10747904,-0.005279264412820339,0.37725362181663513,0.38253288622945547,-0.6818192601203918,-3.510863780975342,1.8868651390075684,-0.07505602389574051,-0.17525050044059753,3.5050103664398193,0.03135373443365097,0.388671875,-0.6818192601203918,10.014702796936035,7.479857921600342,0.0004638863245708108,0.0022178940673366334,2.9749723607146366
10813440,0.0005145429167896509,-0.32980209589004517,-0.3303166388068348,0.010014403611421585,-3.515526056289673,2.0868940353393555,-0.07470551878213882,-0.17551331222057343,3.5102663040161133,0.028683941811323166,0.365234375,0.010014403611421585,11.18101978302002,6.223430633544922,0.0004637732551059333,0.0022173534691726743,2.974820395384874
10878976,-0.01338003110140562,-0.31630682945251465,-0.30292679835110903,-1.4763766527175903,-3.5342819690704346,2.0137922763824463,-0.07588139176368713,-0.1775081306695938,3.5501625537872314,0.022799599915742874,0.349609375,-1.4763766527175903,10.470830917358398,3.72495436668396,0.0004636601856410558,0.002216812871008715,2.9746684378176917
10944512,0.06657515466213226,4.815141677856445,4.748566523194313,-1.0846974849700928,-3.5226733684539795,3.0591201782226562,-0.07087597250938416,-0.17531728744506836,3.506345748901367,0.02592470683157444,0.335205078125,-1.0846974849700928,12.831911087036133,4.9752888679504395,0.0004635471161761783,0.002216272272844756,2.974516488012693
11010048,0.008282232098281384,-0.6699516773223877,-0.6782339094206691,-0.8016852140426636,-3.5079345703125,2.249650478363037,-0.07592205703258514,-0.17446458339691162,3.4892916679382324,0.021103408187627792,0.344482421875,-0.8016852140426636,11.25159740447998,7.56479549407959,0.00046343404671130077,0.0022157316746807968,2.974364545969481
11075584,-0.014055215753614902,-2.101254463195801,-2.087199247442186,-0.8538100123405457,-3.529646396636963,1.9116230010986328,-0.07663890719413757,-0.17533254623413086,3.506650924682617,0.025686196982860565,0.3525390625,-0.8538100123405457,9.809428215026855,6.5829362869262695,0.00046332097724642324,0.0022151910765168376,2.97421261168766
11141120,-0.010127287358045578,-2.547898769378662,-2.5377714820206165,-0.33289751410484314,-3.524606704711914,2.0883474349975586,-0.07656706124544144,-0.1763094663619995,3.526189088821411,0.024250229820609093,0.3544921875,-0.33289751410484314,10.497598648071289,6.1674885749816895,0.0004632079077815458,0.0022146504783528784,2.9740606851668336
11206656,0.005910634063184261,-1.231286644935608,-1.2371972789987922,0.22313722968101501,-3.521970510482788,2.293588638305664,-0.07344891130924225,-0.17672204971313477,3.5344409942626953,0.02693120762705803,0.332763671875,0.22313722968101501,11.517730712890625,5.415548324584961,0.0004630948383166683,0.0022141098801889193,2.9739087664066046
11272192,0.07284590601921082,4.630680561065674,4.557834655046463,-0.2347123920917511,-3.5084140300750732,2.755103588104248,-0.0731232762336731,-0.17659851908683777,3.531970262527466,0.02712761051952839,0.361572265625,-0.2347123920917511,12.077595710754395,6.771929740905762,0.00046298176885179083,0.00221356928202496,2.9737568554065765
11337728,-0.00016133044846355915,0.030769988894462585,0.030931319342926145,-1.1448959112167358,-3.518249034881592,1.8352748155593872,-0.07848092168569565,-0.17649710178375244,3.529942035675049,0.03256235644221306,0.378173828125,-1.1448959112167358,10.237629890441895,6.892311096191406,0.00046286869938691336,0.002213028683861001,2.9736049521663537
11403264,-0.02009771391749382,-2.0346004962921143,-2.0145027823746204,-1.409636378288269,-3.5335264205932617,1.5859692096710205,-0.07724037766456604,-0.17472290992736816,3.4944581985473633,0.02322990819811821,0.3671875,-1.409636378288269,9.238962173461914,4.340442180633545,0.00046275562992203584,0.0022124880856970418,2.97345305668554
11468800,-0.006000179797410965,-3.362368583679199,-3.3563684038817883,-0.10570082813501358,-3.528067111968994,1.8669312000274658,-0.0789160206913948,-0.1767871230840683,3.53574275970459,0.028669532388448715,0.384765625,-0.10570082813501358,9.658560752868652,4.2106781005859375,0.00046264256045715836,0.0022119474875330826,2.973301168963738
11534336,0.0030257180333137512,-3.1674890518188477,-3.1705147698521614,0.16948150098323822,-3.5223679542541504,1.9654628038406372,-0.07143117487430573,-0.17696207761764526,3.5392415523529053,0.0240901168435812,0.3359375,0.16948150098323822,10.212774276733398,3.8544435501098633,0.00046252949099228084,0.0022114068893691234,2.9731492890005518
11599872,0.05790328606963158,0.8261229991912842,0.7682197131216526,0.48134803771972656,-3.5382864475250244,2.865818500518799,-0.0738610103726387,-0.17498546838760376,3.4997096061706543,0.02219742350280285,0.340087890625,0.48134803771972656,10.421269416809082,5.466780662536621,0.0004624164215274033,0.0022108662912051643,2.972997416795585
11665408,0.0022352789528667927,-1.8849642276763916,-1.8871995066292584,-0.5013325214385986,-3.539273262023926,1.8195593357086182,-0.07898733019828796,-0.17452985048294067,3.4905970096588135,0.028067920356988907,0.38671875,-0.5013325214385986,9.617476463317871,7.313982009887695,0.0004623033520625258,0.002210325693041205,2.9728455523484416
11730944,-0.0064763897098600864,-3.3551175594329834,-3.3486411697231233,-0.014480803161859512,-3.5298800468444824,1.7312554121017456,-0.07948410511016846,-0.1762518286705017,3.525036334991455,0.026785701513290405,0.376708984375,-0.014480803161859512,9.247529983520508,4.154574871063232,0.00046219028259764826,0.002209785094877246,2.9726936956587253
