collected_frames,torque/flipper_torque_FL,torque/flipper_torque_FL_max,torque/flipper_torque_FL_min,torque/flipper_torque_FR,torque/flipper_torque_FR_max,torque/flipper_torque_FR_min,torque/flipper_torque_RL,torque/flipper_torque_RL_max,torque/flipper_torque_RL_min,torque/flipper_torque_RR,torque/flipper_torque_RR_max,torque/flipper_torque_RR_min,torque/flipper_contact_FL,torque/flipper_contact_FL_max,torque/flipper_contact_FR,torque/flipper_contact_FR_max,torque/flipper_contact_RL,torque/flipper_contact_RL_max,torque/flipper_contact_RR,torque/flipper_contact_RR_max
12255232,758.0759410858154,1000.0,4.023798994719982,758.174693107605,1000.0,3.4027277436107397,759.8650588989258,1000.0,3.6486737430095673,754.0479583740234,1000.0,3.887895878404379,0.7580759581178427,1.0,0.7581747029908001,1.0,0.759865069296211,1.0,0.7540479749441147,1.0
12320768,751.6975240707397,1000.0,3.842846540734172,759.1885061264038,1000.0,3.8368414100259542,761.8911709785461,1000.0,3.2767768036574125,756.0891013145447,1000.0,3.7442107275128365,0.7516975305043161,1.0,0.7591885132715106,1.0,0.7618911801837385,1.0,0.7560891173779964,1.0
12386304,753.2815699577332,1000.0,3.6107236593961716,753.2204256057739,1000.0,3.5699568074196577,757.9368214607239,1000.0,3.3950791247189045,751.1089525222778,1000.0,4.298724079504609,0.7532815849408507,1.0,0.7532204347662628,1.0,0.7579368348233402,1.0,0.7511089649051428,1.0
12451840,755.5591812133789,1000.0,3.9865032015368342,753.4349179267883,1000.0,3.493136167526245,757.5232138633728,1000.0,4.042982326820493,746.6928420066833,1000.0,4.061152331531048,0.7555591892451048,1.0,0.7534349351190031,1.0,0.7575232284143567,1.0,0.7466928525827825,1.0
12517376,754.1930251121521,1000.0,3.3063230141997337,752.5492467880249,1000.0,3.5384239219129086,757.2387351989746,1000.0,3.510038960725069,739.7599835395813,1000.0,4.039724789559841,0.7541930354200304,1.0,0.7525492566637695,1.0,0.7572387456893921,1.0,0.7397599974647164,1.0
12582912,757.5830521583557,1000.0,4.168037680909038,756.1197037696838,1000.0,4.200200350955129,761.5727972984314,1000.0,3.5324882846325636,746.483549118042,1000.0,3.158490374684334,0.7575830635614693,1.0,0.75611971039325,1.0,0.7615728094242513,1.0,0.7464835522696376,1.0
12648448,765.5811815261841,1000.0,3.972358860075474,757.4272871017456,1000.0,3.7972407769411802,763.3962554931641,1000.0,4.0899831764400005,748.5597953796387,1000.0,4.05076576769352,0.7655811905860901,1.0,0.7574272942729294,1.0,0.7633962645195425,1.0,0.7485598088242114,1.0
12713984,759.7846307754517,1000.0,3.9682368831709027,758.9455704689026,1000.0,4.209719453006983,761.7942199707031,1000.0,3.9532377645373344,740.9503059387207,1000.0,3.5586932618170977,0.7597846426069736,1.0,0.7589455754496157,1.0,0.7617942271754146,1.0,0.7409503161907196,1.0
12779520,756.7574429512024,1000.0,4.592052150517702,755.1484708786011,1000.0,4.198677100241184,761.1267914772034,1000.0,4.291063103824854,737.6687641143799,1000.0,3.6118419524282217,0.7567574479617178,1.0,0.7551484839059412,1.0,0.7611268050968647,1.0,0.7376687787473202,1.0
12845056,758.5376658439636,1000.0,3.7010625638067722,757.0402178764343,1000.0,3.8485192488878965,760.2811856269836,1000.0,3.505325661972165,740.8380255699158,1000.0,3.6193313729017973,0.7585376771166921,1.0,0.7570402277633548,1.0,0.7602811995893717,1.0,0.7408380378037691,1.0
12910592,762.2187323570251,1000.0,4.278711531311274,761.0830678939819,1000.0,4.6994723323732615,760.0807552337646,1000.0,3.4946542028337717,747.2101564407349,1000.0,3.4522959738969803,0.7622187398374081,1.0,0.7610830832272768,1.0,0.7600807631388307,1.0,0.7472101706080139,1.0
12976128,760.9666695594788,1000.0,4.133627146482468,762.5579323768616,1000.0,3.790023472160101,762.7948021888733,1000.0,4.082207106053829,746.6663022041321,1000.0,4.654525464400649,0.7609666828066111,1.0,0.7625579428859055,1.0,0.7627948182635009,1.0,0.7466663140803576,1.0
13041664,757.1757092475891,1000.0,3.5919259041547775,754.5066237449646,1000.0,4.0436569871380925,760.5696315765381,1000.0,4.299420468509197,738.006377696991,1000.0,3.6914521232247353,0.7571757235564291,1.0,0.7545066326856613,1.0,0.76056964462623,1.0,0.7380063841119409,1.0
13107200,754.5727343559265,1000.0,4.249175233766437,754.2859826087952,1000.0,4.197743162512779,759.5019974708557,1000.0,4.132179729640484,737.3673005104065,1000.0,3.0159858763217926,0.7545727482065558,1.0,0.7542859930545092,1.0,0.7595020057633519,1.0,0.7373673068359494,1.0
13172736,759.6739015579224,1000.0,3.639051776379347,756.8783912658691,1000.0,4.360433405265212,760.1794805526733,1000.0,3.4542486891150475,742.7324447631836,1000.0,3.579452288802713,0.7596739078871906,1.0,0.7568783974274993,1.0,0.7601794903166592,1.0,0.7427324568852782,1.0
13238272,765.166268825531,1000.0,3.626490831375122,757.0481948852539,1000.0,3.7057477263733745,761.0034694671631,1000.0,4.7306786850094795,749.9769005775452,1000.0,3.7630854174494743,0.7651662812568247,1.0,0.7570482022128999,1.0,0.761003477498889,1.0,0.7499769097194076,1.0
13303808,765.460126876831,1000.0,3.5529314056038857,761.2701115608215,1000.0,3.5521865524351597,765.0527663230896,1000.0,3.518163975328207,756.2456488609314,1000.0,3.8967374842613935,0.7654601293615997,1.0,0.7612701188772917,1.0,0.7650527795776725,1.0,0.756245659198612,1.0
13369344,761.3980522155762,1000.0,4.092182162217796,757.3196377754211,1000.0,4.064608450978994,762.6408610343933,1000.0,4.6806675754487514,751.9322304725647,1000.0,4.074669681489468,0.7613980560563505,1.0,0.7573196501471102,1.0,0.7626408729702234,1.0,0.7519322470761836,1.0
13434880,757.9194560050964,1000.0,3.9651119485497475,755.3190383911133,1000.0,3.338391326367855,762.5888438224792,1000.0,4.448041304945946,748.8041758537292,1000.0,3.5817256569862366,0.7579194670543075,1.0,0.7553190453909338,1.0,0.7625888595357537,1.0,0.7488041911274195,1.0
13500416,759.9927053451538,1000.0,4.07878240197897,751.0363631248474,1000.0,3.8225141409784555,761.3193278312683,1000.0,3.952128643169999,745.1418752670288,1000.0,3.2410509125329554,0.7599927107803524,1.0,0.7510363748297095,1.0,0.7613193369470537,1.0,0.7451418857090175,1.0
13565952,763.4073524475098,1000.0,4.187410557758994,754.9630875587463,1000.0,3.1754662208259106,764.9672608375549,1000.0,4.325876519083977,748.5632758140564,1000.0,3.625479130074382,0.7634073686785996,1.0,0.7549630952998996,1.0,0.7649672697298229,1.0,0.748563286382705,1.0
13631488,765.738401889801,1000.0,3.7697906382381916,753.6596355438232,1000.0,4.915449388325214,762.4429731369019,1000.0,3.226795192807913,757.8052597045898,1000.0,4.219576146453619,0.7657384099438787,1.0,0.7536596488207579,1.0,0.7624429822899401,1.0,0.7578052687458694,1.0
13697024,765.1295967102051,1000.0,3.8755238112062216,752.1665282249451,1000.0,3.9881512820720673,759.7010688781738,1000.0,3.581229137722403,750.9301614761353,1000.0,3.7350859716534615,0.7651296062394977,1.0,0.7521665352396667,1.0,0.7597010796889663,1.0,0.7509301700629294,1.0
13762560,757.4006128311157,1000.0,4.182841222733259,747.3882493972778,1000.0,3.7926056440919638,757.5313024520874,1000.0,3.4760142751038074,753.6520943641663,1000.0,3.74212914891541,0.7574006230570376,1.0,0.7473882627673447,1.0,0.7575313095003366,1.0,0.7536521074362099,1.0
13828096,762.4110112190247,1000.0,3.8131075352430344,746.681715965271,1000.0,3.3815556913614273,756.067910194397,1000.0,3.9981517903506756,754.4187512397766,1000.0,3.940634146332741,0.7624110230244696,1.0,0.7466817274689674,1.0,0.7560679195448756,1.0,0.7544187582097948,1.0
13893632,763.2155561447144,1000.0,4.851270493119955,757.3843383789062,1000.0,4.099567463621497,754.8274331092834,1000.0,3.8840617779642344,754.7071261405945,1000.0,3.4409697391092777,0.7632155721075833,1.0,0.7573843472637236,1.0,0.7548274477012455,1.0,0.7547071338631213,1.0
13959168,766.1257576942444,1000.0,4.046940084546804,757.3965382575989,1000.0,3.9972237832844257,760.851104259491,1000.0,4.349935527890921,757.5666937828064,1000.0,4.150841247290373,0.7661257651634514,1.0,0.7573965438641608,1.0,0.7608511121943593,1.0,0.7575667034834623,1.0
14024704,764.0772457122803,1000.0,3.561764519661665,753.5702972412109,1000.0,4.10418576002121,758.7852621078491,1000.0,3.562814697623253,753.7196507453918,1000.0,3.525304952636361,0.7640772527083755,1.0,0.7535703075118363,1.0,0.7587852710857987,1.0,0.7537196604534984,1.0
14090240,765.5251488685608,1000.0,4.526825957000256,753.0818939208984,1000.0,4.1301998207345605,759.4752311706543,1000.0,3.9992124550044537,754.9240880012512,1000.0,3.6991281136870384,0.7655251617543399,1.0,0.7530819065868855,1.0,0.7594752367585897,1.0,0.7549241012893617,1.0
14155776,767.3717012405396,1000.0,4.242954323068261,750.173481464386,1000.0,4.057041737250984,758.2976512908936,1000.0,3.577962227165699,752.2145752906799,1000.0,3.8029066072776914,0.7673717136494815,1.0,0.7501734960824251,1.0,0.7582976617850363,1.0,0.7522145863622427,1.0
14221312,765.6188249588013,1000.0,4.357598211616278,757.7779059410095,1000.0,3.536622067913413,765.836489200592,1000.0,4.126092303544283,752.6926393508911,1000.0,4.00919153355062,0.7656188360415399,1.0,0.7577779158018529,1.0,0.7658365019597113,1.0,0.752692652400583,1.0
14286848,768.2273631095886,1000.0,4.542435389012098,758.8151416778564,1000.0,3.9335345700383186,767.5229687690735,1000.0,3.6751825492829084,758.2043609619141,1000.0,3.714800375280902,0.7682273723185062,1.0,0.7588151502422988,1.0,0.7675229734741151,1.0,0.7582043772563338,1.0
14352384,770.3969554901123,1000.0,3.9360824152827263,755.8518495559692,1000.0,4.270299933850765,766.6373653411865,1000.0,4.4498108103871346,757.5468606948853,1000.0,3.71603249758482,0.7703969567082822,1.0,0.7558518573641777,1.0,0.766637378372252,1.0,0.7575468705035746,1.0
14417920,765.438006401062,1000.0,3.978598479181528,753.308913230896,1000.0,4.034322969615459,762.7441649436951,1000.0,4.015207367017865,752.9266490936279,1000.0,4.209379868581891,0.765438012778759,1.0,0.7533089211210608,1.0,0.7627441757358611,1.0,0.7529266634956002,1.0
14483456,764.7205271720886,1000.0,3.921172278933227,754.3879179954529,1000.0,3.8105305917561054,765.5403265953064,1000.0,3.9279325511306524,750.1072177886963,1000.0,3.7651375718414783,0.7647205386310816,1.0,0.7543879309669137,1.0,0.7655403353273869,1.0,0.7501072324812412,1.0
14548992,768.3845291137695,1000.0,4.69815281778574,755.3934817314148,1000.0,3.8802119567990303,757.6539964675903,1000.0,3.971117664128542,748.7194633483887,1000.0,3.423097923398018,0.7683845376595855,1.0,0.7553934939205647,1.0,0.7576540047302842,1.0,0.7487194719724357,1.0
14614528,769.1309022903442,1000.0,3.9051707088947296,756.3069925308228,1000.0,4.373832553625107,762.6990070343018,1000.0,3.7621774170547724,750.2274746894836,1000.0,3.9464036226272583,0.7691309121437371,1.0,0.7563070054166019,1.0,0.7626990196295083,1.0,0.750227483920753,1.0
14680064,767.2728133201599,1000.0,3.7107772454619408,755.2738075256348,1000.0,3.588317848742008,760.2563486099243,1000.0,3.96345978975296,745.901460647583,1000.0,3.922882027924061,0.767272821161896,1.0,0.7552738240920007,1.0,0.7602563570253551,1.0,0.7459014682099223,1.0
14745600,768.0812349319458,1000.0,4.382742926478386,753.1094923019409,1000.0,3.702003402635455,756.3897762298584,1000.0,4.0872356705367565,745.0965313911438,1000.0,3.497616393491626,0.7680812398903072,1.0,0.753109507728368,1.0,0.7563897855579853,1.0,0.7450965419411659,1.0
14811136,765.4752125740051,1000.0,3.9466990754008293,756.2570385932922,1000.0,4.036648325622082,757.1534471511841,1000.0,3.612827965989709,750.7455530166626,1000.0,3.968298688530922,0.7654752233065665,1.0,0.7562570450827479,1.0,0.7571534574963152,1.0,0.7507455665618181,1.0
14876672,766.8402843475342,1000.0,3.834784971550107,754.2978129386902,1000.0,4.222193095833063,758.8440680503845,1000.0,4.046468844637275,750.6327185630798,1000.0,3.8135811304673553,0.7668402977287769,1.0,0.7542978273704648,1.0,0.75884407479316,1.0,0.750632727984339,1.0
14942208,771.588788986206,1000.0,3.8752698861062527,754.3904638290405,1000.0,4.074963614344597,762.5969648361206,1000.0,4.0026009902358055,750.8945851325989,1000.0,3.8945545190945268,0.7715887925587595,1.0,0.7543904725462198,1.0,0.7625969806686044,1.0,0.7508945944719017,1.0
15007744,765.418372631073,1000.0,4.139724470674992,754.8728222846985,1000.0,4.141621857881546,758.7391047477722,1000.0,3.339494769461453,748.386712551117,1000.0,3.625236000865698,0.7654183795675635,1.0,0.7548728343099356,1.0,0.7587391189299524,1.0,0.7483867220580578,1.0
15073280,766.1567430496216,1000.0,4.435222426429391,758.5732417106628,1000.0,4.141639690846205,757.6520676612854,1000.0,4.22049954533577,750.0431709289551,1000.0,3.7236182764172554,0.7661567525938153,1.0,0.7585732499137521,1.0,0.7576520768925548,1.0,0.7500431789085269,1.0
15138816,764.066065788269,1000.0,3.785168405622244,758.9709458351135,1000.0,3.432585958391428,756.6588444709778,1000.0,3.976878521963954,749.5166211128235,1000.0,4.04112240858376,0.7640660698525608,1.0,0.7589709521271288,1.0,0.75665885489434,1.0,0.7495166338048875,1.0
15204352,769.3932518959045,1000.0,4.54608790576458,756.2146935462952,1000.0,3.281835366040468,754.7135186195374,1000.0,3.8208218663930893,754.3590822219849,1000.0,3.4444857463240623,0.7693932633846998,1.0,0.756214702501893,1.0,0.754713527392596,1.0,0.7543590888381004,1.0
15269888,765.9431571960449,1000.0,3.603734314441681,757.8665223121643,1000.0,4.351729601621628,754.2892851829529,1000.0,4.162257857620716,756.2923049926758,1000.0,3.573722585104406,0.7659431709907949,1.0,0.7578665325418115,1.0,0.7542893039062619,1.0,0.7562923105433583,1.0
15335424,762.2756514549255,1000.0,4.239140100777149,760.5634908676147,1000.0,4.152878120541573,752.9962162971497,1000.0,4.303442910313606,756.3971405029297,1000.0,4.240951526910067,0.7622756562195718,1.0,0.7605634997598827,1.0,0.7529962239786983,1.0,0.7563971523195505,1.0
15400960,766.2891006469727,1000.0,4.257058702409267,758.5664491653442,1000.0,4.181045850738883,756.3763198852539,1000.0,3.6891737431287766,754.2254056930542,1000.0,4.042907077819109,0.7662891186773777,1.0,0.7585664633661509,1.0,0.7563763302750885,1.0,0.7542254161089659,1.0
15466496,762.5997428894043,1000.0,4.249733734875917,756.6939606666565,1000.0,3.405729804188013,754.5329670906067,1000.0,3.9667249834164977,756.7020874023438,1000.0,4.410265952348709,0.7625997490249574,1.0,0.7566939755342901,1.0,0.7545329793356359,1.0,0.7567021083086729,1.0
15532032,766.3181567192078,1000.0,3.1043278025463223,760.8864207267761,1000.0,3.3866045475006104,756.7211298942566,1000.0,4.045173045247793,758.7867894172668,1000.0,3.91563867777586,0.7663181708194315,1.0,0.7608864358626306,1.0,0.756721141282469,1.0,0.7587868021801114,1.0
15597568,765.6596112251282,1000.0,4.290417596697807,761.7912435531616,1000.0,3.941156756132841,760.4512739181519,1000.0,4.228330265730619,760.3125476837158,1000.0,3.8128020027652383,0.7656596158631146,1.0,0.761791261844337,1.0,0.7604512805119157,1.0,0.76031255396083,1.0
15663104,765.1632885932922,1000.0,4.325910534709692,753.9964637756348,1000.0,4.120775343850255,759.177004814148,1000.0,3.8927945252507925,753.5380301475525,1000.0,4.142177000641823,0.7651633019559085,1.0,0.7539964755997062,1.0,0.7591770133003592,1.0,0.7535380399785936,1.0
15728640,765.2143440246582,1000.0,3.592564705759287,756.4942598342896,1000.0,4.007638884708285,758.0080480575562,1000.0,4.537176877260208,754.329779624939,1000.0,4.295164372771978,0.7652143565937877,1.0,0.756494268309325,1.0,0.7580080623738468,1.0,0.7543297931551933,1.0
15794176,764.4978127479553,1000.0,4.060744233429432,755.5266218185425,1000.0,3.5298753064125776,759.7539167404175,1000.0,4.421039383858442,755.6590166091919,1000.0,3.7156155705451965,0.7644978249445558,1.0,0.7555266316048801,1.0,0.7597539257258177,1.0,0.7556590256281197,1.0
15859712,770.0655016899109,1000.0,3.9444346576929092,756.0124306678772,1000.0,3.5179147459566593,758.043083190918,1000.0,4.325721329078078,760.341564655304,1000.0,4.22397705540061,0.7700655092485249,1.0,0.7560124397277832,1.0,0.7580430931411684,1.0,0.7603415786288679,1.0
15925248,771.1938738822937,1000.0,3.9507774002850056,759.3814210891724,1000.0,3.6386150009930134,763.4759154319763,1000.0,4.054950438439846,761.6755423545837,1000.0,3.5007900949567556,0.7711938852444291,1.0,0.7593814330175519,1.0,0.7634759321808815,1.0,0.7616755487397313,1.0
15990784,768.6896896362305,1000.0,4.055987136438489,759.1350059509277,1000.0,3.6389454430900514,761.4748311042786,1000.0,4.1253286227583885,761.5112342834473,1000.0,3.6237827241420746,0.768689704593271,1.0,0.7591350134462118,1.0,0.7614748426713049,1.0,0.7615112494677305,1.0
16056320,767.8511543273926,1000.0,4.1363320872187614,758.6195254325867,1000.0,3.9480632916092873,758.1185169219971,1000.0,4.272941652685404,759.7956867218018,1000.0,3.063818797469139,0.7678511701524258,1.0,0.7586195352487266,1.0,0.7581185279414058,1.0,0.7597956941463053,1.0
16121856,767.0098767280579,1000.0,4.286708123981953,760.1686086654663,1000.0,3.6193865835666656,758.0603866577148,1000.0,3.8000164926052094,759.9189476966858,1000.0,3.344122037291527,0.7670098864473403,1.0,0.760168619453907,1.0,0.7580603980459273,1.0,0.7599189588800073,1.0
16187392,769.1546158790588,1000.0,4.065378474071622,764.1184887886047,1000.0,4.228018473833799,758.1169409751892,1000.0,3.4686523377895355,760.6493625640869,1000.0,3.7535950616002083,0.7691546212881804,1.0,0.7641184977255762,1.0,0.7581169563345611,1.0,0.7606493723578751,1.0
16252928,771.350462436676,1000.0,3.8030267991125584,763.8877968788147,1000.0,4.22015768289566,762.5114469528198,1000.0,3.779029099503532,765.2828373908997,1000.0,3.939888285472989,0.7713504773564637,1.0,0.7638878058642149,1.0,0.7625114568509161,1.0,0.7652828493155539,1.0
16318464,765.7225122451782,1000.0,4.872898831963539,760.4652552604675,1000.0,3.918076011352241,759.4693961143494,1000.0,3.9727449007332325,759.2454948425293,1000.0,3.697121001780033,0.7657225229777396,1.0,0.7604652661830187,1.0,0.7594694094732404,1.0,0.7592455097474158,1.0
16384000,764.2026014328003,1000.0,4.14183559268713,762.5124669075012,1000.0,4.263048715889454,760.3456621170044,1000.0,3.9424165710806847,756.0662178993225,1000.0,4.076193569228053,0.7642026119865477,1.0,0.7625124715268612,1.0,0.7603456717915833,1.0,0.756066232919693,1.0
16449536,764.5444087982178,1000.0,3.920997738838196,760.2115144729614,1000.0,3.7080692956224084,756.8643536567688,1000.0,3.9313160330057144,756.3631901741028,1000.0,3.856919974088669,0.7645444194786251,1.0,0.7602115273475647,1.0,0.7568643647246063,1.0,0.7563631981611252,1.0
16515072,764.7770175933838,1000.0,4.316910549998283,764.1069374084473,1000.0,3.6519175358116627,758.5962247848511,1000.0,3.7141225188970566,762.5005412101746,1000.0,3.982683101668954,0.7647770247422159,1.0,0.7641069497913122,1.0,0.7585962433367968,1.0,0.7625005533918738,1.0
16580608,765.7266058921814,1000.0,3.9635723121464252,764.4670853614807,1000.0,4.025922676548362,760.7919812202454,1000.0,3.929628998041153,759.7330551147461,1000.0,3.9134753178805113,0.7657266105525196,1.0,0.7644671020098031,1.0,0.7607919909060001,1.0,0.7597330664284527,1.0
16646144,761.5504050254822,1000.0,4.109720252454281,761.3828201293945,1000.0,3.9131825175136328,758.1318402290344,1000.0,3.978652611374855,760.2883172035217,1000.0,4.744373418390751,0.7615504171699286,1.0,0.7613828326575458,1.0,0.7581318467855453,1.0,0.7602883242070675,1.0
16711680,761.2698340415955,1000.0,4.1095985639840364,762.6549673080444,1000.0,3.958912344649434,758.7696185112,1000.0,3.4435974322259426,757.4206738471985,1000.0,3.7918569147586823,0.7612698418088257,1.0,0.7626549783162773,1.0,0.7587696271948516,1.0,0.7574206776916981,1.0
16777216,763.6130275726318,1000.0,3.4465733226388693,761.3028841018677,1000.0,4.012152075767517,757.9617829322815,1000.0,3.4959024377167225,755.4668951034546,1000.0,3.745674340054393,0.7636130382306874,1.0,0.7613028939813375,1.0,0.7579617924056947,1.0,0.7554669012315571,1.0
16842752,771.1008772850037,1000.0,3.81574216298759,767.0868754386902,1000.0,4.839486837387085,756.5409774780273,1000.0,4.476363319903612,754.7981476783752,1000.0,4.651131719350815,0.7711008796468377,1.0,0.7670868914574385,1.0,0.7565409876406193,1.0,0.7547981520183384,1.0
16908288,769.3344950675964,1000.0,4.979307364672422,762.9320878982544,1000.0,3.861220682039857,758.8205518722534,1000.0,3.878055654466152,758.8265132904053,1000.0,3.4427809230983257,0.769334505777806,1.0,0.7629321017302573,1.0,0.7588205612264574,1.0,0.7588265263475478,1.0
16973824,767.7921056747437,1000.0,3.618322938680649,765.1736536026001,1000.0,3.5336872413754463,758.7624869346619,1000.0,3.803625460714102,758.3362536430359,1000.0,4.394850100390613,0.7677921154536307,1.0,0.7651736633852124,1.0,0.7587624969892204,1.0,0.7583362641744316,1.0
17039360,766.4712014198303,1000.0,4.127556189894676,762.6118531227112,1000.0,3.3068626150488853,762.8235530853271,1000.0,4.071358151733875,758.8184094429016,1000.0,3.9244496822357178,0.7664712117984891,1.0,0.7626118646003306,1.0,0.7628235700540245,1.0,0.7588184182532132,1.0
17104896,765.5652732849121,1000.0,3.94772370159626,762.5710372924805,1000.0,3.848523700609803,759.4392805099487,1000.0,4.496458422392607,760.1508836746216,1000.0,3.861180769279599,0.7655652831308544,1.0,0.7625710484571755,1.0,0.7594392974860966,1.0,0.7601508949883282,1.0
17170432,768.7204556465149,1000.0,4.35239540413022,766.1314630508423,1000.0,4.3827206450514495,750.1814098358154,1000.0,3.3273978512734175,760.0697350502014,1000.0,4.002565328031778,0.7687204647809267,1.0,0.7661314709112048,1.0,0.7501814239658415,1.0,0.760069745592773,1.0
17235968,770.2467074394226,1000.0,3.6894868686795235,766.743124961853,1000.0,4.418277770280838,756.9784140586853,1000.0,3.4262712597846985,758.4394373893738,1000.0,3.920656904578209,0.7702467297203839,1.0,0.7667431351728737,1.0,0.756978421472013,1.0,0.7584394463337958,1.0
17301504,765.5531859397888,1000.0,5.056071162223816,763.0085039138794,1000.0,4.0554650984704494,758.6749491691589,1000.0,4.117083645425737,759.3407444953918,1000.0,3.927557373419404,0.7655531940981746,1.0,0.7630085158161819,1.0,0.7586749619804323,1.0,0.7593407542444766,1.0
17367040,766.7099242210388,1000.0,4.809728592634201,762.1834406852722,1000.0,3.649199828505516,760.2438731193542,1000.0,4.370709680020809,760.3533582687378,1000.0,3.455070497468114,0.7667099316604435,1.0,0.7621834524907172,1.0,0.7602438805624843,1.0,0.7603533738292754,1.0
17432576,764.3956322669983,1000.0,3.9846188500523567,763.3808193206787,1000.0,4.159525407478213,759.2940440177917,1000.0,3.942328354343772,758.799108505249,1000.0,4.028688490390778,0.7643956458196044,1.0,0.7633808241225779,1.0,0.7592940586619079,1.0,0.7587991198524833,1.0
17498112,760.5801205635071,1000.0,4.010433424264193,765.2158722877502,1000.0,4.133168196305633,761.4949207305908,1000.0,4.246431026607752,763.1110019683838,1000.0,3.9718917421996593,0.7605801308527589,1.0,0.7652158821001649,1.0,0.7614949303679168,1.0,0.7631110148504376,1.0
17563648,763.3238229751587,1000.0,4.4038119204342365,766.9274320602417,1000.0,3.9542642924934626,764.4017467498779,1000.0,3.924599438905716,765.4089322090149,1000.0,3.5129505395889282,0.7633238364942372,1.0,0.7669274448417127,1.0,0.7644017585553229,1.0,0.7654089448042214,1.0
17629184,761.957968711853,1000.0,4.122494373470545,762.25403881073,1000.0,3.906297191977501,762.3292498588562,1000.0,3.9381507518701255,762.4728798866272,1000.0,4.181105613708496,0.7619579778984189,1.0,0.7622540504671633,1.0,0.7623292626813054,1.0,0.7624728893861175,1.0
17694720,761.3978304862976,1000.0,4.5531388483941555,761.9200191497803,1000.0,4.601476578041911,759.1114749908447,1000.0,3.745111435651779,758.8928475379944,1000.0,4.337642412632704,0.7613978390581906,1.0,0.7619200274348259,1.0,0.7591114821843803,1.0,0.7588928565382957,1.0
17760256,763.0765538215637,1000.0,4.095948502421379,762.0282244682312,1000.0,3.320672620087862,759.6562466621399,1000.0,3.670883648097515,761.2667918205261,1000.0,3.5526881646364927,0.7630765694193542,1.0,0.7620282373391092,1.0,0.7596562565304339,1.0,0.7612668015062809,1.0
17825792,768.1343193054199,1000.0,3.8676243610680103,765.7193884849548,1000.0,3.7291604038327932,763.5942287445068,1000.0,4.029811225831509,762.2657489776611,1000.0,3.79417223110795,0.7681343322619796,1.0,0.7657193997874856,1.0,0.7635942422784865,1.0,0.7622657604515553,1.0
17891328,769.5465536117554,1000.0,4.0366950812749565,768.578115940094,1000.0,4.406150823459029,764.1936326026917,1000.0,3.548946929164231,762.6598381996155,1000.0,4.450386419892311,0.7695465660654008,1.0,0.7685781251639128,1.0,0.7641936438158154,1.0,0.7626598514616489,1.0
17956864,768.7300434112549,1000.0,3.9420371018350124,766.5505828857422,1000.0,4.561022609472275,764.1547179222107,1000.0,4.498258858919144,765.0260934829712,1000.0,4.322247670963407,0.7687300527468324,1.0,0.7665505930781364,1.0,0.7641547238454223,1.0,0.7650261037051678,1.0
18022400,767.5514764785767,1000.0,4.720405951142311,766.4360938072205,1000.0,4.124030910432339,765.2292613983154,1000.0,4.589711830019951,766.1595749855042,1000.0,3.9861119613051414,0.767551482655108,1.0,0.7664360995404422,1.0,0.765229276381433,1.0,0.7661595833487809,1.0
18087936,771.0188274383545,1000.0,4.049536395817995,766.5634670257568,1000.0,4.5226579597219825,760.3708639144897,1000.0,3.3701298609375954,764.480929851532,1000.0,3.778461206704378,0.7710188394412398,1.0,0.7665634723380208,1.0,0.7603708733804524,1.0,0.7644809344783425,1.0
18153472,772.0647206306458,1000.0,3.4978860542178154,766.0839281082153,1000.0,3.8420403823256493,759.4836926460266,1000.0,3.7655902542173862,763.1691851615906,1000.0,3.8092750385403633,0.77206472447142,1.0,0.7660839385353029,1.0,0.7594836978241801,1.0,0.76316919317469,1.0
18219008,770.1820750236511,1000.0,4.014300681650639,767.7960720062256,1000.0,4.1023358423262835,763.687511920929,1000.0,3.735202245414257,764.9882669448853,1000.0,3.5589890740811825,0.7701820908114314,1.0,0.7677960824221373,1.0,0.7636875286698341,1.0,0.7649882817640901,1.0
18284544,772.4414601325989,1000.0,4.00408236682415,763.6407084465027,1000.0,4.206721391528845,762.1376690864563,1000.0,3.835190288722515,763.6714444160461,1000.0,3.8141596503555775,0.7724414765834808,1.0,0.7636407222598791,1.0,0.7621376770548522,1.0,0.7636714540421963,1.0
18350080,771.6147332191467,1000.0,4.444149289280176,767.3261413574219,1000.0,4.571043010801077,759.6689620018005,1000.0,3.6166910901665688,759.8477420806885,1000.0,4.459498709067702,0.7716147406026721,1.0,0.7673261477611959,1.0,0.7596689690835774,1.0,0.7598477536812425,1.0
18415616,774.1002016067505,1000.0,4.2425886541605,768.2513146400452,1000.0,4.2302799969911575,758.4561228752136,1000.0,3.403823153115809,754.3643250465393,1000.0,3.623046062886715,0.7741002133116126,1.0,0.7682513231411576,1.0,0.75845613097772,1.0,0.7543643373064697,1.0
18481152,773.5494360923767,1000.0,4.5126516707241535,768.6544604301453,1000.0,3.7084524547681212,752.0934391021729,1000.0,3.8588351290673018,757.1286725997925,1000.0,3.9171473011374474,0.7735494538210332,1.0,0.7686544712632895,1.0,0.7520934497006238,1.0,0.757128685247153,1.0
18546688,769.7055187225342,1000.0,3.8467971719801426,767.2377271652222,1000.0,3.79241980984807,756.3425765037537,1000.0,4.209147837013006,758.0519442558289,1000.0,3.346326630562544,0.7697055330500007,1.0,0.7672377373091877,1.0,0.7563425847329199,1.0,0.7580519551411271,1.0
