collected_frames,rew/shaping,rew/step_penalty,rew/joint_angle_var_penalty,rew/flipper_contact,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/clearance,rew/action_bonus,rew/terminal_bonus,rew/success_reward_value,rew/fail_reward_value,rew/success_rate_step,rew/fail_rate_step,rew/total_reward
13828096,0.1925743775209412,-0.08000000000000006,-0.05950309781474061,0.0,-0.0029975573652336607,0.0,-0.07134317368036136,0.0,0.0,0.0,1.1734507707878947,0.0167083740234375,60.0,-15.0,0.0003204345703125,0.0001678466796875,1.168697576969862
13893632,0.28360576869454235,-0.08000000000000006,-0.0501544599828776,0.0,-0.001445706189770135,0.0,-0.05233027329086326,0.0,0.0,0.0,1.1766756754368544,0.0130462646484375,60.0,-15.0,0.0002288818359375,4.57763671875e-05,1.2893375642597675
13959168,0.2127082837978378,-0.08000000000000006,-0.06239177004317753,0.0,-0.0018807200158335036,0.0,-0.07063269783975556,0.0,0.0,0.0,1.1974518299102783,0.0089263916015625,60.0,-15.0,0.00018310546875,0.0001373291015625,1.2040170086547732
14024704,0.1874909558100626,-0.08000000000000006,-0.05948221663129516,0.0,-0.001949884097030008,0.0,-0.07505147159099579,0.0,0.0,0.0,1.2020472697913647,0.0043487548828125,60.0,-15.0,9.1552734375e-05,7.62939453125e-05,1.1773097235709429
14090240,0.18718897993676364,-0.08000000000000006,-0.059052445052657276,0.0,-0.002215623960182711,0.0,-0.07611476181773469,0.0,0.0,0.0,1.1991587756201625,0.0025177001953125,60.0,-15.0,7.62939453125e-05,0.0001373291015625,1.171320190653205
14155776,0.1862686548847705,-0.08000000000000006,-0.059522300376556814,0.0,-0.0016598762522335164,0.0,-0.07783246960025281,0.0,0.0,0.0,1.1947751007974148,0.012359619140625,60.0,-15.0,0.0002593994140625,0.000213623046875,1.1741389269009233
14221312,0.291848698281683,-0.08000000000000006,-0.04848553329065908,0.0,-0.0012235960289217473,0.0,-0.049412654945626855,0.0,0.0,0.0,1.1767398193478584,0.0128173828125,60.0,-15.0,0.000213623046875,0.0,1.3022841354832053
14286848,0.22274517687037587,-0.08000000000000006,-0.05978386156493798,0.0,-0.001995866663492052,0.0,-0.07197922305203974,0.0,0.0,0.0,1.2155422773212194,0.007781982421875,60.0,-15.0,0.0001678466796875,0.000152587890625,1.2321259072050452
14352384,0.19479117053560913,-0.08000000000000006,-0.06340416238526814,0.0,-0.0019835818784486037,0.0,-0.07939156639622524,0.0,0.0,0.0,1.205422398634255,0.003662109375,60.0,-15.0,7.62939453125e-05,6.103515625e-05,1.179023022763431
14417920,0.1892559960251674,-0.08000000000000006,-0.06624019693117589,0.0,-0.0023762075215927325,0.0,-0.0779609217424877,0.0,0.0,0.0,1.2045212648808956,0.0089263916015625,60.0,-15.0,0.00018310546875,0.0001373291015625,1.1759626027196646
14483456,0.1974470530403778,-0.08000000000000006,-0.06742758682230487,0.0,-0.002041729037046025,0.0,-0.07475409359904006,0.0,0.0,0.0,1.2049261843785644,0.0167083740234375,60.0,-15.0,0.0003204345703125,0.0001678466796875,1.1946558561176062
14548992,0.27371458162087947,-0.08000000000000006,-0.05167120567057282,0.0,-0.0007001240837780642,0.0,-0.052997065882664174,0.0,0.0,0.0,1.188055227510631,0.015106201171875,60.0,-15.0,0.0002593994140625,3.0517578125e-05,1.2914679115638137
14614528,0.22595081652980298,-0.08000000000000006,-0.06120835867477581,0.0,-0.0016035752487368882,0.0,-0.06602909142384306,0.0,0.0,0.0,1.2218059347942472,0.0238037109375,60.0,-15.0,0.0004119873046875,6.103515625e-05,1.2626422941684723
14680064,0.20140417315997183,-0.08000000000000006,-0.06103496000287123,0.0,-0.0028250424493307946,0.0,-0.06954375858185813,0.0,0.0,0.0,1.214221858419478,0.0189971923828125,60.0,-15.0,0.000335693359375,7.62939453125e-05,1.221123406663537
14745600,0.19608599820639938,-0.08000000000000006,-0.060398216068279,0.0,-0.002632508290844271,0.0,-0.07305310992524028,0.0,0.0,0.0,1.1948829861357808,0.015106201171875,60.0,-15.0,0.000274658203125,9.1552734375e-05,1.189885001629591
14811136,0.19761941442266107,-0.08000000000000006,-0.05852110029081814,0.0,-0.0021209504429862136,0.0,-0.0698182835476473,0.0,0.0,0.0,1.1986406547948718,0.0217437744140625,60.0,-15.0,0.0004119873046875,0.0001983642578125,1.2073103142902255
14876672,0.26598508935421705,-0.08000000000000006,-0.05825403760536574,0.0,-0.001421612218109658,0.0,-0.05509930109838024,0.0,0.0,0.0,1.1765677807852626,0.0116729736328125,60.0,-15.0,0.000213623046875,7.62939453125e-05,1.2593547273427248
14942208,0.21956702903844416,-0.08000000000000006,-0.07222864718642086,0.0,-0.0020544715616779285,0.0,-0.06722304382128641,0.0,0.0,0.0,1.21144163236022,0.0226593017578125,60.0,-15.0,0.000396728515625,7.62939453125e-05,1.2320688758045435
15007744,0.2032282082363963,-0.08000000000000006,-0.07226797117618844,0.0,-0.0023842800510465167,0.0,-0.06535269488813356,0.0,0.0,0.0,1.186885260976851,0.0176239013671875,60.0,-15.0,0.0003204345703125,0.0001068115234375,1.1876069908030331
15073280,0.200499567668885,-0.08000000000000006,-0.07070128456689417,0.0,-0.002847705700332881,0.0,-0.06498116144211963,0.0,0.0,0.0,1.1941422689706087,0.0203704833984375,60.0,-15.0,0.0003662109375,0.0001068115234375,1.1963563608005643
15138816,0.2092196048470214,-0.08000000000000006,-0.06745130266062915,0.0,-0.0026212315515294904,0.0,-0.06314151067635976,0.0,0.0,0.0,1.1887396732345223,0.018768310546875,60.0,-15.0,0.0003509521484375,0.000152587890625,1.2033325470983982
15204352,0.249615911510773,-0.08000000000000006,-0.05868735382682644,0.0,-0.002474738638738927,0.0,-0.05782434411230497,0.0,0.0,0.0,1.1754777347669005,0.02105712890625,60.0,-15.0,0.0004119873046875,0.000244140625,1.2468640739098191
15269888,0.21562863478902727,-0.08000000000000006,-0.06741228443570435,0.0,-0.0023865637367634918,0.0,-0.0683715648483485,0.0,0.0,0.0,1.183505091816187,0.0102996826171875,60.0,-15.0,0.0001983642578125,0.0001068115234375,1.1911321002990007
15335424,0.1958249603630975,-0.08000000000000006,-0.06993073533521965,0.0,-0.0026510829866310814,0.0,-0.06727684859652072,0.0,0.0,0.0,1.190334095619619,0.0135040283203125,60.0,-15.0,0.0002593994140625,0.0001373291015625,1.179640251211822
15400960,0.19439147715456784,-0.08000000000000006,-0.07032755645923316,0.0,-0.002730095362494467,0.0,-0.07036284130299464,0.0,0.0,0.0,1.183103857561946,0.01190185546875,60.0,-15.0,0.000244140625,0.00018310546875,1.165766236372292
15466496,0.19707548269070685,-0.08000000000000006,-0.06793899193871766,0.0,-0.002536115367547609,0.0,-0.07025529677048326,0.0,0.0,0.0,1.1815708838403225,0.0185394287109375,60.0,-15.0,0.0003662109375,0.0002288818359375,1.1761878952383995
15532032,0.263792124344036,-0.08000000000000006,-0.055118714983109385,0.0,-0.002063327387077152,0.0,-0.056343970325542614,0.0,0.0,0.0,1.1655432358384132,0.024261474609375,60.0,-15.0,0.0004425048828125,0.000152587890625,1.259882532991469
15597568,0.2242114784894511,-0.08000000000000006,-0.06409904995234683,0.0,-0.0019378774422875722,0.0,-0.0719491655472666,0.0,0.0,0.0,1.17060820851475,0.01739501953125,60.0,-15.0,0.0003204345703125,0.0001220703125,1.1940827798098326
15663104,0.20314095879439265,-0.08000000000000006,-0.0648887885035947,0.0,-0.0025020885514095426,0.0,-0.07703384442720562,0.0,0.0,0.0,1.174052918329835,0.0201416015625,60.0,-15.0,0.0003509521484375,6.103515625e-05,1.172842739149928
15728640,0.18821013940032572,-0.08000000000000006,-0.06443678127834573,0.0,-0.0023398293860736885,0.0,-0.07793294714065269,0.0,0.0,0.0,1.1708460664376616,0.0153350830078125,60.0,-15.0,0.0002899169921875,0.0001373291015625,1.1495254915207624
15794176,0.2029187367297709,-0.08000000000000006,-0.06360156540176831,0.0,-0.003007716409229033,0.0,-0.07513391884276643,0.0,0.0,0.0,1.1701502529904246,0.011444091796875,60.0,-15.0,0.0002593994140625,0.000274658203125,1.16245243139565
15859712,0.27557332371361554,-0.08000000000000006,-0.05292465006641578,0.0,-0.0010084931159326516,0.0,-0.055695547634968534,0.0,0.0,0.0,1.177075101993978,0.0199127197265625,60.0,-15.0,0.0003509521484375,7.62939453125e-05,1.2828385438770056
15925248,0.22513652022462338,-0.08000000000000006,-0.06411653698887676,0.0,-0.0014837333937975927,0.0,-0.07425921125104651,0.0,0.0,0.0,1.1860026163049042,0.0222015380859375,60.0,-15.0,0.0003814697265625,4.57763671875e-05,1.2134285988286138
15990784,0.2088622145820409,-0.08000000000000006,-0.06406283337855712,0.0,-0.0011658309144877421,0.0,-0.07656847045291215,0.0,0.0,0.0,1.178182895295322,0.0274658203125,60.0,-15.0,0.0004730224609375,6.103515625e-05,1.1926450678147376
16056320,0.19520055025350302,-0.08000000000000006,-0.06612724205479026,0.0,-0.0022161085598781938,0.0,-0.08480708469869569,0.0,0.0,0.0,1.1627369979396462,0.014190673828125,60.0,-15.0,0.0002899169921875,0.000213623046875,1.1387348137795925
16121856,0.19205783144570887,-0.08000000000000006,-0.06527385883964598,0.0,-0.0028170206596769276,0.0,-0.08058333280496299,0.0,0.0,0.0,1.158825447782874,0.0128173828125,60.0,-15.0,0.0002593994140625,0.00018310546875,1.1348185376264155
16187392,0.2699497857829556,-0.08000000000000006,-0.0469726201845333,0.0,-0.0008815361697998014,0.0,-0.06136449801851995,0.0,0.0,0.0,1.1551001016050577,0.0341033935546875,60.0,-15.0,0.0005950927734375,0.0001068115234375,1.2697964599356055
16252928,0.22658162552397698,-0.08000000000000006,-0.056655098975170404,0.0,-0.0015181456719801645,0.0,-0.07498538203071803,0.0,0.0,0.0,1.1607571593485773,0.0331878662109375,60.0,-15.0,0.000579833984375,0.0001068115234375,1.2072456469759345
16318464,0.20870719943195581,-0.08000000000000006,-0.05929248797474429,0.0,-0.002152663872038829,0.0,-0.07951757631963119,0.0,0.0,0.0,1.152202919125557,0.0153350830078125,60.0,-15.0,0.000274658203125,7.62939453125e-05,1.1551952506415546
16384000,0.19650758674833924,-0.08000000000000006,-0.058838869706960395,0.0,-0.0025027055271493737,0.0,-0.0786465605488047,0.0,0.0,0.0,1.1505267471075058,0.026092529296875,60.0,-15.0,0.000457763671875,9.1552734375e-05,1.1530385254882276
16449536,0.1922681702999398,-0.08000000000000006,-0.058622798445867375,0.0,-0.0023745367643641657,0.0,-0.0751239875680767,0.0,0.0,0.0,1.1427353974431753,0.0201416015625,60.0,-15.0,0.000396728515625,0.000244140625,1.1387493954971433
16515072,0.25636164052411914,-0.08000000000000006,-0.047067290055565536,0.0,-0.0011411276768740208,0.0,-0.05671218511997722,0.0,0.0,0.0,1.1333028031513095,0.027923583984375,60.0,-15.0,0.00048828125,9.1552734375e-05,1.232556737959385
16580608,0.22168097412213683,-0.08000000000000006,-0.05765658861491829,0.0,-0.000753625116431067,0.0,-0.06597048527328297,0.0,0.0,0.0,1.1304325386881828,0.0341033935546875,60.0,-15.0,0.000579833984375,4.57763671875e-05,1.181784421671182
16646144,0.21209414745680988,-0.08000000000000006,-0.0583557361678686,0.0,-0.0016750688719184836,0.0,-0.06596595633891411,0.0,0.0,0.0,1.1393311033025384,0.0144195556640625,60.0,-15.0,0.000274658203125,0.0001373291015625,1.1596888480708003
16711680,0.1994670843705535,-0.08000000000000006,-0.06026930664665997,0.0,-0.0015783605967953918,0.0,-0.0698242251528427,0.0,0.0,0.0,1.1446399819105864,0.024261474609375,60.0,-15.0,0.0004425048828125,0.000152587890625,1.1565238465555012
16777216,0.1921551611740142,-0.08000000000000006,-0.05997498965007253,0.0,-0.0019625718696261174,0.0,-0.06824186822632328,0.0,0.0,0.0,1.145482113584876,0.0286102294921875,60.0,-15.0,0.0005035400390625,0.0001068115234375,1.1559432814829051
16842752,0.2503505735658109,-0.08000000000000006,-0.04320775640371721,0.0,-0.0011198623033124022,0.0,-0.059641388652380556,0.0,0.0,0.0,1.1486010998487473,0.03570556640625,60.0,-15.0,0.0006256103515625,0.0001220703125,1.2505414537154138
16908288,0.22416515508666635,-0.08000000000000006,-0.052468838897766545,0.0,-0.0011630010021690396,0.0,-0.06763719965238124,0.0,0.0,0.0,1.1342946011573076,0.0373077392578125,60.0,-15.0,0.0006561279296875,0.0001373291015625,1.1943435156717896
16973824,0.20689883246086538,-0.08000000000000006,-0.05358448636252433,0.0,-0.0013589307582151378,0.0,-0.06886312324786559,0.0,0.0,0.0,1.1299910144880414,0.022430419921875,60.0,-15.0,0.0003814697265625,3.0517578125e-05,1.1554778018034995
17039360,0.19958116684574634,-0.08000000000000006,-0.05666541252867319,0.0,-0.0016298320397254429,0.0,-0.0706939750816673,0.0,0.0,0.0,1.1172294672578573,0.027923583984375,60.0,-15.0,0.00048828125,9.1552734375e-05,1.1356450621969998
17104896,0.204648541752249,-0.08000000000000006,-0.05462081605219282,0.0,-0.0013862513142157695,0.0,-0.07456738484324887,0.0,0.0,0.0,1.1382149797864258,0.0217437744140625,60.0,-15.0,0.0003814697265625,7.62939453125e-05,1.15394692029804
17170432,0.25117666204459965,-0.08000000000000006,-0.041658029178506695,0.0,-0.001392867461163405,0.0,-0.055641094368183985,0.0,0.0,0.0,1.1267557134851813,0.0423431396484375,60.0,-15.0,0.000732421875,0.0001068115234375,1.2414554171264172
17235968,0.2261666883714497,-0.08000000000000006,-0.05007275452953763,0.0,-0.0011184061140738777,0.0,-0.06358699503471144,0.0,0.0,0.0,1.1108296713791788,0.0308990478515625,60.0,-15.0,0.0005340576171875,7.62939453125e-05,1.1730295307934284
17301504,0.20680383255239576,-0.08000000000000006,-0.05384553875774145,0.0,-0.0013137518235453172,0.0,-0.06516608595848083,0.0,0.0,0.0,1.1043965024873614,0.0249481201171875,60.0,-15.0,0.00042724609375,4.57763671875e-05,1.1357700945809484
17367040,0.19749970734119415,-0.08000000000000006,-0.05506026215152815,0.0,-0.0011884790210388019,0.0,-0.06649042980279773,0.0,0.0,0.0,1.1014397204853594,0.0235748291015625,60.0,-15.0,0.0004119873046875,7.62939453125e-05,1.1196950725279748
17432576,0.1974893236765638,-0.08000000000000006,-0.057976421230705455,0.0,-0.0015849270757826162,0.0,-0.06995088112307712,0.0,0.0,0.0,1.1011882275342941,0.02197265625,60.0,-15.0,0.000396728515625,0.0001220703125,1.1110077206976712
17498112,0.2512669551651925,-0.08000000000000006,-0.06230172357754782,0.0,-0.0008731135826565151,0.0,-0.05264323073788546,0.0,0.0,0.0,1.1019529905170202,0.024261474609375,60.0,-15.0,0.0004425048828125,0.000152587890625,1.181486346758902
17563648,0.20673546916805208,-0.08000000000000006,-0.06812955054920167,0.0,-0.0011938288271267083,0.0,-0.06275897871819325,0.0,0.0,0.0,1.1038738302886486,0.0254058837890625,60.0,-15.0,0.000457763671875,0.0001373291015625,1.1237792144529521
17629184,0.19616591441445053,-0.08000000000000006,-0.06830451474525034,0.0,-0.0011984133898295113,0.0,-0.06336269882740453,0.0,0.0,0.0,1.0944085456430912,0.024261474609375,60.0,-15.0,0.0004425048828125,0.000152587890625,1.1018078345805407
17694720,0.19788662367500365,-0.08000000000000006,-0.06896737613715231,0.0,-0.0007608553198679147,0.0,-0.06423548675957136,0.0,0.0,0.0,1.0944878980517387,0.016021728515625,60.0,-15.0,0.0002899169921875,9.1552734375e-05,1.0943342675454915
17760256,0.19200440193526447,-0.08000000000000006,-0.07037702202796936,0.0,-0.0013574694821727462,0.0,-0.06839200004469603,0.0,0.0,0.0,1.1124490248039365,0.0189971923828125,60.0,-15.0,0.0003509521484375,0.0001373291015625,1.1031767232343554
17825792,0.2546873475657776,-0.08000000000000006,-0.05725250512477942,0.0,-0.0009344400373265671,0.0,-0.05203502849326469,0.0,0.0,0.0,1.1112297335639596,0.0274658203125,60.0,-15.0,0.00048828125,0.0001220703125,1.2030124701559544
17891328,0.21712988300714642,-0.08000000000000006,-0.06285683991154656,0.0,-0.0015348354136222042,0.0,-0.059071458817925304,0.0,0.0,0.0,1.1174358916468918,0.0286102294921875,60.0,-15.0,0.0005035400390625,0.0001068115234375,1.1595958317629993
17956864,0.19548678444698453,-0.08000000000000006,-0.06658546713879332,0.0,-0.0013944111342425458,0.0,-0.06437373766675591,0.0,0.0,0.0,1.1179463109001517,0.02197265625,60.0,-15.0,0.0003814697265625,6.103515625e-05,1.1229846947826445
18022400,0.18647746741771698,-0.08000000000000006,-0.06971124600386247,0.0,-0.001855924791925645,0.0,-0.06832585902884603,0.0,0.0,0.0,1.11132731474936,0.011444091796875,60.0,-15.0,0.0002288818359375,0.000152587890625,1.0891963746398687
18087936,0.19281934131868184,-0.08000000000000006,-0.07112133072223514,0.0,-0.001728744723550335,0.0,-0.06778668193146586,0.0,0.0,0.0,1.0987425446510315,0.0194549560546875,60.0,-15.0,0.0003509521484375,0.0001068115234375,1.0902653923258185
18153472,0.26224230928346515,-0.08000000000000006,-0.0484000413416652,0.0,-0.0016647136189931189,0.0,-0.051040091464528814,0.0,0.0,0.0,1.0848398567177355,0.0295257568359375,60.0,-15.0,0.0005035400390625,4.57763671875e-05,1.1954470206983387
18219008,0.21819395967759192,-0.08000000000000006,-0.06042710749898106,0.0,-0.0020326753856352298,0.0,-0.0632453465659637,0.0,0.0,0.0,1.0961545775644481,0.033416748046875,60.0,-15.0,0.0005645751953125,3.0517578125e-05,1.1420259233564138
18284544,0.19925898022484034,-0.08000000000000006,-0.06278216067585163,0.0,-0.0029907533107689233,0.0,-0.063828732148977,0.0,0.0,0.0,1.1187325897626579,0.0222015380859375,60.0,-15.0,0.0004119873046875,0.0001678466796875,1.1304054581560194
18350080,0.20457836578134447,-0.08000000000000006,-0.06344789633294567,0.0,-0.0018349287365708733,0.0,-0.06321297257090919,0.0,0.0,0.0,1.121832468546927,0.0240325927734375,60.0,-15.0,0.0004119873046875,4.57763671875e-05,1.1418979931622744
18415616,0.1989808944053948,-0.08000000000000006,-0.061976099386811256,0.0,-0.0020505442616922664,0.0,-0.06593835409148596,0.0,0.0,0.0,1.130929296836257,0.02105712890625,60.0,-15.0,0.0003814697265625,0.0001220703125,1.1408636341802776
18481152,0.24318837455939502,-0.08000000000000006,-0.04458116950991098,0.0,-0.00131893818570461,0.0,-0.05690305825555697,0.0,0.0,0.0,1.1088866186328232,0.0460052490234375,60.0,-15.0,0.0007781982421875,4.57763671875e-05,1.2152262087911367
18546688,0.21128221601247787,-0.08000000000000006,-0.05618477921234444,0.0,-0.001986414933526248,0.0,-0.060784352652262896,0.0,0.0,0.0,1.1021307744085789,0.0272369384765625,60.0,-15.0,0.0004730224609375,7.62939453125e-05,1.1416072705760598
18612224,0.19435073889326304,-0.08000000000000006,-0.057901434251107275,0.0,-0.003101634618360549,0.0,-0.05920489915297367,0.0,0.0,0.0,1.0895284819416702,0.028839111328125,60.0,-15.0,0.0005035400390625,9.1552734375e-05,1.1124108014628291
18677760,0.18797174922656268,-0.08000000000000006,-0.06076750418287702,0.0,-0.002773983902443433,0.0,-0.056872647372074425,0.0,0.0,0.0,1.08953698258847,0.01922607421875,60.0,-15.0,0.000335693359375,6.103515625e-05,1.096253916155547
18743296,0.19111016776878387,-0.08000000000000006,-0.06340873113367707,0.0,-0.002786502445815131,0.0,-0.05978654194041155,0.0,0.0,0.0,1.0956797529943287,0.0121307373046875,60.0,-15.0,0.000244140625,0.0001678466796875,1.0927568497136235
18808832,0.23469100112561136,-0.08000000000000006,-0.05884471570607275,0.0,-0.002002282651119458,0.0,-0.049736379383830354,0.0,0.0,0.0,1.1018696213141084,0.029296875,60.0,-15.0,0.00054931640625,0.000244140625,1.1749976994469762
18874368,0.207252373569645,-0.08000000000000006,-0.06737638497725129,0.0,-0.0019697627121786354,0.0,-0.05750921645085327,0.0,0.0,0.0,1.114037082530558,0.02288818359375,60.0,-15.0,0.0004119873046875,0.0001220703125,1.1371821872889996
18939904,0.18643095390871167,-0.08000000000000006,-0.06760540971299633,0.0,-0.0019884356024704175,0.0,-0.05835057553485967,0.0,0.0,0.0,1.1186484550125897,0.0176239013671875,60.0,-15.0,0.000335693359375,0.0001678466796875,1.1145787024870515
19005440,0.18229139421600848,-0.08000000000000006,-0.06400919388397597,0.0,-0.001415377167177212,0.0,-0.06236261033336632,0.0,0.0,0.0,1.1177847213111818,0.0146484375,60.0,-15.0,0.0002899169921875,0.00018310546875,1.1067400458268821
19070976,0.1874651004327461,-0.08000000000000006,-0.06081392872147262,0.0,-0.0011150299169457867,0.0,-0.06163511463091709,0.0,0.0,0.0,1.1246502483263612,0.006866455078125,60.0,-15.0,0.0001373291015625,9.1552734375e-05,1.11532013816759
19136512,0.25458175130188465,-0.08000000000000006,-0.0456260985811241,0.0,-0.0010932490761206282,0.0,-0.064271786774043,0.0,0.0,0.0,1.121058939024806,0.0217437744140625,60.0,-15.0,0.000396728515625,0.0001373291015625,1.2062315829098225
19202048,0.2151609342545271,-0.08000000000000006,-0.054794466064777225,0.0,-0.001977252713004418,0.0,-0.06628995924256742,0.0,0.0,0.0,1.1211390029639006,0.02288818359375,60.0,-15.0,0.00042724609375,0.00018310546875,1.1559170298278332
19267584,0.20324973575770855,-0.08000000000000006,-0.0563629096141085,0.0,-0.0013150011473044287,0.0,-0.06685656140325591,0.0,0.0,0.0,1.118078650906682,0.03204345703125,60.0,-15.0,0.000579833984375,0.00018310546875,1.1486155516467988
19333120,0.19395290059037507,-0.08000000000000006,-0.058184036635793746,0.0,-0.0012301111055421643,0.0,-0.06912534986622632,0.0,0.0,0.0,1.1083378437906504,0.0199127197265625,60.0,-15.0,0.0003509521484375,7.62939453125e-05,1.1135781621560454
19398656,0.20025071839336306,-0.08000000000000006,-0.059082536841742694,0.0,-0.001224988498051971,0.0,-0.06801704614190385,0.0,0.0,0.0,1.1147933905012906,0.0290679931640625,60.0,-15.0,0.0005035400390625,7.62939453125e-05,1.1357036852277815
19464192,0.2508857747307047,-0.08000000000000006,-0.0485309050854994,0.0,-0.0013556073868130625,0.0,-0.05964921443955973,0.0,0.0,0.0,1.1056738491170108,0.032958984375,60.0,-15.0,0.000579833984375,0.0001220703125,1.1998351234942675
19529728,0.206258739461191,-0.08000000000000006,-0.058673661114880815,0.0,-0.0013460854574987025,0.0,-0.06573872658191249,0.0,0.0,0.0,1.1020994088612497,0.021514892578125,60.0,-15.0,0.000396728515625,0.000152587890625,1.1239492064341903
19595264,0.18991815426852554,-0.08000000000000006,-0.061993678187718615,0.0,-0.0013669244394804991,0.0,-0.06152575870510191,0.0,0.0,0.0,1.1039043674245477,0.020599365234375,60.0,-15.0,0.0003814697265625,0.000152587890625,1.1093738013878465
19660800,0.18579693243373185,-0.08000000000000006,-0.06144463681266643,0.0,-0.0014099586082920723,0.0,-0.0648716485593468,0.0,0.0,0.0,1.1075773406773806,0.0116729736328125,60.0,-15.0,0.0002288818359375,0.0001373291015625,1.097176463343203
19726336,0.1908098089043051,-0.08000000000000006,-0.0590636856504716,0.0,-0.0013365874488044938,0.0,-0.06503688939847052,0.0,0.0,0.0,1.0986462631262839,0.0153350830078125,60.0,-15.0,0.000274658203125,7.62939453125e-05,1.0992690911516547
19791872,0.2484876336529851,-0.08000000000000006,-0.04054151392483618,0.0,-0.000923679038123737,0.0,-0.05709537316579372,0.0,0.0,0.0,1.0832924717105925,0.0167083740234375,60.0,-15.0,0.00030517578125,0.0001068115234375,1.1698049763217568
19857408,0.2146446576807648,-0.08000000000000006,-0.049698357412125915,0.0,-0.0008244102480148285,0.0,-0.055479197268141434,0.0,0.0,0.0,1.0858424198813736,0.036163330078125,60.0,-15.0,0.0006256103515625,9.1552734375e-05,1.150545997545123
19922944,0.20651546167209744,-0.08000000000000006,-0.04939737610402517,0.0,-0.0012741069754156342,0.0,-0.05377040500752628,0.0,0.0,0.0,1.0871650716289878,0.03204345703125,60.0,-15.0,0.0005645751953125,0.0001220703125,1.1411446714773774
19988480,0.20398452307563275,-0.08000000000000006,-0.05068597217905335,0.0,-0.0013324780438779271,0.0,-0.056120033987099305,0.0,0.0,0.0,1.097968532703817,0.0203704833984375,60.0,-15.0,0.0003509521484375,4.57763671875e-05,1.1341351307928562
20054016,0.20032420800998807,-0.08000000000000006,-0.051476605294737965,0.0,-0.0012254309840500355,0.0,-0.054757847683504224,0.0,0.0,0.0,1.0977460034191608,0.0176239013671875,60.0,-15.0,0.00030517578125,4.57763671875e-05,1.1281835450790823
20119552,0.23479378269985318,-0.08000000000000006,-0.03894234402105212,0.0,-0.0018141325849683199,0.0,-0.06053377699572593,0.0,0.0,0.0,1.0990148494020104,0.0395965576171875,60.0,-15.0,0.000701904296875,0.0001678466796875,1.1919175665825605
20185088,0.20165847474709153,-0.08000000000000006,-0.04766987354378216,0.0,-0.001999613804400724,0.0,-0.0570952482521534,0.0,0.0,0.0,1.1068852795287967,0.029296875,60.0,-15.0,0.000518798828125,0.0001220703125,1.1509397276677191
20250624,0.19238806678913534,-0.08000000000000006,-0.04680543165886775,0.0,-0.0018814113236658159,0.0,-0.058301298384321854,0.0,0.0,0.0,1.1107121175155044,0.0267791748046875,60.0,-15.0,0.0004730224609375,0.0001068115234375,1.1427719737403095
20316160,0.19295774050988257,-0.08000000000000006,-0.04664642788702622,0.0,-0.001237199045590387,0.0,-0.053305079200072214,0.0,0.0,0.0,1.1040864484384656,0.023345947265625,60.0,-15.0,0.00042724609375,0.000152587890625,1.139028473291546
20381696,0.19362520170398057,-0.08000000000000006,-0.04868730218731798,0.0,-0.0013406075986495125,0.0,-0.05476746128988452,0.0,0.0,0.0,1.117424274329096,0.017852783203125,60.0,-15.0,0.0003204345703125,9.1552734375e-05,1.144001885317266
20447232,0.23148899246007204,-0.08000000000000006,-0.03639951811055653,0.0,-0.002196785021624237,0.0,-0.06383588808239438,0.0,0.0,0.0,1.124965196941048,0.033416748046875,60.0,-15.0,0.000579833984375,9.1552734375e-05,1.207331445068121
20512768,0.21099106513429433,-0.08000000000000006,-0.04356342164101079,0.0,-0.0017943111142812995,0.0,-0.060991362668573856,0.0,0.0,0.0,1.1228356529027224,0.0386810302734375,60.0,-15.0,0.0006866455078125,0.0001678466796875,1.1859671818092465
20578304,0.20087332499679178,-0.08000000000000006,-0.04559762452845462,0.0,-0.0016045250440583914,0.0,-0.058919566188706085,0.0,0.0,0.0,1.1131658544763923,0.0327301025390625,60.0,-15.0,0.0005645751953125,7.62939453125e-05,1.1605638884939253
20643840,0.1954181413166225,-0.08000000000000006,-0.046790330234216526,0.0,-0.000998158472157229,0.0,-0.049537219281774014,0.0,0.0,0.0,1.107622210867703,0.0254058837890625,60.0,-15.0,0.0004425048828125,7.62939453125e-05,1.1510321022942662
20709376,0.1926102361176163,-0.08000000000000006,-0.04899713856866583,0.0,-0.001152883824033779,0.0,-0.04630052106222138,0.0,0.0,0.0,1.0970718134194613,0.0311279296875,60.0,-15.0,0.0005340576171875,6.103515625e-05,1.1442907243035734
20774912,0.22887502948287874,-0.08000000000000006,-0.0489284205250442,0.0,-0.0011943172639803379,0.0,-0.057717241026693955,0.0,0.0,0.0,1.1005236776545644,0.0189971923828125,60.0,-15.0,0.0003662109375,0.0001983642578125,1.16032905690372
20840448,0.21056921733543277,-0.08000000000000006,-0.05593523636343889,0.0,-0.0009574616615282139,0.0,-0.05755410261917859,0.0,0.0,0.0,1.1245133900083601,0.0354766845703125,60.0,-15.0,0.000640869140625,0.0001983642578125,1.175889691337943
20905984,0.19646976666990668,-0.08000000000000006,-0.05949934176169336,0.0,-0.001024846412747138,0.0,-0.05641871693660505,0.0,0.0,0.0,1.113813407253474,0.02105712890625,60.0,-15.0,0.000396728515625,0.00018310546875,1.1341918287798762
