attempt,collected_frames,pan/theta_star_front,pan/theta_star_rear,pan/argmax_bin_front,pan/argmax_bin_rear,pan/pivot_half_base_m,pan/min_hinge_reach_m,pan/flipper_delta_front,pan/flipper_delta_rear
0,3145728,0.07412608733284287,0.19268891669344157,2.152141908183694,12.275041952729225,0.2559989159926772,0.1500000060768798,-0.006561753207279253,-0.2707057073712349
0,3276800,-0.019389942605557736,0.1286189120160998,1.704036473631859,12.632996832529702,0.25599891689916454,0.150000007028381,0.11900526216530125,0.12421594019183733
0,3407872,-0.03071209997870028,0.1326587299699895,1.6824107011780143,12.641123183071613,0.25599892041645944,0.1500000071246177,0.09988817261182703,0.13205937866587192
0,3538944,0.021150061991647817,0.15258460358018056,1.9096886804327369,12.488971188664436,0.2559989143628627,0.15000000619329512,0.07416850048321066,-0.09353080825530924
0,3670016,0.049741267182980664,0.19447666394989938,2.0803921343758702,12.278658121824265,0.2559989164583385,0.1500000066589564,-0.01006395187596354,-0.24849278631154448
0,3801088,0.061241110030096024,0.2062415627297014,2.1421719156205654,12.202893435955048,0.2559989173896611,0.15000000642612576,-0.027541777160422498,-0.27013474761042744
0,3932160,0.06357481464510784,0.2024826187407598,2.0994093380868435,12.226390108466148,0.255998918088153,0.15000000630971044,-0.03872790099649137,-0.25275822717230767
0,4063232,0.055308851529844105,0.20455699134618044,2.0956985726952553,12.273533195257187,0.2559989152941853,0.15000000677537173,-0.058952658348971454,-0.253169939853251
0,4194304,0.0775519625749439,0.19112248648889363,2.117393458262086,12.282626084983349,0.25599891785532236,0.15000000630971044,-0.029602248132505338,-0.2731362652266398
0,4325376,0.07238393345585792,0.16783971590603564,2.0843548559149108,12.684623688062032,0.2559989129503568,0.1500000060722232,0.37983067609602583,0.24137883816535274
0,4456448,0.05643856154347304,0.17310994991566986,2.07205075211823,12.707261882722378,0.25599891250021756,0.15000000596046448,0.3272729068994522,0.2343249892583117
0,4587520,-0.0173777484042148,0.24213948077522218,2.064362564124167,12.36727099120617,0.255998914828524,0.15000000747386366,0.0725115226196067,0.013701622705298178
0,4718592,0.020285416384012933,0.22546885663177818,2.0524738114327192,12.23148862272501,0.2559989173896611,0.15000000689178705,-0.08275042535387911,-0.17210584256099537
0,4849664,0.021012054132370395,0.23663366422988474,2.046217203140259,12.202876560389996,0.25599891832098365,0.15000000677537173,-0.166644346434623,-0.2257200520252809
0,4980736,0.024512765754025168,0.23634124372620136,2.063222322613001,12.21117752790451,0.2559989152941853,0.15000000619329512,-0.1562884165905416,-0.22735386458225548
