attempt,collected_frames,rew/flipper_penalty,rew/pitch_penalty,rew/terminal_bonus,rew/total_reward
1,38797312,-0.003785492141105351,-9.186959769635905e-05,-0.0003509521484375,-0.004228313922794769
1,38928384,-0.0033294525110250106,-5.52980165906547e-05,-0.00286865234375,-0.006253377386201464
1,39059456,-0.0028202961384522496,-3.1411080776422295e-05,4.57763671875e-05,-0.002805930828799319
1,39190528,-0.0032755182146502193,-2.4041326277313146e-05,0.0030364990234375,-0.00026306050222046906
1,39321600,-0.005949831887846813,-0.0003419078148851895,0.000823974609375,-0.005467508292895218
1,39452672,-0.0037802035549248103,-4.4783202270082256e-05,0.0004119873046875,-0.0034129993109672796
1,39583744,-0.0030069664935581386,-2.0309129922679858e-05,0.002044677734375,-0.0009825978918343026
1,39714816,-0.003239377481804695,-2.204637046077096e-05,0.0042724609375,0.0010110371113114525
1,39845888,-0.004379315296318964,-2.0770679839188233e-05,0.0014190673828125,-0.0029810185819769686
1,39976960,-0.006568971090018749,-3.543092253721625e-05,0.000213623046875,-0.006390778938566655
1,40108032,-0.0027312930214975495,-1.9413666336731694e-05,0.002288818359375,-0.0004618883481271041
1,40239104,-0.005067817399321939,-2.3748560053604706e-05,0.0011444091796875,-0.003946692491354042
1,40370176,-0.005156906441698084,-3.3902102870797535e-05,0.0009002685546875,-0.004290459659387125
1,40501248,-0.0041847469910862856,-0.00014294953129478927,0.001007080078125,-0.0033204595511051593
1,40632320,-0.004425448354595574,-5.1238806136666426e-05,0.0004730224609375,-0.004003664664196549
1,40763392,-0.003665741242002696,-3.583251150018896e-05,-0.0001678466796875,-0.0038693892533956387
1,40894464,-0.0029313732320588315,-2.1830474281614443e-05,0.0028076171875,-0.00014558643988493714
1,41025536,-0.004081371933352784,-2.137205568431e-05,0.0026397705078125,-0.0014629735014750622
1,41156608,-0.0060654156004602555,-2.764886018269408e-05,0.000823974609375,-0.005268439855171891
1,41287680,-0.005727188421587925,-0.00014439395810939004,0.001800537109375,-0.0040708183128117525
1,41418752,-0.0037639055135514354,-4.212037741524455e-05,-1.52587890625e-05,-0.0038212581644074817
1,41549824,-0.004003930860562832,-2.5988864450710025e-05,0.0006561279296875,-0.0033736977511580335
1,41680896,-0.0046137870085658506,-3.060439803448389e-05,0.0036163330078125,-0.001028024951210682
1,41811968,-0.003355339767949772,-2.7874780869296956e-05,0.0010833740234375,-0.002299840557952848
1,41943040,-0.003998792211859836,-2.4828757901218523e-05,-0.000274658203125,-0.004298279196518706
1,42074112,-0.0038952097747824155,-2.1271242403031465e-05,0.0014495849609375,-0.0024668961104907794
1,42205184,-0.0036521427264233353,-0.00015457319830147753,0.0007171630859375,-0.0030895528552719043
1,42336256,-0.00272246900749451,-2.70679134501961e-05,0.0017242431640625,-0.0010252937267978268
1,42467328,-0.003017949449713342,-1.8954569313223146e-05,0.0029449462890625,-9.195764596370282e-05
1,42598400,-0.0031023424580780556,-2.6928204917453513e-05,0.00518798828125,0.002058717620002426
1,42729472,-0.003062503144974471,-2.350594311195664e-05,0.0033721923828125,0.00028618327814911027
1,42860544,-0.0031052750418893993,-2.3511471795245598e-05,0.00054931640625,-0.0025794700873120746
1,42991616,-0.0027877715201611863,-4.4039077749857825e-05,-0.0009918212890625,-0.0038236318864619534
1,43122688,-0.002290210650244262,-2.0075736713920378e-05,0.000762939453125,-0.001547346889765322
1,43253760,-0.003027609607670456,-1.3953263326982324e-05,0.00201416015625,-0.0010274027035848121
1,43384832,-0.0027613519723672653,-1.7204634140455255e-05,0.001708984375,-0.0010695721925912949
1,43515904,-0.004515970269494574,-2.9443911614635e-05,0.0006866455078125,-0.0038587313110838295
1,43646976,-0.003265960287535563,-2.5670223323004393e-05,0.001373291015625,-0.0019183395033905981
1,43778048,-0.0034798894193954766,-6.166860170253585e-05,0.001678466796875,-0.0018630621948432236
1,43909120,-0.00521224933436315,-0.00022672020600111864,-0.000396728515625,-0.0058324826995885815
1,44040192,-0.004700968780525727,-5.011410135580263e-05,-0.0023651123046875,-0.007116115558346792
1,44171264,-0.006178608688060194,-0.00038285719180919386,-0.001983642578125,-0.008544586650259589
1,44302336,-0.004431792125615175,-0.0005088088582851924,-0.0002899169921875,-0.00523051797563312
1,44433408,-0.0039363096348097315,-0.00016736554721319408,-0.000579833984375,-0.00468126696841864
1,44564480,-0.004397292499561445,-0.00010532711559108066,-0.000823974609375,-0.0053265024807842565
1,44695552,-0.004156884768235614,-4.693703181146702e-05,-0.0002288818359375,-0.004432703613019839
1,44826624,-0.004316514950915007,-2.3355577141614958e-05,0.0011138916015625,-0.0032259789577437914
1,44957696,-0.003237278941014665,-1.7833007461831585e-05,0.00189208984375,-0.0013630220582854236
1,45088768,-0.002814497893268708,-1.7764370767281434e-05,0.00146484375,-0.0013674185101990588
1,45219840,-0.0024860772955435095,-1.7966787510204085e-05,0.0019073486328125,-0.000596695409512904
1,45350912,-0.0038857145536894677,-0.00019760529579571084,-0.00018310546875,-0.004266145550900546
1,45481984,-0.0030428403206315124,-5.3129103491755814e-05,0.0012054443359375,-0.001890448685571755
1,45613056,-0.002445728028760641,-2.5965831071061984e-05,0.0008392333984375,-0.0016324605194313335
1,45744128,-0.0028206731367390603,-2.3672457714951634e-05,0.001617431640625,-0.0012269139106138027
1,45875200,-0.0030373164463526336,-1.6328127287579264e-05,-0.00054931640625,-0.003602961032811436
1,46006272,-0.0033060823461710243,-4.893544811324091e-05,-0.000579833984375,-0.003934851753456314
1,46137344,-0.0028122078074375167,-2.1148084897504305e-05,0.002105712890625,-0.0007276430501406139
1,46268416,-0.00443934724535211,-6.192034250318557e-05,0.0012359619140625,-0.00326530562415428
1,46399488,-0.0042125813797611045,-2.5622872712460776e-05,0.002349853515625,-0.001888350709577935
1,46530560,-0.0037546745897998335,-2.1661881135059957e-05,0.001922607421875,-0.0018537290529820893
1,46661632,-0.002912320636824006,-1.8314469727442884e-05,0.002197265625,-0.0007333694752560405
1,46792704,-0.003995781056801206,-1.9012496395021117e-05,0.0027313232421875,-0.001283470345697424
1,46923776,-0.0031277023153961636,-3.9102412912939144e-05,-0.000335693359375,-0.003502498134821508
1,47054848,-0.0034163738437200664,-2.110818959977223e-05,-0.0018768310546875,-0.005314313096278056
1,47185920,-0.00456832436248078,-0.00018770209567264828,0.0010833740234375,-0.0036726139705933747
1,47316992,-0.0035797483888018178,-2.668409874218014e-05,0.0009002685546875,-0.0027061638916165975
1,47448064,-0.004331175381594221,-1.836321644077543e-05,0.000518798828125,-0.0038307397539938393
1,47579136,-0.0034918923975055804,-1.787445181378189e-05,0.0025634765625,-0.0009462902976338228
1,47710208,-0.003418954138396657,-2.0291894259116816e-05,0.0018157958984375,-0.001623450058104936
1,47841280,-0.0034590401155583095,-1.8774268383481285e-05,0.002105712890625,-0.0013721015238843393
1,47972352,-0.004919454233458964,-4.353435244297543e-05,0.000396728515625,-0.004566260025967495
1,48103424,-0.004275823977877735,-2.9231225596504373e-05,0.0021820068359375,-0.0021230483721410565
1,48234496,-0.004542994771327358,-2.8711230157796308e-05,0.0045928955078125,2.118946258633514e-05
1,48365568,-0.00619512541743461,-5.3696477209541627e-05,0.0027618408203125,-0.003486981149762869
1,48496640,-0.0037875361449550837,-2.338710527993726e-05,0.0012664794921875,-0.0025444437701480638
1,48627712,-0.0036052009636478033,-2.3773288674533433e-05,0.0007476806640625,-0.002881293617974734
1,48758784,-0.0032644754919601837,-2.4762681860579505e-05,3.0517578125e-05,-0.0032587206201242225
1,48889856,-0.003746701684576692,-2.2728420745465883e-05,0.00140380859375,-0.002365621537592233
1,49020928,-0.004573772259391262,-2.97193822831332e-05,0.0008392333984375,-0.0037642583793058293
1,49152000,-0.0031492998969042674,-2.9473959926917814e-05,0.0010223388671875,-0.0021564349749496614
1,49283072,-0.003722446574101923,-1.909802762156687e-05,0.0034332275390625,-0.000308293927446357
1,49414144,-0.005262978451355593,-1.814177869619016e-05,0.0048065185546875,-0.0004746016074932413
1,49545216,-0.002619854882141226,-1.7844608052541844e-05,0.0019378662109375,-0.0006998333037699922
1,49676288,-0.002605188146844739,-2.086623949537625e-05,0.0017242431640625,-0.0009018112441481207
1,49807360,-0.0034290386338398093,-2.2920391586467304e-05,0.0005645751953125,-0.0028873838095933024
1,49938432,-0.0035939770277764183,-2.3637579843693857e-05,0.0015869140625,-0.002030700529303431
1,50069504,-0.0034238467324030353,-2.1886760364964175e-05,0.004119873046875,0.0006741396127836197
1,50200576,-0.0040885002872528275,-2.3116515379228986e-05,0.002227783203125,-0.0018838336418411927
1,50331648,-0.0035197389352106256,-2.6005268537687698e-05,0.0002593994140625,-0.0032863178935258475
1,50462720,-0.0023750617747282377,-2.6332293757036496e-05,0.0006561279296875,-0.001745266172747506
1,50593792,-0.0027174573642696487,-1.7499489800343326e-05,0.00274658203125,1.162519765784964e-05
1,50724864,-0.00333970764404512,-4.046341099694928e-05,0.0025177001953125,-0.0008624708489151089
1,50855936,-0.003631719919212628,-2.348721869793735e-05,0.002960205078125,-0.0006950020792828582
1,50987008,-0.0038813767951069167,-3.781365953159366e-05,0.002166748046875,-0.0017524125255476974
1,51118080,-0.004278901124052936,-2.65203809135528e-05,0.002685546875,-0.0016198746216105064
1,51249152,-0.004753789107780904,-2.8211665210164938e-05,0.003143310546875,-0.00163865392551088
1,51380224,-0.004285183738829801,-2.6638777541165837e-05,0.002288818359375,-0.002022971764745307
1,51511296,-0.004448160296306014,-9.927601020365273e-05,0.00067138671875,-0.0038759804451728996
1,51642368,-0.002494161980393983,-0.00011453216802692623,7.62939453125e-05,-0.002532400253130618
1,51773440,-0.0028287475051911315,-2.5287013826869043e-05,0.0022430419921875,-0.0006109924952397705
1,51904512,-0.003877254110193462,-2.332660780268725e-05,0.001495361328125,-0.0024052194326031895
1,52035584,-0.003515372407491668,-1.954328465103572e-05,0.0018768310546875,-0.0016580846713623032
1,52166656,-0.0026271698443451896,-0.00012813449089321693,-0.000396728515625,-0.003152032957132178
1,52297728,-0.0027021031546610175,-0.00013532487537304405,-0.000701904296875,-0.0035393323178141145
1,52428800,-0.003811068070717738,-2.8801253307619845e-05,-0.001678466796875,-0.005518307603779249
1,52559872,-0.004011588323919568,-2.2677716813745974e-05,0.0001220703125,-0.003912195724296907
1,52690944,-0.0023596960554641555,-5.79693350175603e-05,0.000518798828125,-0.001898848099699535
1,52822016,-0.003620723684434779,-2.0777953352535405e-05,0.00421142578125,0.0005699242246919312
1,52953088,-0.002543453671023599,-1.9780535851054992e-05,0.002655029296875,9.179519838653505e-05
1,53084160,-0.002634921593198669,-2.2735155994269007e-05,0.0019073486328125,-0.0007503080623791902
1,53215232,-0.003511287295623333,-5.2846634787329094e-05,0.0008392333984375,-0.0027248725887147884
1,53346304,-0.0024493654764228268,-0.00017630356435915928,-0.00091552734375,-0.0035409835923019273
1,53477376,-0.003237919765524566,-0.00027135407481182483,-0.002227783203125,-0.005736159012485587
1,53608448,-0.003234452569813584,-2.6697783866325153e-05,0.0010223388671875,-0.0022388114716704877
1,53739520,-0.003180879479259602,-1.8070623937660457e-05,0.00115966796875,-0.0020392821352288593
1,53870592,-0.003172045573592186,-7.748097677051646e-05,0.00103759765625,-0.002211928880569758
1,54001664,-0.00290819649308105,-0.0001846292715299569,-0.0005645751953125,-0.0036573800734913675
1,54132736,-0.0032669364827597747,-9.068105282494798e-05,-0.0005340576171875,-0.003891675087288604
1,54263808,-0.0029512932978832396,-2.4899367844000153e-05,-0.00103759765625,-0.004013790251065075
1,54394880,-0.0023979001089173835,-3.050688680161784e-05,-0.000885009765625,-0.003313416793844226
1,54525952,-0.0022676428616250632,-2.6488605790575548e-05,-4.57763671875e-05,-0.002339907875011704
1,54657024,-0.0038514281404786743,-2.1215668255081255e-05,-1.52587890625e-05,-0.0038879025387359434
1,54788096,-0.003250365332860383,-8.16162652768071e-05,-0.0005340576171875,-0.0038660392688143475
1,54919168,-0.003879903420966002,-0.00031084834125749694,-0.0002288818359375,-0.004419602212692553
1,55050240,-0.0032369125001423527,-3.438103458108799e-05,-0.0021514892578125,-0.0054227827326940314
1,55181312,-0.003077121844398789,-2.0582082868259022e-05,-0.0002288818359375,-0.0033265856891375734
1,55312384,-0.0031776462546986295,-8.599549890675462e-05,-0.0003204345703125,-0.0035839502966155123
1,55443456,-0.004902961551124463,-0.0002632788091432303,-0.0014495849609375,-0.006615787123791961
1,55574528,-0.003789474671066273,-2.4672526521385407e-05,-0.000946044921875,-0.004760192251524131
1,55705600,-0.0027622080597211607,-2.9018521729540225e-05,-0.0020294189453125,-0.004820645501240506
1,55836672,-0.003395609943254385,-2.1912790757028233e-05,0.00018310546875,-0.0032344172673219873
1,55967744,-0.0028537588095787214,-2.0994363879367484e-05,0.00042724609375,-0.002447507105443947
1,56098816,-0.0030163862411427544,-5.694123311172916e-05,-0.001251220703125,-0.004324548299791786
1,56229888,-0.003317773511298583,-2.4674733509755242e-05,0.0001068115234375,-0.0032356366909880308
1,56360960,-0.0031015654258226277,-3.390767406585837e-05,-0.0001373291015625,-0.0032728022356423025
1,56492032,-0.004015929194792989,-8.385789526244025e-05,-0.00152587890625,-0.005625665993647999
1,56623104,-0.0032701628842914943,-4.3162615526171066e-05,-0.001861572265625,-0.005174897765300557
1,56754176,-0.0032627842538204277,-2.6445157701004973e-05,-0.0013885498046875,-0.004677779218582145
1,56885248,-0.00271202711519436,-2.889401292804905e-05,-0.0003509521484375,-0.0030918732854843256
1,57016320,-0.002369188843658776,-8.030248335444412e-05,0.0001983642578125,-0.0022511270803988737
1,57147392,-0.0026609304750309093,-2.1857800419411433e-05,-0.0024261474609375,-0.005108935697535344
1,57278464,-0.003329991566715762,-8.14677828486765e-05,-0.0016021728515625,-0.005013632122427225
1,57409536,-0.0029026477568550035,-2.180913027416409e-05,-0.0014190673828125,-0.004343524259638798
1,57540608,-0.0027233017808612203,-2.023145442819896e-05,-0.0003204345703125,-0.003063967774323828
1,57671680,-0.0025836949880613247,-1.5197601754834977e-05,0.0001678466796875,-0.002431045881621685
1,57802752,-0.00262014379586617,-0.00020882469663519032,-0.0020294189453125,-0.004858387508193118
1,57933824,-0.0032142234722414287,-1.5690325817274697e-05,-0.0003662109375,-0.0035961247499471938
1,58064896,-0.0030404881963477237,-1.863627922205069e-05,0.0019989013671875,-0.0010602231322991429
1,58195968,-0.0037180203344178153,-1.6824904236045768e-05,-0.000518798828125,-0.004253644235632237
1,58327040,-0.00392164535332995,-0.00018950100927384028,-0.0013427734375,-0.005453255158499815
1,58458112,-0.0041275598287029425,-0.00023468357005640428,-0.0026397705078125,-0.007001981065513974
1,58589184,-0.0029717920515395235,-2.0353985831889077e-05,0.0006256103515625,-0.002366535688906879
1,58720256,-0.0031696214919065824,-2.0417534074113064e-05,0.001953125,-0.0012369140040391358
1,58851328,-0.0033219414835912175,-1.6419742536299964e-05,0.0001983642578125,-0.003139997006201156
1,58982400,-0.003968283517679083,-1.822195531531179e-05,0.0005035400390625,-0.00348296542188109
1,59113472,-0.004609235951647861,-9.652381874047933e-05,0.0001983642578125,-0.004507395506607281
1,59244544,-0.003111755479039857,-1.848630896006398e-05,-0.0019073486328125,-0.005037590356550936
1,59375616,-0.003369405416378868,-1.8416659870013063e-05,-0.001739501953125,-0.005127324031491298
1,59506688,-0.0034332260675000725,-1.8154615275989272e-05,-7.62939453125e-05,-0.0035276745720693725
1,59637760,-0.003386415592103731,-1.6580437630864253e-05,0.000732421875,-0.0026705741929617943
1,59768832,-0.0035360891506570624,-1.6694784946480468e-05,0.0022735595703125,-0.0012792242973773682
1,59899904,-0.0035532332458387828,-1.5770720771968172e-05,0.0002593994140625,-0.0033096045585807587
1,60030976,-0.0052457488873187685,-1.1563379196388723e-05,0.0,-0.0052573122352441715
1,60162048,-0.0049645655635686126,-1.398970587729309e-05,0.00054931640625,-0.004429238848388195
1,60293120,-0.00474465870502172,-1.5172232252780304e-05,-0.0019073486328125,-0.006667179622127151
1,60424192,-0.0046045666276768316,-1.633711441684227e-05,-0.0011138916015625,-0.00573479542390487
1,60555264,-0.004631203439203091,-1.478901376117392e-05,-0.0018310546875,-0.006477047138105263
1,60686336,-0.004544445640931372,-1.7606494431277042e-05,-0.0001373291015625,-0.004699381237514899
1,60817408,-0.004661903170926962,-1.7807891580901014e-05,0.000885009765625,-0.003794701268816425
