attempt,collected_frames,explosions/rate,explosions/dirty_transitions
1,55967744,0.0,0
1,56098816,0.0,0
1,56229888,0.0,0
1,56360960,0.0,0
1,56492032,0.0,0
1,56623104,0.0,0
1,56754176,0.0,0
1,56885248,0.0,0
1,57016320,0.0,0
1,57147392,0.0,0
1,57278464,0.0,0
1,57409536,0.0,0
1,57540608,0.0,0
1,57671680,0.0,0
1,57802752,0.0,0
1,57933824,0.0,0
1,58064896,0.0,0
1,58195968,0.0,0
1,58327040,0.0,0
1,58458112,0.0,0
1,58589184,0.0,0
1,58720256,0.0,0
1,58851328,0.0,0
1,58982400,0.0,0
1,59113472,0.0,0
1,59244544,0.0,0
1,59375616,0.0,0
1,59506688,0.0,0
1,59637760,0.0,0
1,59768832,0.0,0
1,59899904,0.0,0
1,60030976,0.0,0
1,60162048,0.0,0
1,60293120,0.0,0
1,60424192,0.0,0
1,60555264,0.0,0
1,60686336,0.0,0
1,60817408,0.0,0
