collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
26214400,0.00020599365234375,4.57763671875e-05,0.0
26345472,7.62939453125e-05,2.288818359375e-05,0.0
26476544,0.0001485433923192771,8.015460278614457e-05,0.0
26607616,9.1552734375e-05,7.62939453125e-05,0.0
26738688,9.1552734375e-05,3.0517578125e-05,0.0
26869760,6.866455078125e-05,3.0517578125e-05,0.0
27000832,4.57763671875e-05,7.62939453125e-06,0.0
27131904,0.0001220703125,3.814697265625e-05,0.0
27262976,9.1552734375e-05,3.0517578125e-05,0.0
27394048,5.340576171875e-05,3.0517578125e-05,0.0
27525120,0.0009199395237198795,0.00014707266566265062,0.0
27656192,0.0002288818359375,0.0001373291015625,0.0
27787264,0.00018310546875,7.62939453125e-05,0.0
27918336,0.000396728515625,0.0,0.0
28049408,0.0001983642578125,3.814697265625e-05,0.0
28180480,6.103515625e-05,5.340576171875e-05,0.0
28311552,0.00014495849609375,5.340576171875e-05,0.0
28442624,0.00023651123046875,4.57763671875e-05,0.0
28573696,0.00026987834149096385,0.00017133965549698794,0.0
28704768,0.00025177001953125,0.00022125244140625,0.0
28835840,8.392333984375e-05,9.1552734375e-05,0.0
28966912,3.814697265625e-05,7.62939453125e-06,0.0
29097984,5.340576171875e-05,7.62939453125e-06,0.0
29229056,8.392333984375e-05,4.57763671875e-05,0.0
29360128,6.866455078125e-05,5.340576171875e-05,0.0
29491200,4.57763671875e-05,4.57763671875e-05,0.0
29622272,9.265577936746988e-05,7.35363328313253e-06,0.0
29753344,5.340576171875e-05,7.62939453125e-06,0.0
29884416,3.0517578125e-05,0.0,0.0
30015488,0.00020599365234375,0.0,0.0
30146560,0.00014495849609375,9.1552734375e-05,0.0
30277632,0.0001678466796875,6.866455078125e-05,0.0
30408704,0.00028228759765625,7.62939453125e-06,0.0
30539776,9.918212890625e-05,0.0,0.0
30670848,0.0008824359939759036,0.0001235410391566265,0.0
30801920,0.00019073486328125,0.00022125244140625,0.0
30932992,0.0001373291015625,0.00011444091796875,0.0
31064064,7.62939453125e-06,4.57763671875e-05,0.0
31195136,3.0517578125e-05,5.340576171875e-05,0.0
31326208,3.814697265625e-05,6.103515625e-05,0.0
