attempt,collected_frames,rew/progress,rew/goal_velocity,rew/posture_swing,rew/stabilization,rew/step_penalty,rew/terminal_bonus,rew/total_reward
1,7667712,-0.6927032000385225,0.09167254233034328,-0.11793212033808231,-0.2000389158492908,0.0,-0.3444671630859375,-1.2634550475049764
1,7733248,-0.7202270687557757,0.10268329150858335,-0.12626905890647322,-0.2035201742546633,0.0,-1.0379791259765625,-1.985179983312264
1,7798784,-0.7059566066600382,0.08676987458602525,-0.10154634236823767,-0.19977334886789322,0.0,-0.286102294921875,-1.2065813045483083
1,7864320,-0.6989942006766796,0.07605156186036766,-0.11691530846292153,-0.19873561593703926,0.0,-0.2735137939453125,-1.2120499608572572
1,7929856,-0.7332946080714464,0.11962667929765303,-0.10328805650351569,-0.20177200820762664,0.0,-1.025390625,-1.9441044102422893
1,7995392,-0.7575422301888466,0.13297981536015868,-0.06823228978100815,-0.20086996804457158,0.0,-0.29754638671875,-1.191211060155183
1,8060928,-0.6901891375891864,0.07307868069619872,-0.11087168584344909,-0.2003402531845495,0.0,-0.0560760498046875,-0.9843396538635716
1,8126464,-0.7410070477053523,0.11743141167244175,-0.08737765820114873,-0.2004199227085337,0.0,-1.0700225830078125,-1.981295125791803
1,8192000,-0.6973680858500302,0.07862437071162276,-0.11817690299358219,-0.19908585341181606,0.0,-0.341033935546875,-1.277026112889871
1,8257536,-0.7336603314615786,0.10104468000645284,-0.09512834291672334,-0.20089996501337737,0.0,-1.0528564453125,-1.9814564941916615
1,8323072,-0.702835951000452,0.08859598076378461,-0.09397406067000702,-0.20099152310285717,0.0,-0.290679931640625,-1.1998435920104384
1,8388608,-0.7045574653893709,0.07155400817282498,-0.09120973918470554,-0.20034481910988688,0.0,-0.2758026123046875,-1.2003182643675245
1,8454144,-0.7307201586663723,0.1184599670523312,-0.07992704643402249,-0.2014808296225965,0.0,-1.013946533203125,-1.9075590246357024
1,8519680,-0.7473504710942507,0.14141114833182655,-0.0786301136831753,-0.2032740724971518,0.0,-0.286102294921875,-1.173931711819023
1,8585216,-0.6897241892293096,0.06475186282477807,-0.0904790997155942,-0.19882898649666458,0.0,-0.0263214111328125,-0.9405729211866856
1,8650752,-0.7424143645912409,0.1215567203325918,-0.07904916445841081,-0.2006459920667112,0.0,-1.0746002197265625,-1.97509561968036
1,8716288,-0.6960879578255117,0.0841419181379024,-0.10710350214503706,-0.20015290786977857,0.0,-0.3204345703125,-1.2396086292574182
1,8781824,-0.7285862835124135,0.10110310436721193,-0.09618202593992464,-0.20288867386989295,0.0,-1.059722900390625,-1.986233590170741
1,8847360,-0.6926940162666142,0.10280552587937564,-0.1167782160337083,-0.2023943872191012,0.0,-0.240325927734375,-1.149345202371478
1,8912896,-0.6921635214239359,0.07663926802342758,-0.12250216380925849,-0.20219242793973535,0.0,-0.2323150634765625,-1.1724912782665342
1,8978432,-0.7260123468004167,0.114646644302411,-0.08500256016850471,-0.20142212591599673,0.0,-0.9830474853515625,-1.8807832151651382
1,9043968,-0.7383755571208894,0.14463973764213733,-0.06775269231729908,-0.20290372392628342,0.0,-0.2895355224609375,-1.1539277569390833
1,9109504,-0.6995746064931154,0.06574694594019093,-0.0978207943844609,-0.19988318264950067,0.0,-0.0560760498046875,-0.9875644231215119
1,9175040,-0.7332703620195389,0.12331026853962612,-0.08727101961267181,-0.20146537979599088,0.0,-1.013946533203125,-1.912601251155138
1,9240576,-0.7025143392384052,0.08004275616258383,-0.08277204626938328,-0.1990393690066412,0.0,-0.3971099853515625,-1.301392981549725
1,9306112,-0.7317785881459713,0.0916468207287835,-0.06668163550784811,-0.19921761914156377,0.0,-0.986480712890625,-1.8924561655148864
1,9371648,-0.7028049533255398,0.10417067984235473,-0.09393073566025123,-0.1987644755281508,0.0,-0.43487548828125,-1.3261915540788323
1,9437184,-0.6972501296550035,0.07405238260980695,-0.10271978087257594,-0.19822878192644566,0.0,-0.1682281494140625,-1.0923031338024884
1,9502720,-0.7346762935630977,0.10822723410092294,-0.08607208030298352,-0.20118936547078192,0.0,-0.991058349609375,-1.9047418466070667
1,9568256,-0.7598822889849544,0.14022746912087314,-0.05349804271099856,-0.20166899356991053,0.0,-0.322723388671875,-1.1975452424958348
1,9633792,-0.6892752251587808,0.0775961835461203,-0.09651613372261636,-0.19739680329803377,0.0,0.0514984130859375,-0.8540645374450833
1,9699328,-0.7392661413177848,0.11979912908282131,-0.0807312845136039,-0.20166039606556296,0.0,-1.100921630859375,-2.0027654946316034
1,9764864,-0.7034973106347024,0.07949553345679305,-0.08778412477113307,-0.19782315928023309,0.0,-0.3673553466796875,-1.2769224345684052
