attempt,collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/accel_p95,shock/accel_p99
1,6619136,2.9694145005196333,9.669932812452316,0.05664097326734918,5.408785208604883e-06,0.002714655890713402,0.0,3.0646208763122558,3.0842815399169923,3.177832567691803
1,6684672,2.9860774390399456,10.066350042819977,0.06663807800850918,1.0275107111823445e-05,0.00480201839854999,0.0,3.0927775382995604,3.1454833149909973,3.2105333733558656
1,6750208,3.0207986310124397,10.06558083742857,0.08043850134345121,5.446458046343139e-06,0.002727173290168139,0.0,3.13665132522583,3.1759830117225647,3.217676067352295
1,6815744,3.0429528392851353,9.832653231918812,0.07831446983618662,3.434340957397808e-06,0.0017583825701876776,0.0,3.1583861827850344,3.2127232670783994,3.2489245438575747
1,6881280,2.9300787020474672,9.941062338650227,0.06599559968117319,4.712852335941875e-06,0.0020443824932954158,0.0,3.052123785018921,3.1011749744415282,3.1361654114723208
1,6946816,3.0171097442507744,9.905220720916986,0.0833529776573414,3.736770522788646e-06,0.0016822159338971687,0.0,3.1599462985992433,3.18214066028595,3.2078692531585693
1,7012352,2.9604261107742786,9.633018612861633,0.06061850632249843,4.5313277743375124e-06,0.0023117544292290404,0.0,3.081780934333801,3.1056638956069946,3.1429619455337527
1,7077888,2.9633717201650143,9.936331674456596,0.05890263376022631,6.50748477593055e-06,0.0026622736063472985,0.0,3.108512449264526,3.128323197364807,3.188686807155609
1,7143424,2.9053230825811625,9.820733539760113,0.0432925389045522,4.180692469546443e-06,0.002137222872079292,0.0,3.0144662618637086,3.0412169098854065,3.119452133178711
1,7208960,2.887824172154069,10.1452015042305,0.05694926080377627,8.542688085810823e-06,0.0039015429247228894,0.0,3.013314366340637,3.060277450084686,3.096394991874695
1,7274496,2.9360612854361534,9.936644233763218,0.07574624200060498,5.539751537941839e-06,0.002628849446637105,0.0,3.064246416091919,3.0951769471168515,3.144757788181305
1,7340032,2.947213724255562,9.717193841934204,0.07406490959692746,3.2708701525052675e-06,0.0015336928663600702,0.0,3.058032417297363,3.092249035835266,3.1534257698059083
1,7405568,2.9865721240639687,9.917132440954447,0.07944218488410115,7.729759110119971e-06,0.003326665521854011,0.0,3.0981722354888914,3.138280153274536,3.2907220029830935
1,7471104,3.0266542453318834,10.264776431024075,0.06844339444614889,9.48802670031057e-06,0.004125105061575596,0.0,3.161057138442993,3.228462481498718,3.2691990971565246
1,7536640,2.9765490852296352,9.78832758963108,0.003958126477300539,3.3685363725055595e-06,0.0017246906227228465,0.0,3.0832283973693846,3.1071911334991453,3.157359561920166
1,7602176,2.9827111065387726,10.095413938164711,0.0594771056053105,1.2330630293599931e-05,0.004460285022503285,0.0,3.1503923892974854,3.202679991722107,3.2532101345062254
