collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std,action/chunk_step_delta,action/chunk_step_delta_flipper,action/chunk_step_delta_max,action/loc_step_delta,action/loc_step_delta_flipper,action/loc_abs_mean,action/scale_mean,action/sat_frac_099,action/sat_frac_09,action/abs_mean
45088768,0.8728725910186768,0.19805777072906494,0.05125096067786217,0.6304226517677307,0.049785368144512177,0.651275634765625,0.027057316154241562,0.6348341703414917,0.018946897238492966,0.6112099885940552,0.03942710906267166,0.6564270853996277,0.7004053592681885,0.715686023235321,1.9976900815963745,0.07232258468866348,0.05011095851659775,0.15101656317710876,0.975071132183075,0.011013111099600792,0.16402515769004822,0.5699109435081482
45613056,0.8769266605377197,0.1950322687625885,0.06099371239542961,0.6315069198608398,0.05260511115193367,0.6536556482315063,0.02459847740828991,0.6354867219924927,0.024932431057095528,0.6104981303215027,0.04680444300174713,0.656602680683136,0.7004119157791138,0.7157858610153198,1.997081995010376,0.07287455350160599,0.050698667764663696,0.15221115946769714,0.976364254951477,0.011263927444815636,0.16496896743774414,0.5703105926513672
46137344,0.8779333829879761,0.1952591985464096,0.052317216992378235,0.6333485841751099,0.06194988638162613,0.6530573964118958,0.021031629294157028,0.6317412257194519,0.02434711717069149,0.6082610487937927,0.06250061094760895,0.6568694114685059,0.7001367807388306,0.715457558631897,1.9980523586273193,0.07474259287118912,0.05261951684951782,0.15343201160430908,0.9762414693832397,0.011406183242797852,0.16516900062561035,0.5703309178352356
46661632,0.8790088891983032,0.19047045707702637,0.05730244517326355,0.6330276727676392,0.05585666000843048,0.6518424153327942,0.02878720872104168,0.6308353543281555,0.02684926614165306,0.609999418258667,0.06819772720336914,0.6554780006408691,0.6996884942054749,0.7152823209762573,1.9975866079330444,0.07463911920785904,0.052526384592056274,0.1529310941696167,0.974371612071991,0.011020183563232422,0.16456565260887146,0.5701435804367065
47185920,0.8798667788505554,0.18911778926849365,0.057048529386520386,0.6297208070755005,0.05680499225854874,0.655326247215271,0.031647827476263046,0.6324340105056763,0.01902410015463829,0.6113612651824951,0.06271341443061829,0.6551331281661987,0.6998456716537476,0.7154572010040283,1.9970277547836304,0.0768750011920929,0.05315724387764931,0.15490199625492096,0.9747529029846191,0.011252960190176964,0.16473428905010223,0.5701560974121094
47710208,0.8835629820823669,0.18616388738155365,0.05505616217851639,0.6311070322990417,0.06730516999959946,0.6526803970336914,0.023586060851812363,0.6331815719604492,0.028033602982759476,0.6136307716369629,0.07621988654136658,0.6571215391159058,0.6994705200195312,0.7151991724967957,1.9981129169464111,0.0769394263625145,0.05348704010248184,0.1576189547777176,0.9741981029510498,0.011230230331420898,0.1653202474117279,0.5705530047416687
48234496,0.8848477602005005,0.18344831466674805,0.05675484985113144,0.6283472180366516,0.06887853890657425,0.6524989008903503,0.024891071021556854,0.6329952478408813,0.028461001813411713,0.6145980954170227,0.07525037229061127,0.6563501954078674,0.6988861560821533,0.7151070237159729,1.9984283447265625,0.07743532210588455,0.05359280854463577,0.1584579199552536,0.9728219509124756,0.011184534057974815,0.16506513953208923,0.5702437162399292
48758784,0.886276364326477,0.18037252128124237,0.06170511990785599,0.6305330395698547,0.06339128315448761,0.6514956951141357,0.020179688930511475,0.6341328620910645,0.025312911719083786,0.6137779355049133,0.06672331690788269,0.6582983732223511,0.6992968916893005,0.7152949571609497,1.9974761009216309,0.07681702822446823,0.053573403507471085,0.1584140956401825,0.9736199378967285,0.01122776698321104,0.16528519988059998,0.5704407095909119
49283072,0.8902295827865601,0.17383919656276703,0.05808150768280029,0.6320660710334778,0.06324311345815659,0.6535841226577759,0.010265995748341084,0.6340293288230896,0.02960890717804432,0.6142025589942932,0.07577250897884369,0.6560831665992737,0.6985471844673157,0.7146390080451965,1.9975931644439697,0.07683798670768738,0.05317041277885437,0.15933653712272644,0.9730563163757324,0.01127807330340147,0.16586598753929138,0.5706135630607605
49807360,0.8903576135635376,0.1734541356563568,0.061775535345077515,0.6283408403396606,0.05693063512444496,0.6532844305038452,0.006602511275559664,0.6332749724388123,0.04304070770740509,0.6161752343177795,0.07995457947254181,0.655746579170227,0.6983963251113892,0.7147687673568726,1.9976985454559326,0.07887089997529984,0.05502951517701149,0.1607862114906311,0.9721088409423828,0.011111895553767681,0.16562525928020477,0.5704614520072937
50331648,0.8901113867759705,0.17544877529144287,0.06674446165561676,0.6259570717811584,0.05581513047218323,0.6567964553833008,0.002824195194989443,0.6356124877929688,0.0415804423391819,0.6182503700256348,0.07774105668067932,0.6566349267959595,0.6985688209533691,0.7151797413825989,1.9982327222824097,0.07974594831466675,0.05526452884078026,0.16260811686515808,0.9735245704650879,0.01135166548192501,0.1662794053554535,0.570854663848877
50855936,0.8905532360076904,0.1743220090866089,0.0663314014673233,0.6227933764457703,0.050474829971790314,0.654067873954773,0.00319477217271924,0.6356720328330994,0.041517309844493866,0.6162368655204773,0.07414083182811737,0.6580812931060791,0.6987229585647583,0.7151366472244263,1.9978564977645874,0.08011691272258759,0.05509883165359497,0.16329625248908997,0.9733076095581055,0.011460701934993267,0.166193887591362,0.5709470510482788
51380224,0.890521764755249,0.1726614236831665,0.06926429271697998,0.6196153163909912,0.04308128356933594,0.6525965929031372,0.002931628841906786,0.6357450485229492,0.03899760916829109,0.617931604385376,0.0646171122789383,0.6581849455833435,0.6987017393112183,0.7155725955963135,1.998438835144043,0.08089883625507355,0.05580320581793785,0.1621946096420288,0.9733688831329346,0.01138671301305294,0.16604170203208923,0.570834219455719
51904512,0.8927854299545288,0.1707746833562851,0.07404840737581253,0.6186441779136658,0.04615709185600281,0.6519339084625244,0.015806756913661957,0.6361151337623596,0.04911729320883751,0.6202613711357117,0.07062853872776031,0.6589613556861877,0.6981965899467468,0.7149510979652405,1.9974689483642578,0.0813257247209549,0.056018583476543427,0.16547973453998566,0.9730938673019409,0.011504570953547955,0.16662749648094177,0.5711902379989624
52428800,0.8921979665756226,0.17207208275794983,0.06789056956768036,0.6196384429931641,0.04533782973885536,0.6550137996673584,0.014431561343371868,0.6339698433876038,0.05745156481862068,0.6203020811080933,0.0801386833190918,0.6588340401649475,0.6983912587165833,0.7152551412582397,1.9981169700622559,0.0823466032743454,0.05734500288963318,0.16591686010360718,0.9739550352096558,0.011550188064575195,0.1670398712158203,0.5714481472969055
52953088,0.8952237367630005,0.16814522445201874,0.07089044898748398,0.6205936074256897,0.04849310219287872,0.6555308103561401,0.017767712473869324,0.6337665915489197,0.05563953146338463,0.6202661991119385,0.08404643833637238,0.6598560810089111,0.6986438035964966,0.7150108218193054,1.9977182149887085,0.08216097205877304,0.056882888078689575,0.16790388524532318,0.9744651317596436,0.01173726748675108,0.16796016693115234,0.5719859600067139
53477376,0.8953284025192261,0.1675439327955246,0.0642232596874237,0.6199549436569214,0.047394733875989914,0.6557169556617737,0.02312289923429489,0.6343365907669067,0.06463479995727539,0.6197669506072998,0.08702369034290314,0.6614051461219788,0.6986690163612366,0.7149786949157715,1.9977532625198364,0.08331450819969177,0.05790508911013603,0.16867384314537048,0.9744508266448975,0.011755864135921001,0.16814486682415009,0.5721897482872009
54001664,0.8967434167861938,0.16480915248394012,0.06109066307544708,0.6182894110679626,0.04707043617963791,0.6574077010154724,0.019066084176301956,0.6346948742866516,0.07647713273763657,0.6181725263595581,0.08742688596248627,0.6587519645690918,0.6984979510307312,0.7151442766189575,1.996553659439087,0.0851503387093544,0.05927823856472969,0.16934989392757416,0.9748229384422302,0.011891365051269531,0.16830460727214813,0.5724352598190308
54525952,0.8976535201072693,0.16262304782867432,0.06558623164892197,0.6175609230995178,0.052775781601667404,0.6582962870597839,0.013865750283002853,0.6337493658065796,0.07348562777042389,0.6170421838760376,0.08289612829685211,0.6553527116775513,0.6979141235351562,0.7147879600524902,1.997291088104248,0.08516183495521545,0.059418413788080215,0.16900138556957245,0.97251957654953,0.01148843765258789,0.1676078736782074,0.5716776251792908
55050240,0.8978649377822876,0.16180869936943054,0.06579159945249557,0.6145643591880798,0.05421668291091919,0.6594639420509338,0.00786464661359787,0.6338927745819092,0.08297375589609146,0.616645336151123,0.08987032622098923,0.6555508375167847,0.6971859335899353,0.7141718864440918,1.9986793994903564,0.08472079038619995,0.0591975562274456,0.1697406768798828,0.9711340665817261,0.011422554962337017,0.16702859103679657,0.5713362097740173
55574528,0.8965838551521301,0.16336224973201752,0.06227722018957138,0.6159705519676208,0.04721086099743843,0.6606695055961609,6.32536830380559e-05,0.6320189237594604,0.07033532857894897,0.6154960989952087,0.07556670904159546,0.6535927057266235,0.6975315809249878,0.7147131562232971,1.9974162578582764,0.08382625877857208,0.058726467192173004,0.1663605123758316,0.971579909324646,0.011380195617675781,0.16640488803386688,0.5709234476089478
56098816,0.8980952501296997,0.15988314151763916,0.06532442569732666,0.6169143915176392,0.04953606426715851,0.6589232683181763,0.00605816999450326,0.6325830221176147,0.07905182242393494,0.6175965666770935,0.0850038081407547,0.6566779613494873,0.6966881155967712,0.7141695022583008,1.9963464736938477,0.08506955951452255,0.06100055202841759,0.16981419920921326,0.9704052805900574,0.011386632919311523,0.16659069061279297,0.5709362030029297
56623104,0.8977904319763184,0.16183216869831085,0.06614765524864197,0.6156219244003296,0.050821252167224884,0.6586745381355286,-0.0006290616001933813,0.634721040725708,0.08128245174884796,0.6193670034408569,0.08674479275941849,0.6599805355072021,0.696463942527771,0.7139762043952942,1.9986708164215088,0.0850507989525795,0.061505455523729324,0.17069023847579956,0.9701957702636719,0.011487245559692383,0.1669808328151703,0.5712218284606934
57147392,0.9000855088233948,0.15722590684890747,0.0638711005449295,0.6154587268829346,0.039991267025470734,0.6581043004989624,-0.004013926722109318,0.6347703337669373,0.07618482410907745,0.6179678440093994,0.08854401111602783,0.6588346362113953,0.6961809396743774,0.7138330340385437,1.9992914199829102,0.08528829365968704,0.06162764132022858,0.171321839094162,0.9694058895111084,0.01136692427098751,0.16669726371765137,0.570983350276947
57671680,0.8995004892349243,0.15765982866287231,0.062143273651599884,0.6145114898681641,0.03995484858751297,0.6575953364372253,-0.0008523639407940209,0.6392698287963867,0.07673385739326477,0.6176318526268005,0.08522271364927292,0.6569242477416992,0.6960855722427368,0.7136132717132568,1.9981327056884766,0.0853840783238411,0.06230225786566734,0.17229598760604858,0.9686571955680847,0.011274894699454308,0.16665594279766083,0.5710020065307617
58195968,0.898886501789093,0.15920120477676392,0.057877108454704285,0.6145761609077454,0.04260806739330292,0.6591305136680603,0.0036735532339662313,0.6376445293426514,0.07272999733686447,0.6166219115257263,0.08525893092155457,0.6567696332931519,0.6958819031715393,0.713058352470398,1.9972879886627197,0.08622288703918457,0.06361810863018036,0.17264482378959656,0.9683232307434082,0.011326789855957031,0.1662699431180954,0.5707951784133911
58720256,0.8976606130599976,0.16174767911434174,0.058440014719963074,0.6141488552093506,0.03943460434675217,0.659440279006958,0.0067036207765340805,0.6382310390472412,0.07359276711940765,0.6170742511749268,0.08864250779151917,0.657346785068512,0.6955774426460266,0.7124490737915039,1.9983601570129395,0.0875168964266777,0.065532386302948,0.17401741445064545,0.9676609039306641,0.011210998520255089,0.1663280427455902,0.5707032680511475
59244544,0.8978082537651062,0.16185110807418823,0.05800583213567734,0.6167361736297607,0.03925960883498192,0.6614675521850586,0.005038985516875982,0.6364194750785828,0.06946340203285217,0.619162917137146,0.08615522086620331,0.6569536924362183,0.6960417032241821,0.7127611041069031,1.997401475906372,0.08759640902280807,0.06522627919912338,0.17428120970726013,0.9686633348464966,0.011300007812678814,0.16684675216674805,0.5711032152175903
59768832,0.897185742855072,0.16083674132823944,0.054617829620838165,0.6159662008285522,0.032265134155750275,0.6615829467773438,-0.008380201645195484,0.6367661356925964,0.054779812693595886,0.6186147332191467,0.07539742439985275,0.6551733016967773,0.6966279149055481,0.7134845852851868,1.9989787340164185,0.08790476620197296,0.06480874866247177,0.17217716574668884,0.9690384268760681,0.011137167923152447,0.16628138720989227,0.5709481239318848
60293120,0.8994088172912598,0.15719950199127197,0.056488409638404846,0.614931583404541,0.035650305449962616,0.6632527112960815,0.002170768566429615,0.6364838480949402,0.06375909596681595,0.6179766058921814,0.08272048830986023,0.6544532179832458,0.6966973543167114,0.7139012217521667,1.9982028007507324,0.08746548742055893,0.06455225497484207,0.17338180541992188,0.9688323736190796,0.011118888854980469,0.16671299934387207,0.5710369348526001
60817408,0.8989735841751099,0.15711970627307892,0.0567040890455246,0.6158310770988464,0.03835013881325722,0.66341632604599,-0.0039703622460365295,0.6376336216926575,0.06851968169212341,0.6181619167327881,0.07801160216331482,0.6546124219894409,0.6960210204124451,0.7127689719200134,1.998560905456543,0.08719804883003235,0.06495237350463867,0.17452698945999146,0.9686003923416138,0.011071523651480675,0.1668202131986618,0.571061909198761
61341696,0.9005957841873169,0.15427078306674957,0.06043020263314247,0.6151916980743408,0.03142207860946655,0.6663140654563904,-0.011425454169511795,0.6370052099227905,0.06536674499511719,0.6144059896469116,0.0798838660120964,0.6547282338142395,0.6956748962402344,0.7126100659370422,1.9988560676574707,0.0873248353600502,0.06476166099309921,0.1748274266719818,0.9674580097198486,0.011074225418269634,0.16660873591899872,0.5708671808242798
61865984,0.9029650688171387,0.15138140320777893,0.06482818722724915,0.6149767637252808,0.03065016120672226,0.6648954153060913,-0.005327312275767326,0.6352593898773193,0.06398804485797882,0.6156691908836365,0.08627253770828247,0.6534815430641174,0.6956154108047485,0.7126984000205994,1.9991137981414795,0.08707653731107712,0.06454692035913467,0.1751905083656311,0.9670683145523071,0.011051496490836143,0.16685867309570312,0.5708305239677429
62390272,0.9029484987258911,0.15210101008415222,0.06390900909900665,0.6104693412780762,0.032420478761196136,0.6649541854858398,-0.007887487299740314,0.6348814368247986,0.0665578618645668,0.6156761050224304,0.09248466044664383,0.6514402031898499,0.6950933337211609,0.7123785614967346,1.9984312057495117,0.08699224889278412,0.06481783092021942,0.17519867420196533,0.9661473035812378,0.01102463435381651,0.1663406789302826,0.5704445838928223
62914560,0.9027529358863831,0.15310700237751007,0.06148293614387512,0.6113424301147461,0.028265642002224922,0.6667144298553467,-0.00783119909465313,0.6371027231216431,0.06644950807094574,0.6165056228637695,0.08708783984184265,0.652594268321991,0.6950384378433228,0.7122238278388977,1.9983022212982178,0.0884021744132042,0.06634189188480377,0.17650417983531952,0.9660450220108032,0.01115274429321289,0.16652712225914001,0.5706608295440674
63438848,0.9045431017875671,0.15143774449825287,0.07002870738506317,0.6106787323951721,0.026807893067598343,0.6676775217056274,-0.013018503785133362,0.6359302997589111,0.07432888448238373,0.6170199513435364,0.08871563524007797,0.6519111394882202,0.6947649121284485,0.7118337154388428,1.9975990056991577,0.08886662125587463,0.06754468381404877,0.17802593111991882,0.9648813009262085,0.011121988296508789,0.16668462753295898,0.5706311464309692
63963136,0.9049605131149292,0.14984136819839478,0.07251016795635223,0.6109732985496521,0.011115873232483864,0.66829913854599,-0.032764676958322525,0.6364263892173767,0.061514850705862045,0.6160114407539368,0.07761657983064651,0.6484500765800476,0.6950831413269043,0.7123100161552429,1.9986982345581055,0.08881942927837372,0.06650182604789734,0.1772361695766449,0.9651902914047241,0.011060714721679688,0.1664857119321823,0.570446252822876
64487424,0.9078885912895203,0.147962287068367,0.07471547275781631,0.6115807294845581,0.011093810200691223,0.6684303879737854,-0.01841909810900688,0.6366092562675476,0.07624842971563339,0.6163855791091919,0.08688598871231079,0.6485139727592468,0.6948981881141663,0.7120473384857178,1.9982402324676514,0.08825333416461945,0.06649916619062424,0.17845368385314941,0.9646007418632507,0.011246999725699425,0.16692893207073212,0.5707225799560547
65011712,0.90859055519104,0.1482352912425995,0.0738275945186615,0.6098924279212952,0.012713078409433365,0.669352114200592,-0.012746129184961319,0.6344411373138428,0.07768628001213074,0.6162528991699219,0.08951088786125183,0.6490253210067749,0.6940194964408875,0.7108778953552246,1.998828411102295,0.08968924731016159,0.06795553117990494,0.17922770977020264,0.9641076922416687,0.011309465393424034,0.16699521243572235,0.5705747604370117
65536000,0.9096301198005676,0.14683736860752106,0.06860038638114929,0.6110022068023682,0.010125098749995232,0.6687667965888977,-0.011605244129896164,0.6363543272018433,0.07829325646162033,0.6159422397613525,0.09702592343091965,0.6476991176605225,0.6950193643569946,0.7117941379547119,1.9986885786056519,0.08984375,0.06769606471061707,0.17914101481437683,0.9660415649414062,0.011503061279654503,0.1677509993314743,0.5711077451705933
66060288,0.9109355211257935,0.14374834299087524,0.06808212399482727,0.611378014087677,0.006677238270640373,0.668154239654541,-0.009447181597352028,0.6361318230628967,0.07806432992219925,0.6183413863182068,0.1053885817527771,0.6452092528343201,0.6951829195022583,0.7121691107749939,1.9979636669158936,0.08970468491315842,0.06771499663591385,0.1798112839460373,0.9663378000259399,0.011485974304378033,0.1684059351682663,0.5715684294700623
66584576,0.9112362861633301,0.14423757791519165,0.07158670574426651,0.6107732653617859,0.0053476993925869465,0.6677316427230835,-0.015680434182286263,0.6367387175559998,0.07976318895816803,0.6182555556297302,0.10123562812805176,0.6437569856643677,0.694748044013977,0.7116478681564331,1.9988665580749512,0.08979427069425583,0.06834254413843155,0.179921954870224,0.9657443761825562,0.01146713923662901,0.16795524954795837,0.5712008476257324
67108864,0.9109057784080505,0.14464221894741058,0.06969475746154785,0.6109720468521118,-0.001733738579787314,0.6686486601829529,-0.023995932191610336,0.6355464458465576,0.07788451015949249,0.6191434264183044,0.10586018115282059,0.6449180841445923,0.6943408846855164,0.7113593220710754,1.9980651140213013,0.08933360874652863,0.06826087832450867,0.18027083575725555,0.9654709100723267,0.01131494902074337,0.16795580089092255,0.5712040662765503
67633152,0.9099817872047424,0.14487324655056,0.06733982264995575,0.6106950044631958,-0.0015921806916594505,0.6683794260025024,-0.019033869728446007,0.6387321352958679,0.07605420053005219,0.6220054030418396,0.10762275010347366,0.6448959708213806,0.6951135396957397,0.7123128771781921,1.999098777770996,0.08911512047052383,0.06829968094825745,0.17998811602592468,0.9667040705680847,0.011324326507747173,0.16855797171592712,0.5716032385826111
68157440,0.9098842740058899,0.14377199113368988,0.07449790835380554,0.612318217754364,-0.0075394706800580025,0.6689263582229614,-0.037032634019851685,0.6393903493881226,0.0745546817779541,0.6222192645072937,0.10508860647678375,0.6438312530517578,0.6959121227264404,0.713413655757904,1.9978747367858887,0.0891490951180458,0.06824848800897598,0.17975842952728271,0.9685697555541992,0.011355082504451275,0.16877834498882294,0.571814775466919
68681728,0.9095146059989929,0.14734958112239838,0.07022888958454132,0.6119731664657593,0.0038271411322057247,0.6697250008583069,-0.0245255958288908,0.6405608057975769,0.08108048141002655,0.6235799789428711,0.11627058684825897,0.6460450887680054,0.6952479481697083,0.712512731552124,1.9979387521743774,0.08873354643583298,0.068383127450943,0.18102560937404633,0.9689905047416687,0.011555751785635948,0.1692468374967575,0.5722116827964783
69206016,0.9108049273490906,0.14500659704208374,0.06819950044155121,0.6134807467460632,0.009796122089028358,0.6707318425178528,-0.02130669541656971,0.6409751176834106,0.0902908444404602,0.6243768930435181,0.12178506702184677,0.6449092626571655,0.6952427625656128,0.7123644351959229,1.998561143875122,0.08969569951295853,0.06947246193885803,0.18261957168579102,0.9689434766769409,0.011608680710196495,0.16979345679283142,0.5725457668304443
69730304,0.909752368927002,0.1482718139886856,0.06024672091007233,0.6150535345077515,0.007853157818317413,0.6703722476959229,-0.023112213239073753,0.6403465270996094,0.08632033318281174,0.6249439716339111,0.11883515864610672,0.64510178565979,0.6948996186256409,0.7117041349411011,1.9987916946411133,0.09004469215869904,0.07019386440515518,0.18376873433589935,0.9679527282714844,0.011492888443171978,0.16939029097557068,0.5722846388816833
70254592,0.9120681285858154,0.14482061564922333,0.05533596873283386,0.6153088212013245,0.005356793291866779,0.6693218350410461,-0.01834380067884922,0.6403782963752747,0.09010124951601028,0.6251749396324158,0.12738540768623352,0.6433974504470825,0.694398820400238,0.7110465168952942,1.9983071088790894,0.09151257574558258,0.07148793339729309,0.18580274283885956,0.9665164947509766,0.011572202667593956,0.16963768005371094,0.5724068284034729
70778880,0.9109480977058411,0.14720487594604492,0.05383598059415817,0.6177063584327698,0.011109156534075737,0.671715497970581,-0.013624154031276703,0.6429515480995178,0.07875555008649826,0.6258352398872375,0.13003098964691162,0.6425919532775879,0.6950931549072266,0.7115752100944519,1.9991002082824707,0.09103184193372726,0.07105528563261032,0.18515066802501678,0.9693521857261658,0.01176762580871582,0.17047850787639618,0.5730375051498413
71303168,0.9111809134483337,0.14643169939517975,0.04828342795372009,0.619236171245575,0.013640631921589375,0.6706563234329224,-0.010815953835844994,0.6431440114974976,0.08175212889909744,0.6251996159553528,0.1313992440700531,0.6421566009521484,0.6948415040969849,0.7112249135971069,1.9978711605072021,0.09117306768894196,0.07119660824537277,0.18473565578460693,0.9689196348190308,0.011643251404166222,0.17028777301311493,0.5727863311767578
71827456,0.9114112854003906,0.14721769094467163,0.04616490751504898,0.6183468699455261,0.017181942239403725,0.6695756912231445,-0.00516726216301322,0.6430822014808655,0.08320224285125732,0.625288724899292,0.13371871411800385,0.6431187987327576,0.6949498057365417,0.7110581994056702,1.9983059167861938,0.09214849770069122,0.07210918515920639,0.18579259514808655,0.9688514471054077,0.011738380417227745,0.1703995168209076,0.5729648470878601
72351744,0.9106205701828003,0.145579993724823,0.04184935986995697,0.6197426915168762,0.010306688025593758,0.6695618629455566,-0.019212963059544563,0.6402390003204346,0.07689812779426575,0.6246705651283264,0.11884547024965286,0.6405952572822571,0.6953883767127991,0.711613118648529,1.9981682300567627,0.09181907773017883,0.07148140668869019,0.18384623527526855,0.9689716100692749,0.011626879684627056,0.1697358340024948,0.5725113153457642
72876032,0.9118403196334839,0.14430959522724152,0.043365854769945145,0.6174823045730591,0.016908064484596252,0.6715900897979736,-0.009497936815023422,0.6411041617393494,0.08315816521644592,0.6256588697433472,0.12024569511413574,0.6425663828849792,0.6945887207984924,0.7105007767677307,1.9981331825256348,0.09237820655107498,0.0727231353521347,0.18647503852844238,0.968035876750946,0.011705240234732628,0.1703883856534958,0.5727880001068115
73400320,0.9123649001121521,0.1442108452320099,0.04100606590509415,0.6146623492240906,0.016627192497253418,0.671963632106781,-0.014819102361798286,0.6423477530479431,0.0818408727645874,0.6265388131141663,0.11364930868148804,0.6427346467971802,0.6950976848602295,0.7115848660469055,1.9976565837860107,0.09179234504699707,0.07210046797990799,0.18660229444503784,0.9687890410423279,0.01184900663793087,0.1704789102077484,0.5729045867919922
