collected_frames,train/mean_reward,train/mean_state_value,train/value_minus_reward,train/mean_advantage_GAE,train/mean_action_sample_log_prob,train/mean_critic_loss,train/mean_objective_loss,train/mean_entropy_loss,train/mean_entropy,train/mean_kl_approx,train/mean_clip_fraction,train/final_clip_fraction,train/final_kl_approx,train/mean_advantage,train/std_advantage,train/total_grad_norm,train/policy_operator_lr,train/value_operator_lr,train/step_penalty,train/action_bonus_coef,train/epochs_run,train/updates_run,train/updates_possible,train/stopped_on_kl
36700160,0.006436711642891169,-3.847200632095337,-3.853637343738228,-0.30847787857055664,-56.47197723388672,4.456778854131699,-0.0035137285667588003,-0.04242272675037384,56.36804270744324,0.0269858334941091,0.3279151916503906,0.35400390625,0.030898787081241608,-0.30847787857055664,8.147753715515137,3.213188409805298,0.00045264888124319554,0.0015292614436869184,-0.0892333358304593,16.29043388277351,2,64,64,0.0
37224448,0.014702817425131798,-3.105701446533203,-3.120404263958335,-0.5647838115692139,-56.243080139160156,4.373826622962952,-0.0012556099973153323,-0.042279552668333054,56.15157848596573,0.03180074485135265,0.3557853698730469,0.4013671875,0.03800021484494209,-0.5647838115692139,8.021671295166016,3.441265106201172,0.00045193039095550795,0.001526834044569955,-0.089658256477271,16.29043388277351,2,64,64,0.0
37748736,0.004353106953203678,-2.77577805519104,-2.7801311621442437,-1.0014674663543701,-56.14649963378906,4.351732954382896,-0.0028378418210195377,-0.04226217418909073,56.088202595710754,0.027493654226418585,0.3189659118652344,0.3818359375,0.04411952942609787,-1.0014674663543701,8.090681076049805,3.047342538833618,0.00045121190066782035,0.0015244066454529917,-0.09008317712408272,16.29043388277351,2,64,64,0.0
38273024,0.00671211676672101,-3.4138946533203125,-3.4206067700870335,-0.4649249315261841,-55.99972915649414,4.390272930264473,-0.003092672377533745,-0.042119648307561874,55.95431685447693,0.028146534124971367,0.3281288146972656,0.322509765625,0.0324481725692749,-0.4649249315261841,8.268598556518555,3.249218225479126,0.0004504934103801327,0.0015219792463360283,-0.09050809777089443,16.29043388277351,2,64,64,0.0
38797312,-0.10089586675167084,-3.2111129760742188,-3.110217109322548,-2.079019546508789,-56.08610916137695,4.613186702132225,-0.0027133046569360886,-0.04228803142905235,56.034985423088074,0.027609062075498514,0.3209953308105469,0.39453125,0.036772921681404114,-2.079019546508789,8.603093147277832,6.724871635437012,0.00044977492009244506,0.001519551847219065,-0.09093301841770614,16.29043388277351,2,64,64,0.0
39321600,-0.02266058698296547,-3.640411138534546,-3.6177505515515804,-0.6533836126327515,-55.84305953979492,4.304404005408287,-0.0031063105489010923,-0.04208485037088394,55.779908776283264,0.030185733980033547,0.3474884033203125,0.378173828125,0.04092816635966301,-0.6533836126327515,8.077422142028809,2.743774652481079,0.00044905642980475746,0.0015171244481021016,-0.09135793906451785,16.29043388277351,2,64,64,0.0
39845888,-0.01241971179842949,-4.26564359664917,-4.25322388485074,-0.39642781019210815,-55.86741638183594,4.403212755918503,-0.0024549339468649123,-0.042045604437589645,55.794701635837555,0.02895730236195959,0.33025360107421875,0.352783203125,0.030200336128473282,-0.39642781019210815,8.213949203491211,3.9598617553710938,0.0004483379395170698,0.0015146970489851382,-0.09178285971132956,16.29043388277351,2,64,64,0.0
40370176,-0.000602272804826498,-3.3708548545837402,-3.3702525817789137,-0.49182480573654175,-55.85451889038086,4.3476710096001625,-0.0025257737725041807,-0.04207625985145569,55.79779493808746,0.0290509074984584,0.3359794616699219,0.390869140625,0.035240404307842255,-0.49182480573654175,8.273772239685059,3.752163887023926,0.0004476194492293822,0.0015122696498681748,-0.09220778035814128,16.29043388277351,2,64,64,0.0
40894464,0.007222585380077362,-3.0821590423583984,-3.089381627738476,-0.5787137150764465,-55.69133758544922,4.363417342305183,-0.0019805719020951074,-0.04213183373212814,55.63775557279587,0.02950364735443145,0.33931732177734375,0.379150390625,0.03568781167268753,-0.5787137150764465,8.182222366333008,7.988810062408447,0.0004469009589416946,0.0015098422507512114,-0.092632701004953,16.29043388277351,2,64,64,0.0
41418752,0.005532723851501942,-2.292814016342163,-2.298346740193665,-1.0618484020233154,-55.60431671142578,4.160929013043642,-0.002454984980431618,-0.04181000217795372,55.55809473991394,0.027195322341867723,0.3260040283203125,0.346923828125,0.029780765995383263,-1.0618484020233154,7.812130928039551,2.7302045822143555,0.00044618246865400703,0.001507414851634248,-0.09305762165176469,16.29043388277351,2,64,64,0.0
41943040,0.0026709139347076416,-2.271775245666504,-2.2744461596012115,-1.0787630081176758,-55.61901092529297,4.114391624927521,-0.00292763662582729,-0.04190383106470108,55.568178594112396,0.027686950241331942,0.32733917236328125,0.353271484375,0.026593104004859924,-1.0787630081176758,7.8554582595825195,2.4409902095794678,0.00044546397836631944,0.0015049874525172847,-0.0934825422985764,16.29043388277351,2,64,64,0.0
42467328,0.0013926068786531687,-2.63035249710083,-2.6317451039794832,-0.8126150965690613,-55.572853088378906,4.124686881899834,-0.0035555883041524794,-0.04195902496576309,55.49917334318161,0.027204936937778257,0.3270721435546875,0.360107421875,0.03857984393835068,-0.8126150965690613,7.788363456726074,3.332486391067505,0.00044474548807863184,0.0015025600534003213,-0.09390746294538813,16.29043388277351,2,64,64,0.0
42991616,-0.10822851955890656,-3.312039852142334,-3.2038113325834274,-1.8716216087341309,-55.836307525634766,4.483448371291161,-0.002929508889792487,-0.04202894866466522,55.80102455615997,0.027139926591189578,0.318267822265625,0.370849609375,0.03700709715485573,-1.8716216087341309,8.404780387878418,2.621687412261963,0.00044402699779094425,0.001500132654283358,-0.09433238359219984,16.29043388277351,2,64,64,0.0
43515904,-0.016616595908999443,-3.529176712036133,-3.5125601161271334,-0.5017777681350708,-55.49348831176758,4.112272009253502,-0.0021032919066783506,-0.041748061776161194,55.41731095314026,0.027641573527944274,0.3307304382324219,0.352294921875,0.029017798602581024,-0.5017777681350708,7.774027347564697,2.994276285171509,0.0004433085075032566,0.0014977052551663945,-0.09475730423901155,16.29043388277351,2,64,64,0.0
44040192,-0.0006994325667619705,-3.1127278804779053,-3.1120284479111433,-0.6714572906494141,-55.41448974609375,4.134287476539612,-0.0019308808568894165,-0.041782695800065994,55.36511790752411,0.03213267360115424,0.3499946594238281,0.351806640625,0.035254012793302536,-0.6714572906494141,7.8039870262146,3.1907711029052734,0.000442590017215569,0.0014952778560494311,-0.09518222488582326,16.29043388277351,2,64,64,0.0
44564480,0.006160470191389322,-2.7987751960754395,-2.8049356662668288,-0.8077353239059448,-55.28900146484375,4.119018938392401,-0.0031160589423961937,-0.04154270887374878,55.207819640636444,0.028542215703055263,0.33316802978515625,0.336181640625,0.028773970901966095,-0.8077353239059448,7.828704357147217,2.4192702770233154,0.0004418715269278814,0.0014928504569324678,-0.09560714553263497,16.29043388277351,2,64,64,0.0
45088768,0.005927263759076595,-2.905320405960083,-2.9112476697191596,-0.6858347058296204,-55.18059539794922,4.06040395796299,-0.0036797827488044277,-0.04146565869450569,55.13965022563934,0.02789727556228172,0.32564544677734375,0.369873046875,0.03798401355743408,-0.6858347058296204,7.7804765701293945,4.623253345489502,0.0004411530366401938,0.0014904230578155044,-0.09603206617944668,16.29043388277351,2,64,64,0.0
45613056,0.00645222794264555,-3.535433769226074,-3.5418859971687198,-0.17264524102210999,-54.96027755737305,4.145027730613947,-0.003290613807621412,-0.04140184447169304,54.914881467819214,0.026719875284470618,0.32788848876953125,0.41357421875,0.03141499310731888,-0.17264524102210999,7.8565521240234375,5.190120220184326,0.0004404345463525062,0.001487995658698541,-0.09645698682625839,16.29043388277351,2,64,64,0.0
46137344,0.004314743913710117,-2.919469118118286,-2.9237838620319963,-0.550745964050293,-54.869873046875,4.081717643886805,-0.003936401320970617,-0.04152005910873413,54.83100765943527,0.028066812723409384,0.3271369934082031,0.41943359375,0.0323370099067688,-0.550745964050293,7.786952018737793,3.7667555809020996,0.00043971605606481863,0.0014855682595815776,-0.0968819074730701,16.29043388277351,2,64,64,0.0
46661632,0.008148420602083206,-2.528348445892334,-2.536496866494417,-0.7162942886352539,-54.89940643310547,4.005722988396883,-0.0013047718530287966,-0.041094034910202026,54.85027700662613,0.03107386766350828,0.3516120910644531,0.40283203125,0.031921349465847015,-0.7162942886352539,7.717056751251221,3.7577645778656006,0.00043899756577713104,0.0014831408604646143,-0.09730682811988181,16.29043388277351,2,64,64,0.0
47185920,-0.08794066309928894,-3.3317644596099854,-3.2438237965106964,-1.549839735031128,-54.8658332824707,4.256531544029713,-0.0031409943112521432,-0.04134264588356018,54.81669169664383,0.030090726620983332,0.3366050720214844,0.37939453125,0.027048606425523758,-1.549839735031128,8.121480941772461,3.1910877227783203,0.00043827907548944344,0.0014807134613476509,-0.09773174876669351,16.29043388277351,2,64,64,0.0
47710208,-0.020581087097525597,-3.627397060394287,-3.6068159732967615,-0.6661339998245239,-54.58229064941406,4.028848845511675,-0.0029952242330182344,-0.041171442717313766,54.5515319108963,0.0293852253962541,0.3360633850097656,0.35009765625,0.03420494869351387,-0.6661339998245239,7.718910217285156,2.94803786277771,0.00043756058520175585,0.0014782860622306875,-0.09815666941350522,16.29043388277351,2,64,64,0.0
48234496,0.0004993292968720198,-3.27240252494812,-3.272901854244992,-0.5037577152252197,-54.550750732421875,4.016795888543129,-0.0031058123713592067,-0.041059158742427826,54.52557957172394,0.027162480299011804,0.3261070251464844,0.3828125,0.03408351540565491,-0.5037577152252197,7.847847938537598,4.2990546226501465,0.00043684209491406825,0.0014758586631137241,-0.09858159006031693,16.29043388277351,2,64,64,0.0
48758784,-0.0007358083967119455,-3.6342740058898926,-3.6335381974931806,-0.32158082723617554,-54.54882049560547,4.09268894046545,-0.0048236202892439906,-0.04104802757501602,54.473674058914185,0.02420435870590154,0.2976112365722656,0.35302734375,0.02903079241514206,-0.32158082723617554,7.855357646942139,5.725883483886719,0.0004361236046263806,0.0014734312639967607,-0.09900651070712864,16.29043388277351,2,64,64,0.0
49283072,0.008363258093595505,-3.646854877471924,-3.6552181355655193,-0.14409223198890686,-54.37360382080078,4.031310718506575,-0.003907380320015363,-0.04105279594659805,54.306982934474945,0.0282136063760845,0.3178443908691406,0.362548828125,0.02628202550113201,-0.14409223198890686,7.845791339874268,3.446629047393799,0.000435405114338693,0.0014710038648797974,-0.09943143135394035,16.29043388277351,2,64,64,0.0
49807360,0.005904402118176222,-3.1546878814697266,-3.160592283587903,-0.5009024143218994,-54.36619567871094,4.117881800979376,-0.003080650349147618,-0.040889546275138855,54.285131096839905,0.03103049761557486,0.3480644226074219,0.36181640625,0.03897799178957939,-0.5009024143218994,8.004569053649902,2.6913092136383057,0.0004346866240510054,0.001468576465762834,-0.09985635200075207,16.29043388277351,2,64,64,0.0
50331648,0.0026243128813803196,-2.7696666717529297,-2.77229098463431,-0.7936564683914185,-54.302101135253906,4.042201805859804,-0.002598729435703717,-0.04086249694228172,54.23696333169937,0.02875063534884248,0.329132080078125,0.35986328125,0.028367986902594566,-0.7936564683914185,7.890434741973877,2.8983840942382812,0.0004339681337633178,0.0014661490666458706,-0.10028127264756379,16.29043388277351,2,64,64,0.0
50855936,0.0053185648284852505,-2.899448871612549,-2.904767436441034,-0.5379939079284668,-54.262569427490234,4.055029731243849,-0.003452926379395649,-0.04078109562397003,54.19581997394562,0.02808685746276751,0.3273353576660156,0.349853515625,0.03584176301956177,-0.5379939079284668,7.905292987823486,3.631281614303589,0.00043324964347563023,0.0014637216675289072,-0.1007061932943755,16.29043388277351,2,64,64,0.0
51380224,-0.08356925845146179,-2.807455062866211,-2.723885804414749,-1.6746900081634521,-54.38134002685547,4.166232213377953,-0.004617348164174473,-0.04093773663043976,54.3441025018692,0.02856964866805356,0.3250083923339844,0.328125,0.03523906320333481,-1.6746900081634521,8.143967628479004,2.291416883468628,0.00043253115318794263,0.0014612942684119438,-0.1011311139411872,16.29043388277351,2,64,64,0.0
51904512,-0.0204358771443367,-3.229964017868042,-3.2095281407237053,-0.4808673560619354,-54.11963653564453,3.9777264669537544,-0.0020209093563607894,-0.04085632413625717,54.04906177520752,0.03136904632265214,0.3525199890136719,0.349365234375,0.03382314369082451,-0.4808673560619354,7.7238383293151855,3.9476866722106934,0.00043181266290025504,0.0014588668692949805,-0.10155603458799893,16.29043388277351,2,64,64,0.0
52428800,0.0010093888267874718,-2.262249231338501,-2.2632586201652884,-0.8167157173156738,-54.081024169921875,3.950811695307493,-0.0035579027025960386,-0.04062280058860779,54.0330246090889,0.02886897981807124,0.3309173583984375,0.351806640625,0.032491445541381836,-0.8167157173156738,7.737724781036377,2.1154942512512207,0.00043109417261256744,0.001456439470178017,-0.10198095523481064,16.29043388277351,2,64,64,0.0
52953088,0.003425471717491746,-2.764962673187256,-2.7683881449047476,-0.5474770069122314,-53.870765686035156,3.954939015209675,-0.0036270468808652367,-0.04059537500143051,53.806602239608765,0.02811547518649604,0.327911376953125,0.343994140625,0.02857247181236744,-0.5474770069122314,7.679605960845947,3.009399175643921,0.0004303756823248798,0.0014540120710610537,-0.10240587588162234,16.29043388277351,2,64,64,0.0
53477376,-0.0020866920240223408,-3.089944362640381,-3.0878576706163585,-0.5593364834785461,-53.85817337036133,3.9989871941506863,-0.0031413077158504166,-0.04056287184357643,53.82438135147095,0.029528504543122835,0.3403968811035156,0.364990234375,0.03161454573273659,-0.5593364834785461,7.697932720184326,2.516613006591797,0.0004296571920371922,0.0014515846719440903,-0.10283079652843405,16.29043388277351,2,64,64,0.0
54001664,0.007286101579666138,-3.101632833480835,-3.108918935060501,-0.25441890954971313,-53.79955291748047,3.9887591041624546,-0.0025981909566326067,-0.04062163084745407,53.76279807090759,0.03128582320641726,0.35234832763671875,0.384033203125,0.04300438612699509,-0.25441890954971313,7.84710168838501,4.090806007385254,0.0004289387017495046,0.001449157272827127,-0.10325571717524576,16.29043388277351,2,64,64,0.0
54525952,0.0014950619079172611,-2.910853624343872,-2.9123486862517893,-0.5579325556755066,-53.82671356201172,3.951536748558283,-0.0034147449550800957,-0.040514856576919556,53.74825918674469,0.02850022005441133,0.3392906188964844,0.3330078125,0.03248952329158783,-0.5579325556755066,7.75181770324707,2.750247001647949,0.00042822021146181696,0.0014467298737101636,-0.10368063782205747,16.29043388277351,2,64,64,0.0
55050240,0.0017842689994722605,-2.9135351181030273,-2.9153193871024996,-0.5670813918113708,-53.815650939941406,3.9368633441627026,-0.0024231974348367658,-0.040534552186727524,53.77393317222595,0.03206351475091651,0.3531837463378906,0.36279296875,0.034309133887290955,-0.5670813918113708,7.8300557136535645,2.8825247287750244,0.0004275017211741293,0.0014443024745932002,-0.10410555846886918,16.29043388277351,2,64,64,0.0
55574528,-0.07560217380523682,-3.3928442001342773,-3.3172420263290405,-1.273544192314148,-54.066551208496094,4.150040674954653,-0.003363522198924329,-0.04079375043511391,53.98986178636551,0.03021039455779828,0.3392219543457031,0.363037109375,0.02306993678212166,-1.273544192314148,8.140121459960938,3.2365243434906006,0.0004267832308864417,0.0014418750754762368,-0.10453047911568089,16.29043388277351,2,64,64,0.0
56098816,-0.01566498912870884,-3.3215155601501465,-3.3058505710214376,-0.45044779777526855,-53.88566970825195,3.917330175638199,-0.005026592665672069,-0.04057653620839119,53.82072079181671,0.023937152203870937,0.2977638244628906,0.303955078125,0.022678159177303314,-0.45044779777526855,7.712713718414307,2.918161153793335,0.00042606474059875407,0.0014394476763592734,-0.1049553997624926,16.29043388277351,2,64,64,0.0
56623104,0.0010159965604543686,-2.7263503074645996,-2.727366304025054,-0.5944360494613647,-53.83491516113281,3.8948108553886414,-0.004935835186188342,-0.040483735501766205,53.75830936431885,0.026759732645587064,0.3152961730957031,0.3369140625,0.029404282569885254,-0.5944360494613647,7.594947814941406,2.6722795963287354,0.0004253462503110665,0.00143702027724231,-0.10538032040930431,16.29043388277351,2,64,64,0.0
57147392,-0.00012448959751054645,-2.551128387451172,-2.5510038978536613,-0.7868695855140686,-53.77642059326172,3.9070350416004658,-0.003795424709096551,-0.04049304872751236,53.74314349889755,0.02882837929064408,0.3277130126953125,0.33935546875,0.02582167088985443,-0.7868695855140686,7.583896160125732,2.654712438583374,0.0004246277600233789,0.0014345928781253467,-0.10580524105611602,16.29043388277351,2,64,64,0.0
57671680,0.0028248445596545935,-2.661202907562256,-2.6640277521219105,-0.7514044046401978,-53.76078796386719,3.8859102353453636,-0.0018028448685072362,-0.04049001634120941,53.713921785354614,0.030154612788464874,0.3375129699707031,0.294921875,0.02825744077563286,-0.7514044046401978,7.581822395324707,2.5555343627929688,0.0004239092697356913,0.0014321654790083833,-0.10623016170292773,16.29043388277351,2,64,64,0.0
58195968,0.00028304895386099815,-2.782897472381592,-2.783180521335453,-0.7483417391777039,-53.765846252441406,3.9398444667458534,-0.0028891372712678276,-0.04045628756284714,53.69532668590546,0.027848202342283912,0.3236846923828125,0.349853515625,0.030164938420057297,-0.7483417391777039,7.750474452972412,4.013427734375,0.0004231907794480037,0.00142973807989142,-0.10665508234973944,16.29043388277351,2,64,64,0.0
58720256,0.0006025780458003283,-2.713487386703491,-2.7140899647492915,-0.7709559202194214,-53.709449768066406,3.8818304277956486,-0.005109051478939364,-0.040395140647888184,53.65716004371643,0.026216493657557294,0.31395721435546875,0.3193359375,0.03026399202644825,-0.7709559202194214,7.735976696014404,3.3206253051757812,0.0004224722891603161,0.0014273106807744565,-0.10708000299655115,16.29043388277351,2,64,64,0.0
59244544,-0.0020872391760349274,-2.5923705101013184,-2.5902832709252834,-0.81392502784729,-53.66693115234375,3.946089033037424,-0.0027715369324141648,-0.040431950241327286,53.633164286613464,0.031972050201147795,0.3481292724609375,0.37158203125,0.03487715125083923,-0.81392502784729,7.810807228088379,2.527571439743042,0.0004217537988726285,0.0014248832816574932,-0.10750492364336287,16.29043388277351,2,64,64,0.0
59768832,-0.0773845911026001,-3.4648914337158203,-3.38750684261322,-1.1434122323989868,-53.85786056518555,4.090551413595676,-0.0030826424117549323,-0.040624286979436874,53.791835963726044,0.03182128332264256,0.3467216491699219,0.352783203125,0.037257179617881775,-1.1434122323989868,8.061722755432129,4.238755226135254,0.0004210353085849409,0.0014224558825405298,-0.10792984429017458,16.29043388277351,2,64,64,0.0
60293120,-0.013986878097057343,-2.9667789936065674,-2.95279211550951,-0.4979740381240845,-53.710121154785156,3.8342931158840656,-0.0039796660203137435,-0.04048854857683182,53.65382480621338,0.028756137558957562,0.32900238037109375,0.31982421875,0.028226623311638832,-0.4979740381240845,7.611341953277588,2.787412643432617,0.00042031681829725326,0.0014200284834235664,-0.10835476493698629,16.29043388277351,2,64,64,0.0
60817408,-0.005478963255882263,-2.9602792263031006,-2.9548002630472183,-0.4094688892364502,-53.67698669433594,3.8482623770833015,-0.0010029828554252163,-0.04042108729481697,53.606028378009796,0.0321905892342329,0.349700927734375,0.3828125,0.031767163425683975,-0.4094688892364502,7.571675777435303,3.146888494491577,0.00041959832800956567,0.001417601084306603,-0.10877968558379801,16.29043388277351,2,64,64,0.0
61341696,-0.001605910249054432,-2.4730048179626465,-2.471398907713592,-0.7225592136383057,-53.60338592529297,3.8412433303892612,-0.003206028282875195,-0.04042239487171173,53.56420195102692,0.030260658313636668,0.33693695068359375,0.344970703125,0.036249108612537384,-0.7225592136383057,7.636369705200195,3.1473398208618164,0.00041887983772187807,0.0014151736851896397,-0.10920460623060972,16.29043388277351,2,64,64,0.0
61865984,0.0037982959765940905,-2.293275833129883,-2.297074129106477,-0.6959165334701538,-53.505287170410156,3.8009299524128437,-0.0034848209579649847,-0.040295325219631195,53.47345644235611,0.028095956455217674,0.3357582092285156,0.345458984375,0.030371034517884254,-0.6959165334701538,7.495944499969482,2.682243585586548,0.0004181613474341904,0.0014127462860726763,-0.10962952687742143,16.29043388277351,2,64,64,0.0
62390272,0.0051331412978470325,-1.8783023357391357,-1.8834354770369828,-0.8516030311584473,-53.522926330566406,3.711994454264641,-0.0020798523764824495,-0.04037022218108177,53.463932514190674,0.031598273330018856,0.3499183654785156,0.35205078125,0.02852240577340126,-0.8516030311584473,7.351236343383789,2.696927547454834,0.00041744285714650283,0.001410318886955713,-0.11005444752423314,16.29043388277351,2,64,64,0.0
62914560,0.0025110822170972824,-2.004344940185547,-2.006856022402644,-0.7894763946533203,-53.427459716796875,3.7731201350688934,-0.0018221268437628169,-0.040119241923093796,53.35594326257706,0.03040012565907091,0.3489723205566406,0.375244140625,0.024684535339474678,-0.7894763946533203,7.488948345184326,4.187525272369385,0.00041672436685881523,0.0014078914878387495,-0.11047936817104485,16.29043388277351,2,64,64,0.0
63438848,0.004818330053240061,-1.9072067737579346,-1.9120251038111746,-0.8589096069335938,-53.27360534667969,3.797378823161125,-0.0018691746299737133,-0.04023849219083786,53.26205235719681,0.02945335317053832,0.334259033203125,0.33349609375,0.026634184643626213,-0.8589096069335938,7.498161792755127,4.095694541931152,0.00041600587657112764,0.0014054640887217861,-0.11090428881785656,16.29043388277351,2,64,64,0.0
63963136,-0.07444197684526443,-2.439253091812134,-2.3648111149668694,-1.4220277070999146,-53.39689254760742,4.010175291448832,-0.0038154017966007814,-0.04010992497205734,53.33491361141205,0.030957197421230376,0.33524322509765625,0.346923828125,0.0311098862439394,-1.4220277070999146,7.886286735534668,2.5845489501953125,0.00041528738628344005,0.0014030366896048228,-0.11132920946466827,16.29043388277351,2,64,64,0.0
64487424,-0.016529563814401627,-2.879056692123413,-2.8625271283090115,-0.5216963887214661,-53.15604019165039,3.867578536272049,-0.0037365284842962865,-0.039939407259225845,53.097608625888824,0.029088504656101577,0.32738494873046875,0.320068359375,0.030993910506367683,-0.5216963887214661,7.51304817199707,3.572787046432495,0.0004145688959957524,0.0014006092904878594,-0.11175413011147999,16.29043388277351,2,64,64,0.0
65011712,0.004347851499915123,-2.2015278339385986,-2.2058756854385138,-0.5750676393508911,-53.05596923828125,3.7018148079514503,-0.0032976018628687598,-0.03994322195649147,52.98653918504715,0.028398031965480186,0.3241767883300781,0.334228515625,0.03192761540412903,-0.5750676393508911,7.301697731018066,2.849384069442749,0.0004138504057080648,0.001398181891370896,-0.11217905075829168,16.29043388277351,2,64,64,0.0
65536000,-0.006707566324621439,-2.0601000785827637,-2.0533925122581422,-0.9603937864303589,-52.9998664855957,3.7449720539152622,-0.0026597391624818556,-0.039925046265125275,52.94003540277481,0.03173797851195559,0.33740234375,0.3583984375,0.03013765439391136,-0.9603937864303589,7.3867974281311035,2.167070150375366,0.00041313191542037715,0.0013957544922539326,-0.11260397140510339,16.29043388277351,2,64,64,0.0
66060288,0.0018991692923009396,-2.2678630352020264,-2.2697622044943273,-0.778051495552063,-52.912574768066406,3.765031673014164,-0.0028874525778519455,-0.0397770069539547,52.86647057533264,0.029038531312835403,0.3364601135253906,0.343994140625,0.033794112503528595,-0.778051495552063,7.360723972320557,2.903341054916382,0.00041241342513268956,0.0013933270931369693,-0.1130288920519151,16.29043388277351,2,64,64,0.0
66584576,0.003289175219833851,-2.043733835220337,-2.0470230104401708,-0.8245225548744202,-52.94524383544922,3.750143725425005,-0.0034856333786592586,-0.039851948618888855,52.87317097187042,0.031212007321300916,0.3535346984863281,0.390869140625,0.03506191074848175,-0.8245225548744202,7.364869594573975,3.190561532974243,0.00041169493484500197,0.0013908996940200059,-0.11345381269872681,16.29043388277351,2,64,64,0.0
67108864,-0.006954944226890802,-2.211479663848877,-2.204524719621986,-0.7984157204627991,-52.88326644897461,3.813281085342169,-0.002246326384920394,-0.03979894146323204,52.84689790010452,0.031057565560331568,0.3425941467285156,0.3603515625,0.035105668008327484,-0.7984157204627991,7.429208755493164,2.2912449836730957,0.00041097644455731437,0.0013884722949030425,-0.11387873334553852,16.29043388277351,2,64,64,0.0
67633152,0.004823340103030205,-2.374082565307617,-2.3789059054106474,-0.5495156645774841,-52.90643310546875,3.815731707960367,-0.002802046416036319,-0.0397569015622139,52.869793474674225,0.030896947093424387,0.3393707275390625,0.35302734375,0.03396189212799072,-0.5495156645774841,7.471951961517334,3.7303354740142822,0.0004102579542696267,0.0013860448957860791,-0.11430365399235023,16.29043388277351,2,64,64,0.0
68157440,-0.06546057760715485,-2.2108757495880127,-2.145415171980858,-1.4918776750564575,-53.02230453491211,4.00422129034996,-0.0059786143829114735,-0.03997189551591873,52.96569383144379,0.02444186559296213,0.292022705078125,0.35302734375,0.027428019791841507,-1.4918776750564575,7.764008522033691,3.6794137954711914,0.00040953946398193913,0.0013836174966691157,-0.11472857463916196,16.29043388277351,2,64,64,0.0
68681728,-0.0219276025891304,-2.313703775405884,-2.2917761728167534,-0.9626208543777466,-52.86970138549805,3.794913612306118,-0.0035851828870363533,-0.03972834721207619,52.826194524765015,0.02860665829211939,0.3209075927734375,0.328125,0.03038814663887024,-0.9626208543777466,7.4144182205200195,4.027971267700195,0.00040882097369425154,0.0013811900975521524,-0.11515349528597367,16.29043388277351,2,64,64,0.0
69206016,0.005042170640081167,-2.2573256492614746,-2.2623678199015558,-0.5654586553573608,-52.718292236328125,3.8066705651581287,-0.0030472360267594922,-0.039732061326503754,52.683354139328,0.02898926188936457,0.3237762451171875,0.347412109375,0.03059135191142559,-0.5654586553573608,7.40429162979126,3.0336074829101562,0.00040810248340656394,0.001378762698435189,-0.11557841593278538,16.29043388277351,2,64,64,0.0
69730304,-0.0009130763355642557,-2.3156299591064453,-2.314716882770881,-0.6580650210380554,-52.719635009765625,3.7790226228535175,-0.003156817503622733,-0.03963780403137207,52.67972832918167,0.030449714773567393,0.3427009582519531,0.353271484375,0.034883953630924225,-0.6580650210380554,7.544898986816406,5.723443508148193,0.0004073839931188763,0.0013763352993182256,-0.11600333657959709,16.29043388277351,2,64,64,0.0
70254592,0.00974251888692379,-1.4296358823776245,-1.4393784012645483,-0.972797155380249,-52.529945373535156,3.68073607981205,-0.0037741903433925472,-0.03956190496683121,52.49409598112106,0.028067384715541266,0.3127555847167969,0.3408203125,0.03320716693997383,-0.972797155380249,7.314823627471924,5.005284309387207,0.0004066655028311887,0.0013739079002012622,-0.11642825722640882,16.29043388277351,2,64,64,0.0
70778880,-0.004531387239694595,-1.901233196258545,-1.8967018090188503,-0.9884374737739563,-52.55572509765625,3.6733944043517113,-0.004486846792133292,-0.0396483838558197,52.527367532253265,0.028998141933698207,0.32244873046875,0.3232421875,0.03584917634725571,-0.9884374737739563,7.333312511444092,2.2211122512817383,0.0004059470125435011,0.0013714805010842988,-0.11685317787322051,16.29043388277351,2,64,64,0.0
71303168,0.006735087372362614,-2.092576026916504,-2.0993111142888665,-0.6180849671363831,-52.551536560058594,3.7086548134684563,-0.004049194962135516,-0.03952439874410629,52.50370496511459,0.028548992035211995,0.32962799072265625,0.294677734375,0.024973882362246513,-0.6180849671363831,7.334235191345215,3.2456014156341553,0.0004052285222558135,0.0013690531019673355,-0.11727809852003222,16.29043388277351,2,64,64,0.0
71827456,0.004138975869864225,-1.6817102432250977,-1.6858492190949619,-0.8573499321937561,-52.503334045410156,3.6666223630309105,-0.004122234891838161,-0.03960028290748596,52.437343537807465,0.029775139919365756,0.3298988342285156,0.400390625,0.04065880924463272,-0.8573499321937561,7.362532138824463,3.36014986038208,0.0004045100319681259,0.001366625702850372,-0.11770301916684393,16.29043388277351,2,64,64,0.0
72351744,-0.06724020093679428,-2.513657569885254,-2.4464173689484596,-1.2512409687042236,-52.74810791015625,3.986656181514263,-0.003927671084966278,-0.03974750638008118,52.68217396736145,0.029348410709644668,0.33982086181640625,0.35498046875,0.03279075026512146,-1.2512409687042236,7.960503578186035,2.957645893096924,0.0004037915416804383,0.0013641983037334087,-0.11812793981365564,16.29043388277351,2,64,64,0.0
