collected_frames,rew/shaping,rew/joint_ang_from_flat_penalty,rew/joint_angle_var_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/clearance,rew/action_bonus,rew/flipper_action_bonus,rew/step_penalty,rew/terminal_bonus,rew/total_reward
51904512,3.7616887241601944,-0.07041097601177171,-0.052759967162273824,-0.02612819694331847,-0.18272409454220906,-0.11665206715406384,-0.18913051704294048,-0.00016508139542903422,-0.01018668916731258,8.768467873334885,0.7612105484586209,-0.1011311090842355,0.5812013609611313,13.116186931729317
52428800,3.791935714893043,-0.07040164865611587,-0.05314884438121226,-0.024258633186036604,-0.18321307361475192,-0.1176941625890322,-0.18933591095265,-0.0003156216191086969,-0.010162125868191652,8.800085181370378,0.7637094280216843,-0.10155603280873038,0.588652134858421,13.1872668992728
52953088,3.790606684051454,-0.07089488918427378,-0.05274172319332138,-0.028491468852735125,-0.18106791152968071,-0.11719697536318563,-0.1877661717007868,-0.00029146704741833673,-0.010243711253679066,8.831964371725917,0.7658346729585901,-0.10198095440864563,0.5900588777913072,13.220817167311907
53477376,3.788373939692974,-0.07088758912868798,-0.0529685476431041,-0.026007449876487954,-0.1794337668980006,-0.11821971270546783,-0.18663034768542275,-0.00034381334808131214,-0.009819127567425312,8.806161345914006,0.7688015550374985,-0.10240587797306944,0.5949659729049017,13.205452553927898
54001664,3.8118936917744577,-0.0699887000664603,-0.05265887973655481,-0.02512968147129868,-0.1782331527210772,-0.11912603114615194,-0.1873563148546964,-0.00029399657661599576,-0.009932522490998963,8.85195623897016,0.767718855640851,-0.10283079740474932,0.6028923180601851,13.282948143780231
54525952,3.8004462961107492,-0.06961868180951569,-0.053693352834670804,-0.026660110470402287,-0.17979136569192633,-0.1189883594197454,-0.18802334106294438,-0.0002700010559664179,-0.010161139845877187,8.874088931828737,0.7626659652451053,-0.10325571885914542,0.5977567255213216,13.277625508606434
55050240,3.812884345650673,-0.06973439251305535,-0.05338847721577622,-0.02383505228863214,-0.17992610268993303,-0.12316723167896271,-0.18844938732217997,-0.00029338517138910447,-0.009664895491368952,8.895519515499473,0.7662775109056383,-0.10368063989153598,0.6045234023513331,13.320313770323992
55574528,3.796978914644569,-0.06749487329943804,-0.052574033245036844,-0.02432136869902024,-0.18319536821218207,-0.12690438341815025,-0.18955647229449823,-0.00024577164342076685,-0.010064860501188377,8.834300551563501,0.758368280949071,-0.10410556258284487,0.6007243868552905,13.225684389472008
56098816,3.8136852886527777,-0.06935157340194564,-0.05307217482186388,-0.027403021580539644,-0.18143259899807163,-0.12193486587784719,-0.18902522878488526,-0.00021508490067390085,-0.010040064646091196,8.924132514744997,0.7648215643130243,-0.10453047603368759,0.5880795146695164,13.32603888399899
56623104,3.8380017383024096,-0.069583804695867,-0.05373650338151492,-0.02757594061040436,-0.18301623241859488,-0.12307945426437072,-0.19020807126071304,-0.0003254427413139638,-0.010640761364811624,8.925953604280949,0.772334513021633,-0.10495539980183821,0.6114614497710136,13.378080513328314
57147392,3.8253799825906754,-0.06896249925193843,-0.0533897690474987,-0.024769776602624916,-0.18471756149665453,-0.12495521307573654,-0.19030669837957248,-0.0002576977619241916,-0.010377585225796793,8.938176117837429,0.7674387809820473,-0.10538031905889511,0.6095233979940531,13.370973812416196
57671680,3.8489677142351866,-0.0694733016716782,-0.05327885959559353,-0.024084543912977097,-0.1853428266767878,-0.12491874537954573,-0.19226911404985003,-0.00027012666252090867,-0.01066468273074861,8.97170465439558,0.7692673673154786,-0.10580524058605079,0.6109473374963272,13.427981393411756
58195968,3.843433368485421,-0.06976532957924064,-0.05295230400952278,-0.025652384232671466,-0.18234977492829785,-0.12018151298980229,-0.19017535928287543,-0.0002845001457814078,-0.01069104653015529,8.962868850678205,0.7674362865509465,-0.10623016125464346,0.6112886946102662,13.419780801981688
58720256,3.8545490917749703,-0.07055020042753313,-0.05303698537318269,-0.02421642857734696,-0.1832767287560273,-0.11991107318317518,-0.19038212025770918,-0.0003875426531223525,-0.010552632212238677,8.954213900491595,0.7701215442502871,-0.10665508362581022,0.6166685891039378,13.429906832054257
59244544,3.8375358264893293,-0.07041972558363341,-0.053141951335419435,-0.025883298074404593,-0.18418975165695883,-0.11982297056238167,-0.1905954112589825,-0.00027727127161369935,-0.011677485892505501,8.949764974415302,0.7711651681456715,-0.10708000510931015,0.6035523000791727,13.391725486144423
59768832,3.854323310777545,-0.0683020094074891,-0.053009750441560755,-0.024018805037485436,-0.18924533994868398,-0.12064115369867068,-0.19337753191939555,-0.00037766959053442406,-0.011184944885826553,8.921884687617421,0.7657724332530051,-0.10750492654915433,0.6300890786151285,13.398313269019127
60293120,3.877528172917664,-0.06960228412935976,-0.05372342216287507,-0.02461218915959762,-0.18652919112355448,-0.11700379078683909,-0.19306241153390147,-0.00033642054981442016,-0.011327516402161564,9.037847615778446,0.7678431608946994,-0.10792984321597032,0.6153533636424982,13.526836896315217
60817408,3.872876382432878,-0.06998914860014338,-0.053905465741991065,-0.026854939314944204,-0.1870246554899495,-0.11778462017537095,-0.19269841615459882,-0.00034808672319286416,-0.011343490774379461,8.994076795876026,0.7700583823025227,-0.10835476209467743,0.6240051189924998,13.486087223514915
61341696,3.8695691004395485,-0.06936752384353895,-0.05383734997303691,-0.024634659497678513,-0.18754453986184672,-0.11862317861232441,-0.19343627820489928,-0.00028756718995737174,-0.0108934108466201,9.041594682261348,0.7677357788197696,-0.10877968372369651,0.613718127598986,13.517424358054996
61865984,3.872891650069505,-0.06886150433274452,-0.05345815432519885,-0.02389499703713227,-0.18746534967795014,-0.12103106343420222,-0.1932522636197973,-0.00023946115402395662,-0.010946275742753642,9.061189280822873,0.7654550523729995,-0.10920460465422366,0.6168371942076192,13.540721843019128
62390272,3.8976254877634346,-0.06873024108062964,-0.05371828104398446,-0.02581624302183627,-0.18704940122552216,-0.12165026873117313,-0.19375909061636776,-0.00042805048269656254,-0.010818868650858349,9.092915402725339,0.764167262124829,-0.10962952488625888,0.6278426770259102,13.603892588987947
62914560,3.908293060027063,-0.06927276802889537,-0.05391916161170229,-0.0243123979671509,-0.18809492141008377,-0.11900949233677238,-0.19474597080261447,-0.00025696350559201164,-0.011120852538624604,9.096736513078213,0.7696404793532565,-0.11005444824695587,0.6308646943798522,13.627701284363866
63438848,3.9054469312541187,-0.06955783354351297,-0.05445540381333558,-0.02639488037675619,-0.18819427784183063,-0.11774282557598781,-0.19584138842765242,-0.00027123140830553893,-0.01125604344815656,9.1482764929533,0.7704138986300677,-0.11047936913382728,0.6273471462955058,13.66987394168973
63963136,3.889150810893625,-0.06681264335929882,-0.05411790727521293,-0.022999353635896114,-0.1967328795872163,-0.11867689245264046,-0.1972267265082337,-0.00024668887490975067,-0.011488500944324187,9.0776690505445,0.7645915924804285,-0.11090428897296079,0.6320071661175461,13.577697293832898
64487424,3.892137970775366,-0.06818016731995158,-0.05428990797372535,-0.027144044663145905,-0.19307468223269098,-0.11952422019385267,-0.1958141221839469,-0.00023101341132303332,-0.011121375933726085,9.15792908333242,0.7671737507916987,-0.11132921279931907,0.6302191385766491,13.659845242276788
65011712,3.932573404163122,-0.06876318705326412,-0.05386616221949225,-0.026897001032921253,-0.19229932082816958,-0.11797994843800552,-0.1966699949116446,-0.0004257184667721958,-0.010997603161740699,9.230453800410032,0.7669792473316193,-0.11175412674492691,0.6362803668816923,13.77928257547319
65536000,3.8982282523065805,-0.06822505724267103,-0.05375381464546081,-0.02524162267218344,-0.1911404468701221,-0.11948362893599551,-0.1954787848808337,-0.00024067275865036208,-0.011012238677722053,9.177651196718216,0.7673179927514866,-0.11217904827208258,0.6333554017910501,13.692936906591058
66060288,3.9014214845374227,-0.06824996837531216,-0.05373919304838637,-0.02412605429344694,-0.1899434324586764,-0.12121463996300008,-0.19524289868422784,-0.0003119594422855698,-0.010775981795632106,9.208609603345394,0.7682166115846485,-0.11260396990110166,0.6279940864333184,13.722759896889329
66584576,3.916029195766896,-0.06791578090633266,-0.05377834961836925,-0.02457012805098202,-0.19333117257338017,-0.12171773916634265,-0.196896751614986,-0.00025394427586888924,-0.01115989403479034,9.22299768216908,0.7659245757386088,-0.11302889134094585,0.634760759112396,13.749926319345832
67108864,3.888085684273392,-0.0677744193963008,-0.053918958619760815,-0.024350363662961172,-0.19635883628507145,-0.12233213138824794,-0.19719648954924196,-0.0002548972856573073,-0.01126130889133492,9.20386366546154,0.7683280092896894,-0.1134538127516862,0.6265673790294386,13.692396325990558
67633152,3.914498773869127,-0.06770991910889279,-0.05427315410634037,-0.02558780507024494,-0.19674014681368135,-0.12098082283046097,-0.1981811159348581,-0.0003188591344951419,-0.010922570148977684,9.214246217161417,0.7738223786000162,-0.11387873193598352,0.6339823773305397,13.741027094423771
68157440,3.9008223698474467,-0.06529736291849986,-0.05390051299036713,-0.02336401315187686,-0.19991765805752948,-0.12488526283414103,-0.19904880490503274,-0.0001648957242252891,-0.01117642420649645,9.153680976480246,0.7743749869987369,-0.11430365592241287,0.6395721891785797,13.669993391260505
68681728,3.884308723267168,-0.06742502000997774,-0.05389491618552711,-0.02324200542716426,-0.19469181474414654,-0.12482587234990206,-0.1956376026791986,-0.00027412744952926005,-0.010552261241173255,9.164089428260922,0.7819121124921367,-0.11472857986518648,0.6201448264146165,13.65796667151153
69206016,3.921639747917652,-0.06812317512230948,-0.05431312663858989,-0.02499054995860206,-0.19267741433577612,-0.12331186012306716,-0.19694438576698303,-0.00018268530322984589,-0.010078331387376238,9.261355536058545,0.7851766485255212,-0.11515349897672422,0.6279727373294008,13.802500121295452
69730304,3.910514588933438,-0.06825542302976828,-0.053848897201532964,-0.026054177498735953,-0.19151421249262057,-0.12457859229471069,-0.1961313727661036,-0.00033803991897229935,-0.010563652330347395,9.235580950975418,0.7835826938971877,-0.1155784104776103,0.6265673781126679,13.761792136356235
70254592,3.9517083996906877,-0.06870365377108101,-0.053865481953835115,-0.026754107759188628,-0.19089846446877345,-0.12499660505272914,-0.19722093071322888,-0.0002271607729369407,-0.010819665625604102,9.311984432861209,0.7835323148174211,-0.11600333376554772,0.650059409399546,13.900363082066178
70778880,3.9386263824999332,-0.06902578657900449,-0.05380234253243543,-0.02608477117610164,-0.18870565138058737,-0.1271195926819928,-0.1955137007171288,-0.00033808048971195603,-0.010842922440133407,9.260472778230906,0.7866553092608228,-0.11642825593298767,0.6453106405315339,13.836433349177241
71303168,3.97132477350533,-0.06901476316852495,-0.05380281779798679,-0.027063835983426543,-0.18727845820831135,-0.12561612343415618,-0.19592613284476101,-0.00020405742611728783,-0.010382113609011867,9.31547113135457,0.7860910024028271,-0.11685317748924717,0.6572087521126377,13.937268814072013
71827456,3.9581569600850344,-0.06981930813344661,-0.05403949056926649,-0.025070951163797872,-0.18772406410425901,-0.12334675125021022,-0.19666820255224593,-0.0003139457750762631,-0.010062804276458337,9.36108223721385,0.786141745862551,-0.11727809884177987,0.6404565171833383,13.952845260500908
72351744,3.9419050253927708,-0.06725287560402649,-0.053748514626931865,-0.023615752394107403,-0.19174458502675407,-0.12823238082637545,-0.19789940549526364,-0.000250315175378546,-0.010210296332843427,9.281370313838124,0.7769706178223714,-0.11770302272634581,0.6488240391554427,13.85101105645299
72876032,3.992000493220985,-0.06955851697421167,-0.05405270819028374,-0.02687255450655357,-0.188481692050118,-0.12339214167150203,-0.19756204762961715,-0.0003172905932302683,-0.010609041093630367,9.3854909427464,0.78386920329649,-0.11812794192519505,0.6537269806976838,14.018481021746993
73400320,4.022227025125176,-0.06907682244491298,-0.05407966121856589,-0.024979818459542003,-0.18840748848742805,-0.1248677651892649,-0.19866560318041593,-0.000326768010268097,-0.01035011987642065,9.417721578851342,0.7849349129246548,-0.11855286353966221,0.6747496525713359,14.103229062631726
