collected_frames,state/lin_velocity,state/lin_velocity_max,state/lin_velocity_min,state/ang_velocity,state/ang_velocity_max,state/ang_velocity_min,state/heading_err_deg,state/heading_err_deg_max,state/heading_err_deg_min,state/yaw_rate,state/yaw_rate_max,state/yaw_rate_min,state/roll,state/roll_max,state/roll_min,state/pitch,state/pitch_max,state/pitch_min,state/success_lin_velocity,state/lin_vel_mean,state/lin_vel_max,state/lin_vel_min,state/ang_vel_mean,state/ang_vel_max,state/ang_vel_min,state/roll_rate_mean,state/pitch_rate_mean,state/yaw_rate_mean,state/vel_fwd_mean,state/vel_lat_abs_mean,state/v_toward_mean,state/approach_frac,state/heading_err_deg_mean,state/roll_deg_mean,state/roll_deg_max,state/roll_deg_min,state/pitch_deg_mean,state/pitch_deg_max,state/pitch_deg_min,state/dist_to_goal,state/clearance_mean,state/clearance_min,state/clearance_max,state/pct_healthy
5767168,0.28198866051388904,0.9530358642805368,0.002291476828375494,0.3357041878043674,2.267729415791109,0.005381383522632177,0.5377019769366598,149.23141123354435,-121.71666204929352,-0.0003388922535236816,0.7226137376856059,-0.625774676038418,0.00027573860987217813,0.645552120404318,-0.6532724763383158,0.015165037724727881,0.5458759917528369,-0.4876427083509043,0.28870017961162375,0.2820220084977336,0.9700343874283135,0.002291476828375494,0.33575746248243377,2.285694515798241,0.005381383522632177,0.1902939442661591,0.21859696070896462,0.045162024660385214,0.13755173023673706,0.03828271699603647,0.1344707920216024,0.3283181569131557,3.1333252312615514,2.9723938363604248,41.66103317588568,6.990418650497116e-05,5.948965149000287,32.26575892418623,0.000120627943466671,4.588486222550273,0.045763291884213686,-0.07876736868638545,0.32257708738325164,1.0
6291456,0.2827288271510042,0.9680916293291375,0.00226277186325774,0.33362026477698237,2.208093195222318,0.0053430738492465935,0.21982793374263565,156.3656203597784,-129.78507217764854,-4.910814034531086e-05,0.6804110691300593,-0.5857153021497652,-0.0023904953134064044,0.6096122681628913,-0.6990848039858975,0.010922297393790359,0.5529979727580212,-0.4980707596987486,0.3332566223325557,0.28276275016833097,0.9851017711916938,0.00226277186325774,0.3336700357031077,2.2340469020418823,0.0053430738492465935,0.188661990017863,0.21737266026320867,0.045361605218204204,0.14919994641968515,0.03776187611219939,0.14596634975168854,0.35544002015376464,3.1710924888029695,3.0608429736457765,41.66494507342577,5.5182015057015504e-05,6.108802923001349,33.098953269422054,9.745621048162789e-05,4.544561173766851,0.04547600044315914,-0.0836894860258326,0.3065693430544343,1.0
6815744,0.2808878891519271,0.991313275299035,0.002403230759927766,0.3330075203557499,2.2856219785753638,0.005890521963792139,0.20917358601099068,161.28263983130455,-154.52065706253052,-0.00014943918593246508,0.6880625024205074,-0.5882604896905832,-0.0013015457496550198,0.6709534369292669,-0.6801777996006422,0.011460789752618439,0.5619277217192575,-0.562891372537706,0.36065097079699626,0.2809443308506161,1.0179535066708922,0.002403230759927766,0.333060766919516,2.3126108881551772,0.005890521963792139,0.18836893822299317,0.21672017258242704,0.046094675722997636,0.15588882338488474,0.03770571546192514,0.15034988139814232,0.3669111396302469,3.6530836122110486,3.1373481256887317,42.52614661306143,7.043287473443294e-05,6.3516235165297985,35.99394220486283,0.000130838904973396,4.472001941874623,0.04686139588011429,-0.08020032854983583,0.3294618889922276,1.0
7340032,0.2826069100992754,0.9960912450915202,0.002574513180316984,0.33171567058889195,2.2703503475058824,0.005914113336856985,0.18898244667070685,159.58894251286983,-148.78085184842348,-0.00024049208725429594,0.7114390072529204,-0.6064340247539803,-0.001334338266140378,0.6858712253160775,-0.6840956752421334,0.010796692343774339,0.5713097896659747,-0.5110737700015306,0.38926376338713453,0.2826605578302406,1.0208676219917834,0.002574513180316984,0.33177432854427025,2.30042882473208,0.005914113336856985,0.18682023923611268,0.21622237903648056,0.04650158731965348,0.1655166539712809,0.037344927310186904,0.16021227816236205,0.38868583808653057,3.628252290189266,3.1579477097839117,42.694429606199265,6.859120833097726e-05,6.5395146906375885,33.89791591465473,0.00014268002564614413,4.450905434787273,0.0475603267113911,-0.08064766431925818,0.3489731691661291,1.0
7864320,0.28386838868027553,1.0054977774852887,0.002115217560156424,0.3328638228122145,2.264791019493714,0.005194901971435684,0.3119950337386399,159.90601286292076,-144.8766582161188,-0.00020123422170170713,0.7074115540017374,-0.6005284939310513,2.823357533543458e-06,0.7659297724021599,-0.7380052708322182,0.007290725014115651,0.5545195470331237,-0.5047977289068513,0.41413282350549707,0.28392714413348585,1.02483815967571,0.002115217560156424,0.33292740292381495,2.2873136778362095,0.005194901971435684,0.1881059407023713,0.21649249840993434,0.04675496963318437,0.17078394003328867,0.03759406188328285,0.16465969206183217,0.39900484145618975,3.81330787204206,3.2891233102418482,46.91479682177305,6.72462157275816e-05,6.635435155592859,32.946649733930826,0.0001137448485020176,4.4339515790343285,0.04797451117337914,-0.0791959633352235,0.3182944640866481,1.0
8388608,0.284367561689578,1.0232358515495434,0.0018802781706455107,0.33329133898951113,2.3202775539830327,0.005104493128833099,0.1387375572739984,161.61634102463722,-145.34916841983795,-7.907535865747661e-05,0.7215637402841821,-0.6196193303330801,-0.003157908333360382,0.6878618324408308,-0.7587262813467532,0.0053820960582982025,0.5663475861074403,-0.5180062571889721,0.4288031314063119,0.28445010556606576,1.0554400397231802,0.0018802781706455107,0.3333768362062983,2.3556848836597055,0.005104493128833099,0.1886323039070703,0.2161674349626992,0.04754500570561504,0.17646404876722954,0.03773325082147494,0.16954501150758006,0.41083965566940606,3.968551921658218,3.3543052687309682,46.656692922115326,6.767151571572538e-05,6.820291290059686,34.09624785929918,8.477620037237316e-05,4.407465450465679,0.049194511702808086,-0.07686823996482417,0.3467107421020046,1.0
8912896,0.3040511284644405,1.0546480202426514,0.017804628769796785,0.20564946173069376,2.2672501790026827,0.006195989098311353,-0.3572146220997335,119.36869634019831,-126.37086669307318,0.0031134024312867345,0.5980786259969075,-0.631282337338974,-0.006051157215884283,0.6235681185324211,-0.6496899777912768,-0.061113541160472476,0.445757516536299,-0.42333223812830206,0.39095368643601736,0.2880676535423845,1.0939143439754844,0.0023386821180082507,0.334004957403522,2.4730548351071775,0.006066454844727787,0.18917772281565703,0.2165001301909797,0.04753758886363357,0.18277666147332639,0.03801577197009465,0.1749014807282947,0.41914593818364665,4.040673081297427,3.3041102685965598,49.145958974957466,7.477837575227408e-05,6.8698614509776235,35.866910852491856,0.00013203705814562178,4.415116051211953,0.04927207944274414,-0.0782375602866523,0.3777729559224099,1.0
9437184,0.2844262335274834,1.0349518082803115,0.0020549456283731615,0.32780201465357095,2.335004278924316,0.005196866053182703,0.1872499433466146,140.31104101865577,-146.8412723019719,-0.00037499943229590826,0.7256247149649834,-0.6428767591132782,-0.001646521782156185,0.7604354558861814,-0.7145810149959289,0.001084981522922135,0.5579340545809828,-0.520958129898645,0.45232525856408756,0.2983051957910724,1.0576599090072876,0.013094443157408413,0.2422179280558305,2.300354170290945,0.005897185944628018,0.13740458545301146,0.14181797010454167,0.05442988731252099,0.2479292752882727,0.028689216048550296,0.2365705174890077,0.5291424161606582,5.132032865449507,1.9330343863035762,43.97920990341656,5.735206691300279e-05,7.501419617656279,28.271927810278417,0.002795121301603411,4.249392201549539,0.03315546487997423,-0.0778677673992988,0.2783340418310923,1.0
9961472,0.28855284728342667,1.0467811858979985,0.00241147540636355,0.3310617898241617,2.3758831813465804,0.006083054145264555,0.13833306517517485,160.6703618168831,-154.53636293113232,-6.791650257298443e-05,0.7039490225724876,-0.6003720796434209,-0.0029767346110718407,0.7498033546144143,-0.7741883755661547,0.007639265509965298,0.5729634035960771,-0.49702263198560104,0.4650541470950884,0.28865578456316143,1.0907952635316178,0.00241147540636355,0.33116763352882117,2.4183378035668284,0.006083054145264555,0.18689129955600947,0.21502433286514133,0.04769022065738682,0.19055453638429753,0.03735496271838201,0.18228075641673058,0.4356839588144794,4.083903540391475,3.4013875611126423,49.3171401694417,8.096433521473812e-05,6.924395112320781,34.23010839521885,0.0001287595731577914,4.391839317977428,0.049780038694734685,-0.08241285139229149,0.3732060039183125,1.0
10485760,0.28923733037663624,1.046340964268893,0.001892173213587256,0.32690816454123706,2.3541821248363703,0.005000341663190966,0.30081934466761595,161.74940422177315,-149.72976310551167,-0.0001467031820610032,0.7100794577272609,-0.6074469885206781,-0.0020044736468527447,0.7519665131112561,-0.7043917423579842,0.0019783818920160456,0.5711721095722169,-0.5189357057679445,0.49838228677981533,0.2893402616609819,1.0854691156418994,0.001892173213587256,0.3270116851781495,2.3955566964577883,0.005000341663190966,0.1830510401923675,0.21340253320522606,0.04739188756502699,0.19660051199025474,0.03640917458687909,0.18761794405872934,0.4495866304496303,4.225090541411191,3.293933190405369,46.30814353376627,5.659348881821569e-05,7.047487923875451,34.444749623537064,9.984388053015103e-05,4.3761238772422075,0.048747441462182906,-0.08378716133302078,0.36249147390481085,1.0
11010048,0.29110645945183933,1.0565222708974034,0.0025492319104607475,0.32631119480356574,2.395035126945004,0.006234929515045451,0.5519860396063905,161.93763676285744,-142.86565747112036,-0.00024947920094930964,0.7261082833865657,-0.6269523753435351,-0.0003419125341674878,0.7218086946522817,-0.7694339577574283,0.001515045655672509,0.5607011612737551,-0.5027370159514248,0.5149172592937248,0.2912208622437902,1.1037542646517977,0.0025492319104607475,0.3264124859124422,2.4409809128846973,0.006234929515045451,0.18245436195866205,0.2131012645259034,0.04764356643136125,0.20128144693444483,0.03629025147529319,0.19180384735227562,0.4562180453212932,4.30998516920954,3.34664400620386,47.68756652623415,7.608301810990703e-05,7.06682891305536,33.85324300453067,0.00014488032601187202,4.358309701085091,0.049553301054402255,-0.07737160398392007,0.3777803971315734,1.0
