collected_frames,grad_contrib/shaping,grad_contrib/joint_ang_from_flat_penalty,grad_contrib/joint_angle_var_penalty,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/clearance,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
8781824,-0.4541824744468154,-0.041247590462641724,-0.019866223099846522,0.034582315532631434,0.013752261232803247,0.012995827418018158,-0.008193760152683173,0.02399616050815039,0.0036837616660605277,-0.11869965927073495,-0.040921360646258266,-0.2278786055633562
8912896,-0.10954255757822512,-0.016690701378284743,-0.025627822457521807,-0.003232091172605885,0.0022054894451087035,0.02218033671957103,0.02957237330217526,0.01775040621467261,0.0019152188450195784,0.6284157541088854,0.04800507346715885,0.09486217531077097
9043968,-0.08411352458665954,-0.016158702023536663,-0.011135398800009848,-0.045523304834394165,-0.007333394050152273,-0.1037831930160335,-0.005055791859033642,0.011453953133948879,-0.015778062207761113,-0.6151643872971896,0.03469327281250692,0.04980701537877387
9175040,-0.48662303026114867,-0.0030570454135888025,0.011202480257523366,0.060018809067979496,-0.07496174471187138,0.058106910163606744,-0.060254543131320795,-0.022154197217305056,0.016151790986698698,-0.018912829423023712,0.014855242536804057,0.17370137682912926
9306112,-0.1995875403724748,-0.021603425510226298,-0.01727600176282109,-0.014660659758926756,-0.015253766334900224,-0.017790085612430836,-0.008696820972059352,0.015234055503377099,-0.010347028180648516,-0.5061938256815461,0.006297525611165321,0.16705926469942356
9437184,-0.18691002730842501,-0.015059114311841516,-0.005477944958911165,-0.0104084124396083,-0.015894273327198248,-0.03231185504557433,-0.020456256457053637,-0.0049445298738553575,0.0012965862173645226,-0.359926290581404,0.03373641415971233,-0.31357829531905157
9568256,0.021262128037790658,0.07886399476663557,0.01600077411814487,-0.03894814776976217,0.04415762706242396,-0.1693932407032434,-0.034726354673892935,-0.031847686584934094,-0.02418012251922209,0.358559200051113,0.0007618469702241059,0.1812988767426131
9699328,-0.02038362623500954,0.003176781161136792,-0.004589058315037258,0.06509394035986843,0.025682281832680856,-0.03379668866370679,-0.02179694114971872,0.0074921081943534786,-0.02487651026590417,0.47654593426005754,0.018331708705864987,-0.29823442085666146
9830400,-0.040004165440553636,0.03293747211963337,-0.008974999135634395,0.12090045617210009,-0.10169416781175598,0.035966656190183036,-0.03172055324096491,-0.025783083197115787,-0.008205834792272626,-0.30994282072202234,-0.023435594043369076,-0.26043419713439475
9961472,0.20202396642335727,0.012363786775210493,0.029820316635524344,-0.014885929311925214,-0.013395917495021795,-0.011627620886091547,0.01288427586123849,-0.0015888852690194857,-0.038147044228056703,0.20095836587289456,-0.005424339008530928,0.4568795522331292
10092544,-0.31567100691478966,-0.0025353746419062464,0.010014294380196147,0.06559836068159132,0.016948722632355622,0.054149932582956625,0.006372425407162118,0.012605300187438953,0.010381582324920174,0.40217983956677494,0.007703828925098873,-0.0958393317548093
10223616,0.14698750071946426,-0.002807227994505956,0.0347938178792088,-0.05388295669608537,0.023028360465443803,0.00029238807065193204,0.0011219475470072762,-0.0028302036339114553,-0.02900976581920243,0.20446883432696267,-0.04689439195262081,-0.4538826048949352
10354688,0.03816838789939526,0.002550316667644995,0.009544936041272097,0.005964762531551845,-0.04011473933130313,-0.012681756367699122,0.07154499421576474,0.0027984532704598197,-0.060021499599587254,0.2286671501883915,-0.12767574577621904,-0.40026725811071123
10485760,-0.19671432876795408,-0.01146561153322518,0.020530067754360764,-0.005710740540651671,0.07922066120880036,0.07618711281430013,0.04429640697962106,0.011849215766330285,-0.006575515365210678,-0.38857122157788565,-0.01084822463198592,-0.1480308930596742
10616832,-0.16655733084477367,0.000770986274538729,0.009326035861786005,-0.011979968389458735,-0.02379448403710886,-0.09258554501956479,-0.009915032770190428,0.011203847687477645,-0.028843677072510714,-0.39314949707403446,0.003055895094661208,-0.24881769987389477
10747904,-0.2291092464939833,-0.011224621478215426,-0.007277517427483347,-0.008173022958051467,-0.016433853300752088,-0.02420350196358381,-0.005568267176305371,0.011820822430344978,-0.009255325946053128,-0.6557534994581159,-0.0014498894450549454,-0.01973043192205629
10878976,-0.2509568185251658,-0.02644793772929257,-0.014701832012684145,-0.004968335684983483,0.005630780282234919,-0.009660750561753317,0.014365027555531922,0.005578201272576284,-0.002706654148910258,-0.6089841085565009,0.006442011068808638,-0.04955754260155774
11010048,-0.26485516141714555,-0.02710251300452343,-0.017500751123749093,0.004873225560561193,0.05621824031903166,-0.06414206805723587,0.04159996389829573,-0.0058590626172543596,0.006192565125074624,0.22750818124687644,0.00974264683738126,0.2744056207928708
11141120,0.16772891473142076,0.012672110608459958,-0.005938541287991613,0.011839693140473269,-0.021478347000324263,0.032446202718516254,0.01787917819494604,-0.01704039707428591,0.006335291167065914,-0.3894616567118518,-0.017772623008741526,0.2994070443559227
