collected_frames,var_decomp/shaping,var_decomp/roll_penalty,var_decomp/roll_rate_penalty,var_decomp/pitch_penalty,var_decomp/pitch_rate_penalty,var_decomp/shock_penalty,var_decomp/action_bonus,var_decomp/flipper_action_bonus,var_decomp/terminal_bonus
2883584,0.852459192276001,-0.0013649135362356901,0.09771181643009186,0.014590532518923283,0.08498678356409073,0.3524598479270935,4.338418960571289,-0.07371226698160172,7.927438259124756
3014656,0.22004057466983795,0.002885206835344434,0.06918367743492126,0.08191724866628647,0.21802517771720886,0.38754919171333313,1.4834837913513184,0.07852021604776382,7.420774936676025
3145728,0.1396484524011612,0.015618177130818367,0.060623373836278915,0.015717364847660065,0.10828322917222977,0.7244958281517029,1.1238535642623901,-0.0574486069381237,9.181082725524902
3276800,0.040821339935064316,0.02085164561867714,0.0446968711912632,-0.000432085245847702,0.1493634730577469,0.5882300138473511,1.1952708959579468,0.02876569889485836,8.994102478027344
3407872,0.13290221989154816,-0.006523206364363432,0.006806379184126854,0.033039968460798264,0.1943133920431137,0.7506021857261658,1.7198891639709473,-0.001157358638010919,8.308045387268066
3538944,0.17801789939403534,-0.032555919140577316,0.04200546070933342,0.013096719048917294,-0.016330476850271225,0.23907478153705597,1.6969159841537476,0.053148917853832245,9.087038040161133
3670016,0.2618703246116638,0.02597980387508869,0.00363175175152719,0.02333814837038517,0.38901180028915405,0.5637459754943848,1.5346860885620117,0.0364561565220356,8.477499008178711
3801088,0.1909227818250656,0.002708642277866602,0.06623055040836334,0.01268535666167736,-0.05601717159152031,0.6476178765296936,1.7290723323822021,0.11246027797460556,8.557197570800781
3932160,0.26236748695373535,0.012746495194733143,0.111331045627594,-0.050468333065509796,0.1393507868051529,0.6477723717689514,1.8622064590454102,-0.07605253905057907,8.327498435974121
4063232,0.21780486404895782,0.011070506647229195,0.033195141702890396,0.024875137954950333,0.04913413152098656,1.06339693069458,2.064974546432495,0.029729407280683517,7.738945960998535
4194304,0.31535691022872925,0.015272273682057858,-0.06110677495598793,0.012701866216957569,-0.019640613347291946,0.04977841675281525,2.8511850833892822,0.06882243603467941,8.329846382141113
4325376,0.2639910578727722,0.007697281893342733,0.017166633158922195,0.0479707308113575,0.12906615436077118,0.7198248505592346,1.6207526922225952,-0.038731880486011505,8.535604476928711
4456448,0.09703616052865982,-0.0011457321234047413,0.044359128922224045,0.01207901444286108,0.2118903547525406,0.7457717657089233,1.4979015588760376,-0.020664993673563004,8.707149505615234
4587520,0.2542395293712616,0.007978606969118118,-0.027353590354323387,0.016224129125475883,0.16870073974132538,0.5819782018661499,1.5543303489685059,-0.10347282141447067,8.732670783996582
4718592,0.3062218129634857,0.04755965247750282,0.038047902286052704,0.0376046821475029,0.00671560550108552,0.5902116298675537,1.7917195558547974,-0.03853688761591911,8.510455131530762
4849664,0.35931915044784546,-0.0028421494644135237,-0.060060836374759674,0.03486821427941322,-0.06517636775970459,0.40203770995140076,2.6655848026275635,-0.028202015906572342,8.089592933654785
4980736,0.178438201546669,0.011206909082829952,0.04780091345310211,0.029191095381975174,0.1561489701271057,0.7377742528915405,1.9422346353530884,0.03002863936126232,8.051791191101074
5111808,0.10545063763856888,0.04069369286298752,-0.045478761196136475,0.047012295573949814,0.02954106405377388,0.6748306751251221,1.4751152992248535,0.031096821650862694,8.841926574707031
5242880,0.05074244365096092,0.0340522900223732,-0.04313241317868233,-0.03085188940167427,-0.2668067216873169,0.5356582403182983,1.5925968885421753,0.027009934186935425,9.227073669433594
5373952,0.06980761885643005,-0.009116855449974537,0.1429593712091446,0.03898191452026367,0.14953914284706116,0.2609231770038605,1.6462724208831787,-0.03711222857236862,8.933774948120117
5505024,0.6729686856269836,0.012477396056056023,0.15514393150806427,0.07985465973615646,0.09706944972276688,0.19430766999721527,3.7246975898742676,-0.005801224149763584,7.695322513580322
5636096,0.3477458357810974,0.029298806563019753,-0.03628579154610634,0.06115620583295822,-0.00366464676335454,-0.03700312599539757,1.6152489185333252,-0.07485425472259521,9.729670524597168
5767168,0.12217286229133606,0.00911419466137886,-0.017590733245015144,-0.006918306928128004,0.20413506031036377,0.1667817085981369,1.2073948383331299,-0.06872392445802689,9.32037353515625
5898240,0.23108278214931488,-0.006867790594696999,0.09050086885690689,0.03944101184606552,0.0848846584558487,0.7698698043823242,2.270956516265869,0.04588465765118599,7.876474380493164
6029312,0.20186319947242737,-0.024354351684451103,0.006091683637350798,0.02175970748066902,0.12361492961645126,0.7867780327796936,1.2568976879119873,0.0739278793334961,8.761796951293945
6160384,0.3428155779838562,0.00518855731934309,0.023310929536819458,0.03593883290886879,0.1937752664089203,0.3987847566604614,1.9561767578125,-0.0037020191084593534,7.988766193389893
6291456,0.4883795976638794,0.02159140259027481,-0.009129604324698448,0.04091428965330124,0.10354079306125641,0.7343944907188416,2.5407190322875977,-0.03438039496541023,7.333941459655762
6422528,-0.009605116210877895,0.030115047469735146,0.02057577297091484,0.03288103640079498,0.1418762058019638,0.6733586192131042,1.7285518646240234,-0.0377165786921978,8.619668006896973
6553600,0.12177786231040955,-0.021677274256944656,-0.0018066789489239454,0.03521961346268654,0.13626481592655182,0.41726154088974,1.8735016584396362,0.07545488327741623,8.674764633178711
6684672,0.23806129395961761,0.013558462262153625,0.0777653381228447,0.015007780864834785,0.23604881763458252,0.8803992867469788,1.4205695390701294,0.05253123119473457,8.340805053710938
6815744,0.241888165473938,0.013713905587792397,0.14084184169769287,0.05674903467297554,0.3380903899669647,0.8049914240837097,1.6558210849761963,0.006967576220631599,8.065375328063965
6946816,0.2505255937576294,0.01511131227016449,0.1193440780043602,0.03042275458574295,0.20771721005439758,0.8319152593612671,1.5193774700164795,0.017338432371616364,8.275168418884277
7077888,0.08575119078159332,0.016000324860215187,-0.0779922753572464,-0.0307561494410038,0.2058132439851761,0.7741641998291016,1.8198838233947754,-0.016549456864595413,8.40583324432373
7208960,0.13161684572696686,-0.004903987981379032,0.05238274112343788,0.007217301521450281,0.09425584971904755,0.5199579000473022,1.7174923419952393,0.05156338959932327,8.728260040283203
7340032,0.21100281178951263,0.006155206821858883,-0.05077509954571724,-0.026679983362555504,-0.025880271568894386,0.8776838779449463,1.6278241872787476,0.020404446870088577,8.758419036865234
7471104,0.30807074904441833,0.001839419943280518,0.004298084881156683,0.05184211581945419,0.2902068793773651,0.2976694107055664,1.9088245630264282,0.030740072950720787,8.63741683959961
