attempt,collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std
0,39452672,0.7843884229660034,0.2928815186023712,-0.03664702549576759,0.5781948566436768,-0.005896554794162512,0.6022195219993591,0.01930665411055088,0.6025728583335876,-0.009142373688519001,0.599819540977478,9.146798402070999e-05,0.6023529767990112
0,39583744,0.7856640815734863,0.28957462310791016,-0.05309376120567322,0.5775981545448303,-0.011837288737297058,0.6027272939682007,0.01028930488973856,0.6051083207130432,-0.009591610170900822,0.6016874313354492,-0.001067009405232966,0.6045973896980286
0,39714816,0.7811328172683716,0.2964836657047272,-0.060111865401268005,0.5777220726013184,-0.009031722322106361,0.6032241582870483,0.010406160727143288,0.6031343340873718,-0.005512202624231577,0.6027872562408447,0.002256656065583229,0.6048664450645447
0,39845888,0.7875052690505981,0.29020315408706665,-0.06047285720705986,0.5768253803253174,-0.012767541222274303,0.6020157933235168,0.012554392218589783,0.6014564633369446,-0.008309261873364449,0.6011589765548706,0.0009658834896981716,0.6034768223762512
0,39976960,0.7872282862663269,0.29034799337387085,-0.06334428489208221,0.5760972499847412,-0.01973014511168003,0.5991178750991821,0.010256104171276093,0.5998497009277344,-0.008821124210953712,0.6024804711341858,0.010610193945467472,0.6023693084716797
0,40108032,0.7788693308830261,0.29750674962997437,-0.05442502349615097,0.5738845467567444,-0.0256907120347023,0.5980685949325562,0.007670658640563488,0.6015940308570862,-0.013189834542572498,0.602788507938385,0.015915002673864365,0.6027976274490356
0,40239104,0.7783645987510681,0.29636329412460327,-0.06103600561618805,0.5742323994636536,-0.02266518585383892,0.6000208854675293,0.014969566836953163,0.600433349609375,-0.009856419637799263,0.6013623476028442,0.017268545925617218,0.6031533479690552
0,40370176,0.7754714488983154,0.3016361594200134,-0.0665460154414177,0.5770328640937805,-0.019049089401960373,0.6008206009864807,0.011368127539753914,0.6014479994773865,-0.011897612363100052,0.6030001640319824,0.013805340975522995,0.6027892231941223
0,40501248,0.7745588421821594,0.3035483658313751,-0.06688947230577469,0.5788918137550354,-0.011560490354895592,0.6009448766708374,0.011505145579576492,0.5993354916572571,-0.004187439568340778,0.602983832359314,0.017909198999404907,0.6030250191688538
0,40632320,0.7780070900917053,0.29882511496543884,-0.06847276538610458,0.5757076144218445,-0.004440018907189369,0.6002297401428223,0.012115293182432652,0.5989010334014893,-0.003084541065618396,0.6022539734840393,0.01827310584485531,0.6009269952774048
0,40763392,0.7762290239334106,0.3024848401546478,-0.0661129355430603,0.5755802392959595,0.004344217479228973,0.599547266960144,0.006032260600477457,0.599160373210907,-0.0023096720688045025,0.6003117561340332,0.016619572415947914,0.6012225151062012
0,40894464,0.7749919891357422,0.3019510805606842,-0.0697295218706131,0.5764330625534058,0.008654173463582993,0.5999757647514343,0.0037003932520747185,0.598172664642334,-0.0026371972635388374,0.5984439253807068,0.021511157974600792,0.5972000360488892
0,41025536,0.7776020765304565,0.30156469345092773,-0.06159786507487297,0.5770564079284668,0.012732056900858879,0.599790632724762,0.003496314398944378,0.5971818566322327,-0.007570303976535797,0.5972599387168884,0.016846761107444763,0.5969937443733215
0,41156608,0.7712035179138184,0.3104014992713928,-0.047850679606199265,0.5781679153442383,0.008036160841584206,0.6002175807952881,-0.003443395718932152,0.5964000821113586,-0.01082763820886612,0.5990924835205078,0.012537160888314247,0.5971987247467041
0,41287680,0.7800248265266418,0.3003070652484894,-0.044627442955970764,0.5755731463432312,0.0058744437992572784,0.5989391803741455,0.0032342118211090565,0.5953884124755859,-0.006271424703299999,0.5993531346321106,0.01626918464899063,0.6002054214477539
0,41418752,0.7760583162307739,0.3037267029285431,-0.041256532073020935,0.5727521181106567,0.0006553265266120434,0.6005730032920837,-0.0008570046629756689,0.595280110836029,-0.009319962933659554,0.5975136160850525,0.015213201753795147,0.6007996797561646
0,41549824,0.7749804258346558,0.3042459189891815,-0.041423022747039795,0.5717646479606628,0.005162576679140329,0.596930205821991,-0.0009636636823415756,0.5933084487915039,-0.0053041717037558556,0.5970069766044617,0.012529795989394188,0.6029897332191467
0,41680896,0.7782130241394043,0.30127739906311035,-0.030505521222949028,0.5703778862953186,-0.0006554378196597099,0.5955682396888733,-0.007970165461301804,0.5929884314537048,-0.0014714061981067061,0.5978395938873291,0.015762802213430405,0.5998982787132263
