attempt,collected_frames,rew/flipper_penalty,rew/pitch_penalty,rew/contact_penalty,rew/terminal_bonus,rew/total_reward
1,19005440,-0.0002700644449760148,-6.254664316429626e-05,-0.0033304226999462117,-0.003509521484375,-0.007172386245656526
1,19136512,-0.00029980782016991725,-1.3942414994971841e-05,-0.0030381774085981306,-0.0007476806640625,-0.004099608347587491
1,19267584,-0.00025617388064347324,-3.061642207313753e-05,-0.003323059012473095,-0.00018310546875,-0.003792954767050105
1,19398656,-0.0003738833379429707,-0.0002342397502275162,-0.002871208096621558,-0.003875732421875,-0.007355016599831288
1,19529728,-0.0005468556776122568,-0.00017002409367705695,-0.002217496056800883,-0.0025177001953125,-0.005452058126138581
1,19660800,-0.0004421476719471684,-9.89474829395931e-05,-0.002406859186521615,-0.0042572021484375,-0.007205046096260048
1,19791872,-0.00024566825516103563,-2.0991752251120488e-05,-0.003047942998819053,-0.0028228759765625,-0.006137478979781008
1,19922944,-0.00020555116714149335,-0.00010054701589012893,-0.00362945550114091,-0.0015869140625,-0.005522467690298072
1,20054016,-0.0003468383952167642,-4.089009360086493e-05,-0.0031898879151412984,-0.0040435791015625,-0.007621195592037111
1,20185088,-0.0004870798961746914,-1.3240114085988353e-05,-0.0021556668662015,-0.0006866455078125,-0.0033426088589294523
1,20316160,-0.00046026379982322396,-0.00017268888482391276,-0.0034334029514866415,-0.0007781982421875,-0.0048443887694702426
1,20447232,-0.0005354747222554579,-0.00012074370425807501,-0.0028162461076135514,-0.00445556640625,-0.007927881240448187
1,20578304,-0.00045350810819400067,-0.0003736985626687783,-0.003234616449844907,-0.0027618408203125,-0.0068236387764955
1,20709376,-0.00042763851638483175,-0.000271147110822767,-0.0032423765951534733,-0.004119873046875,-0.008060943741838855
1,20840448,-0.0003805214164458448,-4.8072809335053535e-05,-0.0027310031873639673,-0.003448486328125,-0.006608057097309938
1,20971520,-0.00027561072647586116,-2.5226331601402308e-05,-0.0033055876883736346,-0.000274658203125,-0.0038810829423709947
1,21102592,-0.0002749679373437175,-2.5163998586208436e-05,-0.003711576717250864,-0.00439453125,-0.008406208725773467
1,21233664,-0.00016884104212522288,-1.535818643105813e-05,-0.0032757567387307063,-0.0006561279296875,-0.00411608393642382
1,21364736,-0.00022194380517248646,-1.822622758140824e-05,-0.003316258031190955,-0.0003662109375,-0.0039226098624567385
1,21495808,-0.00034242173433085554,-2.4198653150619975e-05,-0.002937889010354411,-0.0033416748046875,-0.006646183911925618
1,21626880,-0.00024145293275523727,-1.8005684573552116e-05,-0.0032125686320796376,-0.0028228759765625,-0.00629487887954383
1,21757952,-0.0003244647630253894,-0.00010713160182262982,-0.0032552610227867262,-0.003021240234375,-0.006708067064209899
1,21889024,-0.00040660392483005126,-3.176144871019915e-05,-0.003152885339659406,-0.0030670166015625,-0.00665826719477991
1,22020096,-0.00035811418933917594,-2.8375837814564875e-05,-0.0031103133333090227,-0.0018463134765625,-0.0053431168671522755
1,22151168,-0.000372357541891688,-3.2480919060162705e-05,-0.0032927941101661418,-0.0034027099609375,-0.007100144331161573
1,22282240,-0.0006945983166133374,-1.0500721799644452e-05,-0.0014821242743892071,-0.0008697509765625,-0.0030569743785235914
1,22413312,-0.0005545574756524729,-3.833885971005202e-05,-0.0018752827472781064,-0.0002593994140625,-0.002727558322931145
1,22544384,-0.0004220772452754318,-1.7573015838934225e-05,-0.0024723597107367823,-0.0042877197265625,-0.007199709474662086
1,22675456,-0.0003826337624559528,-1.4593962944786654e-05,-0.002649307194587891,-0.002349853515625,-0.005396388397912233
1,22806528,-0.0004204707415738085,-2.040525971125362e-05,-0.0026054000154545065,-0.0038604736328125,-0.006906749714744365
1,22937600,-0.00035471901446726406,-2.4219831836092e-05,-0.002649764950547251,-0.0028076171875,-0.005836320930029615
1,23068672,-0.0003265508446474996,-6.29759880155234e-05,-0.0035685729035321856,-0.0014495849609375,-0.005407684757756215
1,23199744,-0.00029730931873928057,-3.06466283390705e-05,-0.0033311080005660187,-0.00445556640625,-0.008114630523323285
1,23330816,-0.00020089950487545138,-2.3422393439886946e-05,-0.0032669448028173065,-0.0012359619140625,-0.004727228604224365
1,23461888,-0.00043315687935319147,-3.495132280306734e-05,-0.0027643584471661597,4.57763671875e-05,-0.003186690225447819
1,23592960,-0.00047380168462041183,-5.827181553286209e-05,-0.0022256468691921327,-0.00433349609375,-0.007091216642493237
1,23724032,-0.0004060128501350846,-0.00010109572755823137,-0.0026908492163784103,-0.00262451171875,-0.005822469476242986
1,23855104,-0.0004414986124174902,-2.2257785296631027e-05,-0.002727966211750754,-0.003814697265625,-0.0070064197625470115
1,23986176,-0.0005521130387933226,-1.2439200574476672e-05,-0.00190139764072228,-0.0026397705078125,-0.005105720391384239
1,24117248,-0.0005306587136146845,-1.8478036004410114e-05,-0.0018082427377521526,-0.00030517578125,-0.0026625552609402803
1,24248320,-0.0003868689861974417,-3.753101253778368e-05,-0.002596969525257009,-0.0035858154296875,-0.006607184959193546
1,24379392,-0.00029597072227716126,-2.6137316339713834e-05,-0.003440799855525256,-0.0009765625,-0.004739448872896901
1,24510464,-0.00022691927040341398,-2.123901432327102e-05,-0.0033057402852136875,0.00048828125,-0.003065617357606243
1,24641536,-0.00027827896553844766,-6.654642344017248e-05,-0.0038413691818277584,-0.004241943359375,-0.008427338175351906
1,24772608,-0.00039229470803547883,-9.964749395408035e-05,-0.0032947983618214494,-0.0024566650390625,-0.006243313492632296
1,24903680,-0.00042910318370559253,-1.906122020756129e-05,-0.0023848172004363732,-0.0037994384765625,-0.006632395717588224
1,25034752,-0.0003314998259611457,-1.7779663821215763e-05,-0.002578297910076799,-0.00146484375,-0.0043923541747972195
1,25165824,-0.0003457397449437849,-2.2679732730068736e-05,-0.0031660144431953086,-0.001007080078125,-0.004541463483747066
1,25296896,-0.0004864636359798169,-1.3594098334124283e-05,-0.0024697112285139156,-0.0048065185546875,-0.0077762876112501544
