collected_frames,action/v_mean,action/w_mean,action/front_mean,action/rear_mean
30146560,0.6000000238418579,0.0,-0.490814208984375,-0.44487762451171875
30277632,0.6000000238418579,0.0,-0.5073165893554688,-0.22168731689453125
30408704,0.6000000238418579,0.0,-0.411865234375,-0.267822265625
30539776,0.6000000238418579,0.0,-0.5175399780273438,-0.21543121337890625
30670848,0.6000000238418579,0.0,-0.6042327880859375,-0.15518951416015625
30801920,0.6000000238418579,0.0,-0.5159149169921875,-0.19687652587890625
30932992,0.6000000238418579,0.0,-0.55413818359375,-0.1883697509765625
31064064,0.6000000238418579,0.0,-0.5783538818359375,-0.1303863525390625
31195136,0.6000000238418579,0.0,-0.494842529296875,-0.12656402587890625
31326208,0.6000000238418579,0.0,-0.4227752685546875,-0.11469268798828125
31457280,0.6000000238418579,0.0,-0.4361572265625,-0.15395355224609375
