collected_frames,rew/pitch_penalty,rew/pan_geom_reward,rew/terminal_bonus,rew/total_reward
22937600,-0.0034978840722033055,0.09360239916713908,-0.0043792724609375,0.08566898660501465
23068672,-0.003449740477662999,0.09380294586298987,-0.003021240234375,0.08728242520010099
23199744,-0.0039477457030443475,0.09479515661951154,-0.0055694580078125,0.0852027774672024
23330816,-0.003681219179270556,0.09763031685724854,-0.0029754638671875,0.0908980258682277
23461888,-0.003365137479704572,0.09515193017432466,-0.0027618408203125,0.08896209252998233
23592960,-0.0035892086889361963,0.09426277212332934,-0.005584716796875,0.08501873014029115
23724032,-0.003917818861737032,0.0949464260484092,-0.0050506591796875,0.08589683141326532
23855104,-0.0030810761400061892,0.09355892922030762,-0.00372314453125,0.08671553817111999
23986176,-0.0031985014757083263,0.09285710856784135,-0.004791259765625,0.08482702175388113
24117248,-0.0035281176642456558,0.09358998294919729,-0.0039215087890625,0.08608255657600239
24248320,-0.0034549256106402026,0.09383835853077471,-0.004852294921875,0.08548000530572608
24379392,-0.0035140850050083827,0.0952094336389564,-0.00299072265625,0.08864397718571126
24510464,-0.0030963646222517127,0.09260315611027181,-0.0027313232421875,0.08672664675395936
24641536,-0.0029713056865148246,0.09313332359306514,-0.0064849853515625,0.08362569558084942
24772608,-0.0032462021390529117,0.094033268163912,-0.0035858154296875,0.08715548139298335
24903680,-0.0033288126451225253,0.09373121854150668,-0.003997802734375,0.08634677238296717
25034752,-0.0031526548063993687,0.093396510113962,-0.0041351318359375,0.08607158571248874
25165824,-0.002910595221692347,0.09254611446522176,-0.002410888671875,0.08719596354058012
25296896,-0.003087893395786523,0.0920786281931214,-0.00469970703125,0.08426535781472921
25427968,-0.0029454707037075423,0.0935014295973815,-0.00140380859375,0.0891214290750213
25559040,-0.002500867674825713,0.09143766848137602,-0.00177001953125,0.08714482595678419
25690112,-0.0026528837233854574,0.09169654018478468,-0.00494384765625,0.08407655794871971
25821184,-0.0028275447748455917,0.09164822445018217,-0.0036773681640625,0.08512154215713963
25952256,-0.002709595726628322,0.09163550834637135,-0.0046234130859375,0.08427802828373387
26083328,-0.0029459933703037677,0.09201272396603599,-0.0039825439453125,0.08505431894445792
26214400,-0.003015934275026666,0.0910262672114186,-0.00286865234375,0.0851173929986544
26345472,-0.003035585936231655,0.09164978878106922,-0.0049285888671875,0.08366536747780629
26476544,-0.003262631589677767,0.093719691503793,-0.0006103515625,0.08982776681659743
26607616,-0.002864280959329335,0.09101952484343201,-0.0023345947265625,0.08579600387020037
26738688,-0.002818384240526939,0.09123070805799216,-0.00634765625,0.08203890029108152
26869760,-0.0028586809858097695,0.0912762088701129,-0.0043182373046875,0.08407269814051688
27000832,-0.002524312536479556,0.09107330208644271,-0.0049896240234375,0.08354518550913781
27131904,-0.002616810897961841,0.09134359995368868,-0.003570556640625,0.08514063601614907
27262976,-0.002691789964956115,0.0903763062087819,-0.0019989013671875,0.08567214047070593
27394048,-0.002983013388075051,0.09161927324021235,-0.0052947998046875,0.0833150727848988
27525120,-0.003028162547707325,0.09239517926471308,-0.0007781982421875,0.08856549178017303
27656192,-0.0025829736168816453,0.0908259471761994,-0.0027008056640625,0.0855107021634467
27787264,-0.0023328024353759247,0.09158631961327046,-0.0056915283203125,0.08353685168549418
27918336,-0.002292429790031747,0.09025555429980159,-0.00335693359375,0.08459201920777559
28049408,-0.002385690462688217,0.08919566893018782,-0.0048065185546875,0.08198274049209431
28180480,-0.002815646146700601,0.08963650884106755,-0.004058837890625,0.08273268674383871
28311552,-0.002609294488138403,0.08937524701468647,-0.0023040771484375,0.08443937299307436
28442624,-0.00254430605127709,0.09016554843401536,-0.004058837890625,0.08354504621820524
28573696,-0.0030325391908263555,0.09312861162470654,-0.0011749267578125,0.08890055021038279
